epsilon,run,layer,dynamic_fc_state,potential,fc_state_mean,fc_state_std
1.0,39,Layer 1,-1.108690805800207,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-1.0934689394178798,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-1.0782470730355527,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-1.0630252066532255,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-1.0478033402708982,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-1.032581473888571,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-1.0173596075062439,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-1.0021377411239167,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.9869158747415896,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.9716940083592625,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.9564721419769353,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.9412502755946082,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.926028409212281,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.9108065428299539,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.8955846764476267,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.8803628100652996,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.8651409436829725,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.8499190773006452,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.834697210918318,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.8194753445359909,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.8042534781536638,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.7890316117713366,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.7738097453890094,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.7585878790066822,18.714470588744717,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.7433660126243551,9.962654710606454,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.728144146242028,5.171835242141433,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.7129222798597008,4.111274528417231,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.6977004134773737,3.3410395430296362,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.6824785470950464,2.680928109769717,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.6672566807127193,2.335306398777415,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.6520348143303921,2.0574565610004165,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.636812947948065,2.0503112294385764,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.6215910815657378,2.134870880434564,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.6063692151834107,2.3860494434018213,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.5911473488010834,2.608123846751977,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.5759254824187563,2.807790622786309,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.5607036160364292,2.7767430378863693,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.545481749654102,2.678713864328092,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.5302598832717749,2.6431403842632686,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.5150380168894477,2.630129362694256,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.4998161505071206,2.7063344541220227,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.48459428412479333,2.761993498082912,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.4693724177424662,2.7874676081109815,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.45415055136013904,2.712346642533404,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.4389286849778119,2.5742515239344055,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.42370681859548476,2.323863048980501,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.4084849522131576,2.052110024034509,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.39326308583083036,1.8480518282481813,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.3780412194485032,1.6904321327805307,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.3628193530661761,1.6759188362541062,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.34759748668384893,1.7142331698818334,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.3323756203015218,1.815824555012885,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.31715375391919465,1.8105675801819465,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.3019318875368675,1.7514847398062448,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.28671002115454036,1.5732141377560163,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.2714881547722132,1.3814070117370871,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.2562662883898861,1.2271719292688699,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.2410444220075587,1.0991397014007667,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.22582255562523157,1.0337278548651447,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.21060068924290443,1.0382005225400452,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.19537882286057728,1.111173852658922,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.18015695647825014,1.287832618992847,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.164935090095923,1.5058205452166862,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.14971322371359586,1.7158711949614138,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.1344913573312687,1.8822324834158544,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.11926949094894157,1.7727818047767219,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.10404762456661443,1.6170976291799826,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.08882575818428728,1.3736368144318414,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.07360389180196014,1.1928577984136557,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.058382025419633,1.0623371615573274,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.043160159037305634,1.0224431290595926,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.02793829265497849,1.010388641691623,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,-0.012716426272651349,1.0861790443067294,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.002505440109675794,1.1695130207884805,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.017727306492002937,1.2761566175079448,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.03294917287433008,1.3279349674655743,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.04817103925665722,1.2956792052943165,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.06339290563898436,1.2396866034443088,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.07861477202131151,1.1681963955230512,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.09383663840363865,1.20858296467096,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.10905850478596579,1.2757210982115073,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.12428037116829294,1.395751903734806,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.1395022375506203,1.5006419322561646,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.15472410393294744,1.5562438994733285,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.16994597031527459,1.5746256148245714,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.18516783669760173,1.5465865666127,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.20038970307992887,1.4783770845036588,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.21561156946225601,1.3890091295785507,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.23083343584458316,1.3181439975848976,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.2460553022269103,1.2561899391868792,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.26127716860923744,1.2685238614769765,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.2764990349915646,1.3053643698067334,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.29172090137389173,1.4036863132886204,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.30694276775621887,1.4949389943037619,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.322164634138546,1.578979599468991,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.3373865005208734,1.5685129144052548,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.3526083669032005,1.5185006256286886,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.36783023328552766,1.3961751538448794,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.3830520996678548,1.2705940132204312,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.39827396605018195,1.1692465173664903,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.4134958324325091,1.0870958998909988,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.42871769881483623,1.0430525185995934,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.4439395651971634,0.9925998577560384,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.4591614315794905,0.9367963304973863,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.47438329796181766,0.8877858558743761,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.4896051643441448,0.8409797493251835,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.504827030726472,0.8265716405219313,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.5200488971087991,0.8029968284107013,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.5352707634911265,0.7306680038288346,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.5504926298734536,0.6428230798738017,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.5657144962557807,0.530192698478515,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.5809363626381079,0.41956715774135117,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.596158229020435,0.31030625644375,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.6113800954027622,0.21236821581883067,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.6266019617850893,0.11778995535257332,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.6418238281674165,0.0637264127829265,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.6570456945497436,0.018006751873729472,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.6722675609320707,0.0010271277949711072,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.6874894273143979,0.0,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.702711293696725,0.019692781171328416,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.7179331600790522,0.09353607792461481,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.7331550264613793,0.19718314681991125,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.7483768928437065,0.3676327023608196,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.7635987592260336,0.5455460045453403,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.7788206256083607,0.6678580207845548,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.7940424919906879,0.7698673711489842,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.809264358373015,0.8183515114798882,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.8244862247553426,0.9003279544301775,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.8397080911376698,1.0178683888216649,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.8549299575199969,1.2554510353066433,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.870151823902324,1.545714077026894,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.8853736902846512,2.067756646261786,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.9005955566669783,2.64714819386432,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.9158174230493055,3.480638869243062,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.9310392894316326,4.473175794354061,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.9462611558139598,5.796039545832058,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.9614830221962869,10.886222997028781,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.976704888578614,19.250805813401715,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,0.9919267549609412,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.0071486213432683,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.0223704877255955,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.0375923541079226,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.0528142204902498,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.068036086872577,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.083257953254904,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.0984798196372312,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.1137016860195583,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.1289235524018855,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.1441454187842126,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.1593672851665398,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.174589151548867,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.189811017931194,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.2050328843135212,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.2202547506958488,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.235476617078176,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.250698483460503,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.2659203498428302,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.2811422162251573,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.2963640826074845,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.3115859489898116,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.3268078153721388,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.342029681754466,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.357251548136793,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.3724734145191202,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.3876952809014473,21.383774431576857,0.3378326753820651,0.40516896194290913
1.0,39,Layer 1,1.4029171472837745,,0.3378326753820651,0.40516896194290913
1.0,40,Layer 1,-1.3217969351527872,,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.30657506877046,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.291353202388133,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.2761313360058057,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.2609094696234786,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.2456876032411515,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.2304657368588243,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.215243870476497,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.2000220040941698,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.1848001377118427,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.1695782713295155,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.1543564049471884,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.1391345385648612,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.123912672182534,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.108690805800207,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.0934689394178798,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.0782470730355527,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.0630252066532255,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.0478033402708982,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.032581473888571,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.0173596075062439,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-1.0021377411239167,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.9869158747415896,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.9716940083592625,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.9564721419769353,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.9412502755946082,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.926028409212281,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.9108065428299539,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.8955846764476267,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.8803628100652996,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.8651409436829725,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.8499190773006452,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.834697210918318,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.8194753445359909,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.8042534781536638,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.7890316117713366,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.7738097453890094,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.7585878790066822,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.7433660126243551,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.728144146242028,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.7129222798597008,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.6977004134773737,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.6824785470950464,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.6672566807127193,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.6520348143303921,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.636812947948065,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.6215910815657378,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.6063692151834107,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.5911473488010834,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.5759254824187563,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.5607036160364292,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.545481749654102,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.5302598832717749,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.5150380168894477,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.4998161505071206,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.48459428412479333,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.4693724177424662,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.45415055136013904,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.4389286849778119,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.42370681859548476,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.4084849522131576,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.39326308583083036,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.3780412194485032,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.3628193530661761,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.34759748668384893,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.3323756203015218,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.31715375391919465,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.3019318875368675,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.28671002115454036,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.2714881547722132,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.2562662883898861,21.451927033968186,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.2410444220075587,18.984375103138113,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.22582255562523157,10.61979228676522,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.21060068924290443,5.989527082542735,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.19537882286057728,5.019632607061669,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.18015695647825014,4.303033598970008,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.164935090095923,3.687398518439158,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.14971322371359586,3.3600616518912547,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.1344913573312687,3.0781880896894163,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.11926949094894157,2.9378398909130152,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.10404762456661443,2.810312462168423,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.08882575818428728,2.7071259156581347,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.07360389180196014,2.6612079024610567,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.058382025419633,2.6612079024610575,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.043160159037305634,2.728998519969797,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.02793829265497849,2.8176137062557296,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,-0.012716426272651349,2.874842287880126,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.002505440109675794,2.917764676633465,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.017727306492002937,2.9012078890032384,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.03294917287433008,2.8312190707855303,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.04817103925665722,2.6793913196426913,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.06339290563898436,2.440072785045577,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.07861477202131151,2.143632168689058,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.09383663840363865,1.8584143811383216,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.10905850478596579,1.577953834474259,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.12428037116829294,1.383672664189626,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.1395022375506203,1.2073414469115975,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.15472410393294744,1.0894430553784824,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.16994597031527459,1.0125878113992595,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.18516783669760173,0.9869212121220804,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.20038970307992887,0.9797419171113941,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.21561156946225601,0.9823002098441277,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.23083343584458316,0.8505260661553223,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.2460553022269103,0.6926544637341536,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.26127716860923744,0.4714847315235106,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.2764990349915646,0.2763442335713062,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.29172090137389173,0.14650514788150135,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.30694276775621887,0.059176722085529807,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.322164634138546,0.015217757393368978,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.3373865005208734,0.0013195676300182795,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.3526083669032005,0.0,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.36783023328552766,0.013686957830147794,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.3830520996678548,0.027067372577547558,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.39827396605018195,0.028543644053035215,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.4134958324325091,0.028656003687938844,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.42871769881483623,0.02606089653481743,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.4439395651971634,0.029327405605838935,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.4591614315794905,0.037487557579585246,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.47438329796181766,0.0532874992525475,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.4896051643441448,0.07156657798022226,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.504827030726472,0.12511368219139807,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.5200488971087991,0.17585152902778214,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.5352707634911265,0.2073154498044034,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.5504926298734536,0.20206593681145715,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.5657144962557807,0.138170289355437,0.4317910258683899,0.18236483198861614
1.0,40,Layer 1,0.5809363626381079,0.08948016763431473,0.4317910258683899,0.18236483198861614
