species,node_i,node_j,profile_corr
C. elegans,FLPL,RIVR,-0.30674111810186244
C. elegans,FLPL,RMDDL,-0.23663889521428316
C. elegans,FLPL,RMDDR,0.72079702266134
C. elegans,FLPL,RMDL,-0.4820745398484909
C. elegans,FLPL,RMDR,0.19169398365845253
C. elegans,FLPL,RMDVL,-0.01588353880474707
C. elegans,FLPL,RMDVR,0.7560204809386916
C. elegans,FLPL,RMED,-0.2645884802977415
C. elegans,FLPL,RMEL,-0.8612244301235447
C. elegans,FLPL,RMER,-0.897454195250323
C. elegans,FLPL,RMEV,-0.6172380805292105
C. elegans,FLPL,RMGL,0.7704846507636894
C. elegans,FLPL,SAADL,-0.6638098386333012
C. elegans,FLPL,SAADR,-0.010230011555986206
C. elegans,FLPL,SAAVL,0.27068257033246707
C. elegans,FLPL,SAAVR,-0.017668160952073908
C. elegans,FLPL,SMBVR,-0.4055467398887812
C. elegans,FLPL,SMDDL,-0.9310072611899534
C. elegans,FLPL,SMDDR,-0.3441247118244684
C. elegans,FLPL,SMDVL,-0.7717744093471527
C. elegans,FLPL,SMDVR,-0.2110018001325477
C. elegans,FLPL,URADL,0.7442922724703084
C. elegans,FLPL,URADR,0.8950776878467848
C. elegans,FLPL,URAVL,0.47506331293925635
C. elegans,FLPL,URAVR,0.7147973859775765
C. elegans,FLPL,URBL,0.3236646099772604
C. elegans,FLPL,URBR,0.8803848461599485
C. elegans,FLPL,URXL,-0.7425421243216718
C. elegans,FLPL,URXR,0.15301610496677595
C. elegans,FLPL,URYDL,-0.7461412302367568
C. elegans,FLPL,URYDR,0.3911187682977602
C. elegans,FLPL,URYVL,-0.8782534038839632
C. elegans,FLPL,URYVR,0.4242488680284208
C. elegans,FLPR,IL1DL,0.08337111533766775
C. elegans,FLPR,IL1DR,-0.48492923255573556
C. elegans,FLPR,IL1L,-0.4043312856672087
C. elegans,FLPR,IL1R,-0.9241455355300134
C. elegans,FLPR,IL1VL,0.4094288423835328
C. elegans,FLPR,IL1VR,-0.9887847489792925
C. elegans,FLPR,IL2DL,0.8040821619419127
C. elegans,FLPR,IL2DR,0.8926943187513589
C. elegans,FLPR,IL2L,0.9293195316248014
C. elegans,FLPR,IL2R,0.4720257961031004
C. elegans,FLPR,IL2VL,0.9554777076110149
C. elegans,FLPR,IL2VR,0.7877452802491623
C. elegans,FLPR,OLLL,-0.5449242198336163
C. elegans,FLPR,OLLR,-0.4385685865839674
C. elegans,FLPR,OLQDL,-0.7352694845716959
C. elegans,FLPR,OLQDR,-0.2431014060640509
C. elegans,FLPR,OLQVL,-0.7274238431339234
C. elegans,FLPR,OLQVR,-0.44016667875427823
C. elegans,FLPR,RIAL,0.929644521396299
C. elegans,FLPR,RIAR,0.9790085914525914
C. elegans,FLPR,RIBL,-0.9207014796601746
C. elegans,FLPR,RIBR,-0.9458484143050733
C. elegans,FLPR,RICL,0.5788084425467631
C. elegans,FLPR,RICR,0.8917988926166378
C. elegans,FLPR,RID,-0.8387590504182483
C. elegans,FLPR,RIH,-0.5651659715606967
C. elegans,FLPR,RIML,-0.8268218150444627
C. elegans,FLPR,RIMR,-0.8457761166069178
C. elegans,FLPR,RIR,-0.1830133589263271
C. elegans,FLPR,RIS,-0.9471928581963873
C. elegans,FLPR,RIVL,-0.812897571857625
C. elegans,FLPR,RIVR,-0.805291188514989
C. elegans,FLPR,RMDDL,0.3788068808417136
C. elegans,FLPR,RMDDR,0.9886194666225382
C. elegans,FLPR,RMDL,-0.8439042860472216
C. elegans,FLPR,RMDR,-0.14452795072652627
C. elegans,FLPR,RMDVL,0.46697038673899854
C. elegans,FLPR,RMDVR,0.9562162767029821
C. elegans,FLPR,RMED,-0.741708959856308
C. elegans,FLPR,RMEL,-0.9944892570232571
C. elegans,FLPR,RMER,-0.8985517677665608
C. elegans,FLPR,RMEV,-0.8607009156159531
C. elegans,FLPR,RMGL,0.9343643850073978
C. elegans,FLPR,SAADL,-0.18270846091782658
C. elegans,FLPR,SAADR,0.018702679007386116
C. elegans,FLPR,SAAVL,0.1287268790087579
C. elegans,FLPR,SAAVR,0.29642328460462286
C. elegans,FLPR,SMBVR,-0.7729875985346512
C. elegans,FLPR,SMDDL,-0.5969780905597438
C. elegans,FLPR,SMDDR,-0.6771207154839955
C. elegans,FLPR,SMDVL,-0.9819573269371006
C. elegans,FLPR,SMDVR,-0.7065882305751677
C. elegans,FLPR,URADL,0.9910385678692488
C. elegans,FLPR,URADR,0.9792183569783067
C. elegans,FLPR,URAVL,0.8805676147376704
C. elegans,FLPR,URAVR,0.860130618950025
C. elegans,FLPR,URBL,0.3732344428273904
C. elegans,FLPR,URBR,0.5790002831381946
C. elegans,FLPR,URXL,-0.4666679025371918
C. elegans,FLPR,URXR,0.6631146914312669
C. elegans,FLPR,URYDL,-0.6857084820907094
C. elegans,FLPR,URYDR,0.2191264721284256
C. elegans,FLPR,URYVL,-0.8938185327250477
C. elegans,FLPR,URYVR,0.8070558699136791
C. elegans,IL1DL,IL1DR,0.8288164086001987
C. elegans,IL1DL,IL1L,0.7635731591298465
C. elegans,IL1DL,IL1R,0.22888706686384835
C. elegans,IL1DL,IL1VL,0.34139582534059415
C. elegans,IL1DL,IL1VR,0.05029133109351548
C. elegans,IL1DL,IL2DL,-0.25153840568321256
C. elegans,IL1DL,IL2DR,-0.366416058936884
C. elegans,IL1DL,IL2L,-0.01596997498092219
C. elegans,IL1DL,IL2R,-0.8368552930976221
C. elegans,IL1DL,IL2VL,-0.005029392443459247
C. elegans,IL1DL,IL2VR,-0.3873697812252012
C. elegans,IL1DL,OLLL,0.7011429167590304
C. elegans,IL1DL,OLLR,0.7569783889258211
C. elegans,IL1DL,OLQDL,0.4848036882697199
C. elegans,IL1DL,OLQDR,0.8189592122055223
C. elegans,IL1DL,OLQVL,0.38902637169149423
C. elegans,IL1DL,OLQVR,0.7298361132612092
C. elegans,IL1DL,RIAL,0.07421915986147022
C. elegans,IL1DL,RIAR,-0.09507859536830841
C. elegans,IL1DL,RIBL,-0.05592133642228535
C. elegans,IL1DL,RIBR,-0.2798902401239742
C. elegans,IL1DL,RICL,-0.6511499378763155
C. elegans,IL1DL,RICR,-0.32237721365887423
C. elegans,IL1DL,RID,-0.2770061494629484
C. elegans,IL1DL,RIH,-0.14065651077963937
C. elegans,IL1DL,RIML,-0.3622063940829221
C. elegans,IL1DL,RIMR,-0.45300067391680593
C. elegans,IL1DL,RIR,-0.7165155412507038
C. elegans,IL1DL,RIS,0.1614652646564281
C. elegans,IL1DL,RIVL,0.007584053514839031
C. elegans,IL1DL,RIVR,0.05300569896869846
C. elegans,IL1DL,RMDDL,0.17994604704185557
C. elegans,IL1DL,RMDDR,0.006622882365479184
C. elegans,IL1DL,RMDL,0.34191027436361454
C. elegans,IL1DL,RMDR,0.8178733464795331
C. elegans,IL1DL,RMDVL,0.6329089257891503
C. elegans,IL1DL,RMDVR,0.3706711075612482
C. elegans,IL1DL,RMED,0.29214317973243786
C. elegans,IL1DL,RMEL,-0.052343443943742754
C. elegans,IL1DL,RMER,0.25573528983657084
C. elegans,IL1DL,RMEV,0.4167852995371293
C. elegans,IL1DL,RMGL,-0.27640474983746977
C. elegans,IL1DL,SAADL,-0.4521406785171592
C. elegans,IL1DL,SAADR,-0.9930486590987839
C. elegans,IL1DL,SAAVL,-0.9411343910897368
C. elegans,IL1DL,SAAVR,-0.8161631477884828
C. elegans,IL1DL,SMBVR,-0.5856629516433407
C. elegans,IL1DL,SMDDL,-0.29342441709004075
C. elegans,IL1DL,SMDDR,0.5878994974472562
C. elegans,IL1DL,SMDVL,0.10306202611816012
C. elegans,IL1DL,SMDVR,-0.4331267689547666
C. elegans,IL1DL,URADL,0.18048418830366114
C. elegans,IL1DL,URADR,-0.016757271944037012
C. elegans,IL1DL,URAVL,-0.1786987347042713
C. elegans,IL1DL,URAVR,-0.4358197740084758
C. elegans,IL1DL,URBL,0.9540779829628243
C. elegans,IL1DL,URBR,0.4551951548272229
C. elegans,IL1DL,URXL,0.6005111148279085
C. elegans,IL1DL,URXR,0.4449165849184185
C. elegans,IL1DL,URYDL,0.5961594316815793
C. elegans,IL1DL,URYDR,0.9150138706163847
C. elegans,IL1DL,URYVL,0.28906515161903423
C. elegans,IL1DL,URYVR,0.5218531129823761
C. elegans,IL1DR,IL1L,0.8660432114555694
C. elegans,IL1DR,IL1R,0.7302605243173675
C. elegans,IL1DR,IL1VL,0.016327269222659674
C. elegans,IL1DR,IL1VR,0.5999264485290964
C. elegans,IL1DR,IL2DL,-0.7003533910873464
C. elegans,IL1DR,IL2DR,-0.8241915041925367
C. elegans,IL1DR,IL2L,-0.5549491782524213
C. elegans,IL1DR,IL2R,-0.9918490702171838
C. elegans,IL1DR,IL2VL,-0.5552668722514286
C. elegans,IL1DR,IL2VR,-0.8047450588397251
C. elegans,IL1DR,OLLL,0.8940310537699115
C. elegans,IL1DR,OLLR,0.8810470385251452
C. elegans,IL1DR,OLQDL,0.8094541907497298
C. elegans,IL1DR,OLQDR,0.8221706114747636
C. elegans,IL1DR,OLQVL,0.7138003456555031
C. elegans,IL1DR,OLQVR,0.8552430097187594
C. elegans,IL1DR,RIAL,-0.4768952068242007
C. elegans,IL1DR,RIAR,-0.6357506168459853
C. elegans,IL1DR,RIBL,0.48926179114634155
C. elegans,IL1DR,RIBR,0.2987166428912517
C. elegans,IL1DR,RICL,-0.8667402219720068
C. elegans,IL1DR,RICR,-0.766188298196991
C. elegans,IL1DR,RID,0.2571776961335592
C. elegans,IL1DR,RIH,0.1405642818212266
C. elegans,IL1DR,RIML,0.17443013464422508
C. elegans,IL1DR,RIMR,0.0986814580430952
C. elegans,IL1DR,RIR,-0.5683238351011941
C. elegans,IL1DR,RIS,0.6564766069098352
C. elegans,IL1DR,RIVL,0.42378636140881565
C. elegans,IL1DR,RIVR,0.4591117202604714
C. elegans,IL1DR,RMDDL,0.0037061600805871316
C. elegans,IL1DR,RMDDR,-0.5375849230202717
C. elegans,IL1DR,RMDL,0.7485895807616555
C. elegans,IL1DR,RMDR,0.7628859477987576
C. elegans,IL1DR,RMDVL,0.33462021259859626
C. elegans,IL1DR,RMDVR,-0.20775090164761495
C. elegans,IL1DR,RMED,0.6336907357429717
C. elegans,IL1DR,RMEL,0.5153285795548633
C. elegans,IL1DR,RMER,0.743253093865498
C. elegans,IL1DR,RMEV,0.8363676282441868
C. elegans,IL1DR,RMGL,-0.7647149182334751
C. elegans,IL1DR,SAADL,-0.23841044899744687
C. elegans,IL1DR,SAADR,-0.8759630494105237
C. elegans,IL1DR,SAAVL,-0.91240805203149
C. elegans,IL1DR,SAAVR,-0.8516122400730675
C. elegans,IL1DR,SMBVR,-0.10400885611763176
C. elegans,IL1DR,SMDDL,0.12434188458108095
C. elegans,IL1DR,SMDDR,0.8702488445234859
C. elegans,IL1DR,SMDVL,0.6357636691699744
C. elegans,IL1DR,SMDVR,-0.022695217915728247
C. elegans,IL1DR,URADL,-0.38922038436608286
C. elegans,IL1DR,URADR,-0.5721383143567641
C. elegans,IL1DR,URAVL,-0.6224534260552052
C. elegans,IL1DR,URAVR,-0.8631240909208724
C. elegans,IL1DR,URBL,0.6235247291514158
C. elegans,IL1DR,URBR,0.030968548138655648
C. elegans,IL1DR,URXL,0.8243412686071736
C. elegans,IL1DR,URXR,0.059695576218225674
C. elegans,IL1DR,URYDL,0.9243131024213745
C. elegans,IL1DR,URYDR,0.6549347821551391
C. elegans,IL1DR,URYVL,0.7681155610210001
C. elegans,IL1DR,URYVR,0.03014805768547446
C. elegans,IL1L,IL1R,0.5185117402174383
C. elegans,IL1L,IL1VL,0.46168380214705934
C. elegans,IL1L,IL1VR,0.4764158048524694
C. elegans,IL1L,IL2DL,-0.3587451777324959
C. elegans,IL1L,IL2DR,-0.6767663591108535
C. elegans,IL1L,IL2L,-0.29248846379637145
C. elegans,IL1L,IL2R,-0.9226259154273435
C. elegans,IL1L,IL2VL,-0.3290985095200788
C. elegans,IL1L,IL2VR,-0.49803279420336904
C. elegans,IL1L,OLLL,0.9866018963482618
C. elegans,IL1L,OLLR,0.9990531702687826
C. elegans,IL1L,OLQDL,0.9124901712778773
C. elegans,IL1L,OLQDR,0.9853892122809806
C. elegans,IL1L,OLQVL,0.8842454295939749
C. elegans,IL1L,OLQVR,0.9986811285127832
C. elegans,IL1L,RIAL,-0.2152368321764814
C. elegans,IL1L,RIAR,-0.493168606253129
C. elegans,IL1L,RIBL,0.21628916493308267
C. elegans,IL1L,RIBR,0.10832894780846339
C. elegans,IL1L,RICL,-0.9795639030932504
C. elegans,IL1L,RICR,-0.7743581157344293
C. elegans,IL1L,RID,-0.05016648923755221
C. elegans,IL1L,RIH,0.5166540728357476
C. elegans,IL1L,RIML,-0.11357592981418796
C. elegans,IL1L,RIMR,-0.12935197697008682
C. elegans,IL1L,RIR,-0.18476736168875718
C. elegans,IL1L,RIS,0.6696220398362717
C. elegans,IL1L,RIVL,0.6451059312677785
C. elegans,IL1L,RIVR,0.679324865323492
C. elegans,IL1L,RMDDL,-0.43885602998197687
C. elegans,IL1L,RMDDR,-0.5181070750882052
C. elegans,IL1L,RMDL,0.8235887020637394
C. elegans,IL1L,RMDR,0.961559530470482
C. elegans,IL1L,RMDVL,-0.0014093181459605664
C. elegans,IL1L,RMDVR,-0.1619630000628259
C. elegans,IL1L,RMED,0.8362343555640599
C. elegans,IL1L,RMEL,0.3822163610566921
C. elegans,IL1L,RMER,0.5014762875925307
C. elegans,IL1L,RMEV,0.8010864678830469
C. elegans,IL1L,RMGL,-0.6518246038229789
C. elegans,IL1L,SAADL,-0.6668980233321339
C. elegans,IL1L,SAADR,-0.832244379699073
C. elegans,IL1L,SAAVL,-0.6981468938408982
C. elegans,IL1L,SAAVR,-0.9932124307310607
C. elegans,IL1L,SMBVR,0.053201615834424905
C. elegans,IL1L,SMDDL,-0.29287227204043353
C. elegans,IL1L,SMDDR,0.946796413550125
C. elegans,IL1L,SMDVL,0.5616207581140293
C. elegans,IL1L,SMDVR,0.2510515902739081
C. elegans,IL1L,URADL,-0.36226840258230353
C. elegans,IL1L,URADR,-0.3964181626003977
C. elegans,IL1L,URAVL,-0.7360537435492218
C. elegans,IL1L,URAVR,-0.742831126259954
C. elegans,IL1L,URBL,0.6138702399683978
C. elegans,IL1L,URBR,0.4053471103342472
C. elegans,IL1L,URXL,0.4322947529737136
C. elegans,IL1L,URXR,-0.23816951958669624
C. elegans,IL1L,URYDL,0.6616553912894143
C. elegans,IL1L,URYDR,0.7984859268473692
C. elegans,IL1L,URYVL,0.5377655279924203
C. elegans,IL1L,URYVR,-0.12752889253734256
C. elegans,IL1R,IL1VL,-0.47895923499891085
C. elegans,IL1R,IL1VR,0.9700340780179642
C. elegans,IL1R,IL2DL,-0.9552112240595496
C. elegans,IL1R,IL2DR,-0.980346681966574
C. elegans,IL1R,IL2L,-0.9688313264477444
C. elegans,IL1R,IL2R,-0.691641095608231
C. elegans,IL1R,IL2VL,-0.9733409707830244
C. elegans,IL1R,IL2VR,-0.9620778351533107
C. elegans,IL1R,OLLL,0.6479701464060196
C. elegans,IL1R,OLLR,0.5550473555421772
C. elegans,IL1R,OLQDL,0.7570500109094592
C. elegans,IL1R,OLQDR,0.37376069115268873
C. elegans,IL1R,OLQVL,0.693232304241774
C. elegans,IL1R,OLQVR,0.5375999233770798
C. elegans,IL1R,RIAL,-0.9439179104798248
C. elegans,IL1R,RIAR,-0.9820362082183055
C. elegans,IL1R,RIBL,0.9458957828407376
C. elegans,IL1R,RIBR,0.8699943339092368
C. elegans,IL1R,RICL,-0.6559632253039972
C. elegans,IL1R,RICR,-0.8974990699932757
C. elegans,IL1R,RID,0.8257809821297124
C. elegans,IL1R,RIH,0.3071090346074079
C. elegans,IL1R,RIML,0.7827454651559086
C. elegans,IL1R,RIMR,0.7480537013393822
C. elegans,IL1R,RIR,-0.20301277373863783
C. elegans,IL1R,RIS,0.9013880666966951
C. elegans,IL1R,RIVL,0.6431411717255378
C. elegans,IL1R,RIVR,0.6492241164682656
C. elegans,IL1R,RMDDL,-0.0966662296053339
C. elegans,IL1R,RMDDR,-0.9074675294562847
C. elegans,IL1R,RMDL,0.8292313213586352
C. elegans,IL1R,RMDR,0.267742549443579
C. elegans,IL1R,RMDVL,-0.10003222945446567
C. elegans,IL1R,RMDVR,-0.7894675229389068
C. elegans,IL1R,RMED,0.6651316656827517
C. elegans,IL1R,RMEL,0.9512656529181522
C. elegans,IL1R,RMER,0.9975732306607317
C. elegans,IL1R,RMEV,0.9147026686143482
C. elegans,IL1R,RMGL,-0.9779901215394331
C. elegans,IL1R,SAADL,0.23434700434605388
C. elegans,IL1R,SAADR,-0.31028220218533065
C. elegans,IL1R,SAAVL,-0.472813979355556
C. elegans,IL1R,SAAVR,-0.43127337980741204
C. elegans,IL1R,SMBVR,0.4721346190824852
C. elegans,IL1R,SMDDL,0.65037416453068
C. elegans,IL1R,SMDDR,0.7443863185681964
C. elegans,IL1R,SMDVL,0.9561767680694713
C. elegans,IL1R,SMDVR,0.401325875719606
C. elegans,IL1R,URADL,-0.8651262662904071
C. elegans,IL1R,URADR,-0.9755348365052852
C. elegans,IL1R,URAVL,-0.800319123393116
C. elegans,IL1R,URAVR,-0.9576176531269739
C. elegans,IL1R,URBL,-0.07277676374947442
C. elegans,IL1R,URBR,-0.5701836156193714
C. elegans,IL1R,URXL,0.7666654934058642
C. elegans,IL1R,URXR,-0.34764238120793267
C. elegans,IL1R,URYDL,0.9068668413249847
C. elegans,IL1R,URYDR,-0.011986406236241271
C. elegans,IL1R,URYVL,0.9973114883772951
C. elegans,IL1R,URYVR,-0.5205391112692994
C. elegans,IL1VL,IL1VR,-0.42178378369809544
C. elegans,IL1VL,IL2DL,0.6610464427821064
C. elegans,IL1VL,IL2DR,0.3029372214936323
C. elegans,IL1VL,IL2L,0.6582652121979038
C. elegans,IL1VL,IL2R,-0.13267100670968035
C. elegans,IL1VL,IL2VL,0.607619289314265
C. elegans,IL1VL,IL2VR,0.539256588579579
C. elegans,IL1VL,OLLL,0.33121278893487227
C. elegans,IL1VL,OLLR,0.423671313055034
C. elegans,IL1VL,OLQDL,0.21038629508512027
C. elegans,IL1VL,OLQDR,0.5734257319648005
C. elegans,IL1VL,OLQVL,0.2851873912532481
C. elegans,IL1VL,OLQVR,0.4547012592154863
C. elegans,IL1VL,RIAL,0.6959738027918936
C. elegans,IL1VL,RIAR,0.43245943028807254
C. elegans,IL1VL,RIBL,-0.7051399632844235
C. elegans,IL1VL,RIBR,-0.667825359438515
C. elegans,IL1VL,RICL,-0.3359366856555418
C. elegans,IL1VL,RICR,0.05781313911284895
C. elegans,IL1VL,RID,-0.8396406034374372
C. elegans,IL1VL,RIH,0.4434381716269181
C. elegans,IL1VL,RIML,-0.8408461354468368
C. elegans,IL1VL,RIMR,-0.7828483195538605
C. elegans,IL1VL,RIR,0.29757432527784733
C. elegans,IL1VL,RIS,-0.132051239276557
C. elegans,IL1VL,RIVL,0.18634870897676814
C. elegans,IL1VL,RIVR,0.2059096649155876
C. elegans,IL1VL,RMDDL,-0.5833188766473134
C. elegans,IL1VL,RMDDR,0.26986942397024877
C. elegans,IL1VL,RMDL,0.07533605347377302
C. elegans,IL1VL,RMDR,0.6564303839912354
C. elegans,IL1VL,RMDVL,-0.18589580077591575
C. elegans,IL1VL,RMDVR,0.4642277312810609
C. elegans,IL1VL,RMED,0.2943719340810589
C. elegans,IL1VL,RMEL,-0.48379553491273075
C. elegans,IL1VL,RMER,-0.5122343067368977
C. elegans,IL1VL,RMEV,-0.08334724219398824
C. elegans,IL1VL,RMGL,0.29312955511688166
C. elegans,IL1VL,SAADL,-0.9656083638809044
C. elegans,IL1VL,SAADR,-0.3507483839703637
C. elegans,IL1VL,SAAVL,-0.012956351909513844
C. elegans,IL1VL,SAAVR,-0.5229242860979235
C. elegans,IL1VL,SMBVR,-0.16944838893411684
C. elegans,IL1VL,SMDDL,-0.975903795360547
C. elegans,IL1VL,SMDDR,0.22378542888160033
C. elegans,IL1VL,SMDVL,-0.31360522370540533
C. elegans,IL1VL,SMDVR,0.10990652349981324
C. elegans,IL1VL,URADL,0.3582890546191385
C. elegans,IL1VL,URADR,0.5225865826372321
C. elegans,IL1VL,URAVL,-0.061579089249125925
C. elegans,IL1VL,URAVR,0.21919730604521073
C. elegans,IL1VL,URBL,0.4844409549454054
C. elegans,IL1VL,URBR,0.9689233729154254
C. elegans,IL1VL,URXL,-0.5158823778580076
C. elegans,IL1VL,URXR,-0.15601197161425742
C. elegans,IL1VL,URYDL,-0.3501054357802527
C. elegans,IL1VL,URYDR,0.6909799242644454
C. elegans,IL1VL,URYVL,-0.47731973321397925
C. elegans,IL1VL,URYVR,0.14913171774316025
C. elegans,IL1VR,IL2DL,-0.8715101086159959
C. elegans,IL1VR,IL2DR,-0.9474141613853375
C. elegans,IL1VR,IL2L,-0.9555187687225921
C. elegans,IL1VR,IL2R,-0.5795291105025038
C. elegans,IL1VR,IL2VL,-0.9751717315823766
C. elegans,IL1VR,IL2VR,-0.8675462202381459
C. elegans,IL1VR,OLLL,0.6131566079080941
C. elegans,IL1VR,OLLR,0.511566164131362
C. elegans,IL1VR,OLQDL,0.7730674388309706
C. elegans,IL1VR,OLQDR,0.32002319271063295
C. elegans,IL1VR,OLQVL,0.7444404177451738
C. elegans,IL1VR,OLQVR,0.5063857637341401
C. elegans,IL1VR,RIAL,-0.9445509153758783
C. elegans,IL1VR,RIAR,-0.9984361644649119
C. elegans,IL1VR,RIBL,0.9394908154478189
C. elegans,IL1VR,RIBR,0.9255531038654045
C. elegans,IL1VR,RICL,-0.6377448369325875
C. elegans,IL1VR,RICR,-0.9203000054283912
C. elegans,IL1VR,RID,0.8356790492893919
C. elegans,IL1VR,RIH,0.4909490221141293
C. elegans,IL1VR,RIML,0.8107360205222532
C. elegans,IL1VR,RIMR,0.8102075193599865
C. elegans,IL1VR,RIR,0.04084982372204373
C. elegans,IL1VR,RIS,0.9544347763130129
C. elegans,IL1VR,RIVL,0.7748361370021102
C. elegans,IL1VR,RIVR,0.7730974901822919
C. elegans,IL1VR,RMDDL,-0.2930144886880875
C. elegans,IL1VR,RMDDR,-0.9788937571680851
C. elegans,IL1VR,RMDL,0.8664640425247127
C. elegans,IL1VR,RMDR,0.21772961560637752
C. elegans,IL1VR,RMDVL,-0.3382122687737222
C. elegans,IL1VR,RMDVR,-0.905243579559425
C. elegans,IL1VR,RMED,0.7422628200555618
C. elegans,IL1VR,RMEL,0.9941947407168829
C. elegans,IL1VR,RMER,0.9520750676076543
C. elegans,IL1VR,RMEV,0.9070688627643281
C. elegans,IL1VR,RMGL,-0.9728296355042864
C. elegans,IL1VR,SAADL,0.1817195074974687
C. elegans,IL1VR,SAADR,-0.14744231157864554
C. elegans,IL1VR,SAAVL,-0.2725139327672814
C. elegans,IL1VR,SAAVR,-0.3752635607639811
C. elegans,IL1VR,SMBVR,0.6703951433616344
C. elegans,IL1VR,SMDDL,0.6093417046537536
C. elegans,IL1VR,SMDDR,0.7319132370198292
C. elegans,IL1VR,SMDVL,0.9932050407005989
C. elegans,IL1VR,SMDVR,0.6081249764083828
C. elegans,IL1VR,URADL,-0.9607264351938061
C. elegans,IL1VR,URADR,-0.9933562691437176
C. elegans,IL1VR,URAVL,-0.877312637356835
C. elegans,IL1VR,URAVR,-0.9202126724186743
C. elegans,IL1VR,URBL,-0.24931251839593677
C. elegans,IL1VR,URBR,-0.5657984410528258
C. elegans,IL1VR,URXL,0.5880217600881236
C. elegans,IL1VR,URXR,-0.5604762472005037
C. elegans,IL1VR,URYDL,0.7867028175727695
C. elegans,IL1VR,URYDR,-0.12229132816900119
C. elegans,IL1VR,URYVL,0.9500040019013767
C. elegans,IL1VR,URYVR,-0.7119160641825399
C. elegans,IL2DL,IL2DR,0.9023306968690461
C. elegans,IL2DL,IL2L,0.9562600527515873
C. elegans,IL2DL,IL2R,0.6286369375847692
C. elegans,IL2DL,IL2VL,0.9370840697526813
C. elegans,IL2DL,IL2VR,0.9870992552245321
C. elegans,IL2DL,OLLL,-0.4889273785226759
C. elegans,IL2DL,OLLR,-0.3984063760166795
C. elegans,IL2DL,OLQDL,-0.5664990638260358
C. elegans,IL2DL,OLQDR,-0.2234399347547746
C. elegans,IL2DL,OLQVL,-0.4700466649412636
C. elegans,IL2DL,OLQVR,-0.3676523893501989
C. elegans,IL2DL,RIAL,0.9332466879749636
C. elegans,IL2DL,RIAR,0.8942666928240366
C. elegans,IL2DL,RIBL,-0.9423451777595006
C. elegans,IL2DL,RIBR,-0.8235195948970129
C. elegans,IL2DL,RICL,0.48166557811692745
C. elegans,IL2DL,RICR,0.7366119780883792
C. elegans,IL2DL,RID,-0.8602738626276113
C. elegans,IL2DL,RIH,-0.013598288178742882
C. elegans,IL2DL,RIML,-0.8110114326428688
C. elegans,IL2DL,RIMR,-0.7431310411905856
C. elegans,IL2DL,RIR,0.42192445750226265
C. elegans,IL2DL,RIS,-0.7328808937015214
C. elegans,IL2DL,RIVL,-0.38835126218758426
C. elegans,IL2DL,RIVR,-0.3950918884667254
C. elegans,IL2DL,RMDDL,-0.20085647958868516
C. elegans,IL2DL,RMDDR,0.7541903218033179
C. elegans,IL2DL,RMDL,-0.6396132794870638
C. elegans,IL2DL,RMDR,-0.11461864897443429
C. elegans,IL2DL,RMDVL,-0.14248095652415765
C. elegans,IL2DL,RMDVR,0.6654400037732384
C. elegans,IL2DL,RMED,-0.42477461294826824
C. elegans,IL2DL,RMEL,-0.8597080366890654
C. elegans,IL2DL,RMER,-0.9725658899347949
C. elegans,IL2DL,RMEV,-0.7799837439863524
C. elegans,IL2DL,RMGL,0.8767600043074194
C. elegans,IL2DL,SAADL,-0.447847649329759
C. elegans,IL2DL,SAADR,0.3045396830510474
C. elegans,IL2DL,SAAVL,0.5424685510336004
C. elegans,IL2DL,SAAVR,0.28387846881053497
C. elegans,IL2DL,SMBVR,-0.2743598840095777
C. elegans,IL2DL,SMDDL,-0.7848540573990284
C. elegans,IL2DL,SMDDR,-0.5750829461549075
C. elegans,IL2DL,SMDVL,-0.8306772863447033
C. elegans,IL2DL,SMDVR,-0.14747368997502794
C. elegans,IL2DL,URADL,0.7200952958405702
C. elegans,IL2DL,URADR,0.9077339738012207
C. elegans,IL2DL,URAVL,0.5880555581768748
C. elegans,IL2DL,URAVR,0.8684855441345423
C. elegans,IL2DL,URBL,0.030903924456550713
C. elegans,IL2DL,URBR,0.6887526009547695
C. elegans,IL2DL,URXL,-0.8854739252428988
C. elegans,IL2DL,URXR,0.08826435367898447
C. elegans,IL2DL,URYDL,-0.9194495703147352
C. elegans,IL2DL,URYDR,0.07753544074095056
C. elegans,IL2DL,URYVL,-0.9660242336583156
C. elegans,IL2DL,URYVR,0.3151711867884009
C. elegans,IL2DR,IL2L,0.901798855795501
C. elegans,IL2DR,IL2R,0.8048563122586067
C. elegans,IL2DR,IL2VL,0.9148448910031489
C. elegans,IL2DR,IL2VR,0.9400805388904132
C. elegans,IL2DR,OLLL,-0.7854925481440208
C. elegans,IL2DR,OLLR,-0.707956632167405
C. elegans,IL2DR,OLQDL,-0.8645023747533468
C. elegans,IL2DR,OLQDR,-0.5481772364445792
C. elegans,IL2DR,OLQVL,-0.8045318579671021
C. elegans,IL2DR,OLQVR,-0.6933828943163568
C. elegans,IL2DR,RIAL,0.8630329742638425
C. elegans,IL2DR,RIAR,0.9610402358548704
C. elegans,IL2DR,RIBL,-0.8646701571326418
C. elegans,IL2DR,RIBR,-0.7769795963386643
C. elegans,IL2DR,RICL,0.7914773865565581
C. elegans,IL2DR,RICR,0.9537368401121427
C. elegans,IL2DR,RID,-0.7001105545485725
C. elegans,IL2DR,RIH,-0.39251001115718215
C. elegans,IL2DR,RIML,-0.6491289155481768
