species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,recording_id,Subject,class_order,class_label,class_short,fine_class,anatomy_group
Zebrafish,rHc,-1.0612690895154893,-0.0017652779288319,-0.0035679882404143,,,,,-0.2289827256509041,subject_14,14,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rRa,-0.04604068214469877,-0.0166615668384918,0.0056330647583689,0.6717059365243366,subject-specific within-region cell-level induced sub-SC modularity Q,1055.0,23.0,-0.9803592996264436,subject_14,14,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rT,-0.0859788521461745,-0.0169599826439189,-0.0018227454584885,0.5506343163779561,subject-specific within-region cell-level induced sub-SC modularity Q,14433.0,24.0,0.910326237055838,subject_14,14,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,raRF,-0.8866502468372133,-0.0191558753376233,-0.0072160325387638,0.6547761330226326,subject-specific within-region cell-level induced sub-SC modularity Q,1161.0,29.0,0.5440402308447937,subject_14,14,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-1.0555333476191402,-0.0209074329982654,-0.0002463961238982,0.5323389964383782,subject-specific within-region cell-level induced sub-SC modularity Q,4912.0,16.0,-0.2107216038776369,subject_14,14,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,-0.10387095119484335,-0.0069540464655237,0.0062686754132932,0.4591935847244751,subject-specific within-region cell-level induced sub-SC modularity Q,14119.0,19.0,-1.5027374388106542,subject_14,14,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHb,2.323127765928296,0.0062232765087732,-0.0074001338413912,0.6995929751680648,subject-specific within-region cell-level induced sub-SC modularity Q,802.0,38.0,5.221608467534455,subject_14,14,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHi,-0.7033726036521741,-0.0160800205353299,0.0006309842347518,,,,,0.6944743207680079,subject_14,14,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHR,-0.584923009556087,-0.0286332033202884,-0.0027760863621656,,,,,-2.1243556587907557,subject_14,14,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rOB,2.0330493770175533,-0.0003193659749531,-0.0061822603428277,0.8207644628099172,subject-specific within-region cell-level induced sub-SC modularity Q,88.0,53.0,-3.928409745542919,subject_14,14,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rOE,1.6501445312533831,3.237064101173385e-62,-2.881856324500032e-31,,,,,-0.916290731874155,subject_14,14,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rP,0.706842487419296,0.005268785346293,-0.015297413487845,0.7467937037233573,subject-specific within-region cell-level induced sub-SC modularity Q,2264.0,88.0,1.6392952559099845,subject_14,14,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rPT,-0.7583909530088747,-0.0069761662586783,-0.0031248268959364,0.6361505331607494,subject-specific within-region cell-level induced sub-SC modularity Q,1248.0,19.0,-0.5617260249814282,subject_14,14,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPO,0.26043578650663995,0.0032899255843591,0.0044202402775782,0.6783355512479994,subject-specific within-region cell-level induced sub-SC modularity Q,1549.0,27.0,0.4153749191997887,subject_14,14,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPrT,-0.33148736712263055,-0.0179043055243578,-0.0013449188504186,0.6908306848737678,subject-specific within-region cell-level induced sub-SC modularity Q,1458.0,44.0,-0.1003940643548887,subject_14,14,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rSP,0.45483211344567803,0.0112353267694618,-0.0033952064956306,0.6324038722412673,subject-specific within-region cell-level induced sub-SC modularity Q,2512.0,30.0,2.302918370784166,subject_14,14,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rTeO,0.14424042974500217,-0.0186269903254124,-0.0027028050211798,0.7178667870678586,subject-specific within-region cell-level induced sub-SC modularity Q,42465.0,131.0,-0.6438911928752412,subject_14,14,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTh,0.7488718750024934,-0.0101136138986354,-0.0003279082270046,0.6529469632351552,subject-specific within-region cell-level induced sub-SC modularity Q,5832.0,41.0,-0.1045099312613758,subject_14,14,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTL,-0.22246537658557863,-0.0282668922514499,-0.013654607536201,,,,,0.5216817203936692,subject_14,14,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTS,-0.7820272776528728,-0.0038580661551267,-0.015784412181488,0.8356276521099938,subject-specific within-region cell-level induced sub-SC modularity Q,173.0,60.0,1.0549023232654466,subject_14,14,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rVR,0.39145380487290027,0.0009028289375807,-0.006653893862854,,,,,2.5918787693401684,subject_14,14,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,0.4392988605965385,-0.0178672490534446,0.0052303265515132,0.4919985342533466,subject-specific within-region cell-level induced sub-SC modularity Q,8931.0,10.0,-0.9081580834721436,subject_14,14,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MON,-0.32973273076442,-0.0108860571231844,0.001810838330195,0.310557363768855,subject-specific within-region cell-level induced sub-SC modularity Q,16583.0,31.0,0.8980081831396923,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Cb,-0.2797277825771095,-0.0133987364924786,0.004744780364368,0.639683075589026,subject-specific within-region cell-level induced sub-SC modularity Q,5948.0,95.0,0.4500389395946819,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS1,0.7645152556854151,-0.0099541257317571,0.0060018396536724,0.2944041356439489,subject-specific within-region cell-level induced sub-SC modularity Q,65781.0,36.0,-0.5758721346711801,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS2,0.35246097393661163,-0.0108553485607514,0.0123266349827198,0.6481418553688825,subject-specific within-region cell-level induced sub-SC modularity Q,1850.0,31.0,-0.204648438640551,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS3,0.8063603330205313,-0.0155852509473334,0.0055727189605019,0.4896975434662602,subject-specific within-region cell-level induced sub-SC modularity Q,11399.0,26.0,1.7597056941703733,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS4,0.19459762500618824,,0.0086227482942287,0.6012682846033379,subject-specific within-region cell-level induced sub-SC modularity Q,4781.0,108.0,1.2692189514771766,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS5,0.13516103670876942,,,0.5353569232021385,subject-specific within-region cell-level induced sub-SC modularity Q,12395.0,55.0,0.6896996542973665,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,IPN,1.084446703715744,-0.0145422816085841,,,,,,-1.1621419901918228,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,IO,-0.6481283123918354,6.524261735492306e-06,-0.0226862721162557,,,,,-3.0726933146901194,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hc,-2.4996709684420435,-0.0058644230107949,-5.077342925056883e-05,,,,,-0.2219686931410854,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,0.3472640455760088,-0.015692619068055,0.0123442222909928,0.5598415497886398,subject-specific within-region cell-level induced sub-SC modularity Q,945.0,36.0,-1.0732532121995395,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,T,-0.19021437961818746,-0.0162354810314531,-0.0036829635126848,0.7029220430325783,subject-specific within-region cell-level induced sub-SC modularity Q,1447.0,48.0,0.9277063359947684,subject_15,15,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,aRF,0.233133017194559,-0.0165664989294073,-0.0005546350752722,0.5769860681492553,subject-specific within-region cell-level induced sub-SC modularity Q,1326.0,43.0,0.691164081183474,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,0.2577664990363942,-0.0206078315963131,0.0052019636086177,0.5678112719545244,subject-specific within-region cell-level induced sub-SC modularity Q,3419.0,41.0,0.0945613538740357,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,0.7317001602096499,-0.0149925315940941,0.0109636125632128,0.5409809396716301,subject-specific within-region cell-level induced sub-SC modularity Q,5334.0,40.0,-0.9993968423468972,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hb,-0.44123826764762086,0.0240612647681008,0.0008173437045405,0.8306508875739648,subject-specific within-region cell-level induced sub-SC modularity Q,130.0,61.0,4.970247233190968,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Hi,0.11245187865257525,-0.0197917575589033,-0.0040064913836953,,,,,0.5814950655808191,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,HR,-0.2418117430631859,-0.0124263685314361,,,,,,-0.572571591314663,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,OG,-2.5628401926486544,-0.0008785795345574,0.0001180453756247,,,,,1.3641205036255686,subject_15,15,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OB,1.2743640686997704,-0.0001328771829485,4.44526035451208e-28,0.78125,subject-specific within-region cell-level induced sub-SC modularity Q,8.0,18.0,0.6931471805599453,subject_15,15,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,P,0.649573083704096,-0.0018581544380635,-0.0371114281121089,0.7985081242638777,subject-specific within-region cell-level induced sub-SC modularity Q,843.0,121.0,0.620877782191287,subject_15,15,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,PT,0.3566257333193164,-0.010807781535401,-0.0070577306138928,0.6368430607622166,subject-specific within-region cell-level induced sub-SC modularity Q,957.0,36.0,-0.6912684630492095,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PO,0.9977985703908143,,,0.7017568299786345,subject-specific within-region cell-level induced sub-SC modularity Q,806.0,44.0,0.3100325652279685,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PrT,0.5116749841700715,-0.0161305078071485,-0.0027013363612703,0.6930982312600157,subject-specific within-region cell-level induced sub-SC modularity Q,549.0,65.0,-0.5049565631305462,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,SP,1.0929523984979932,0.0064983971163566,-0.0311795928604765,0.6819529087162379,subject-specific within-region cell-level induced sub-SC modularity Q,867.0,76.0,1.521777832227459,subject_15,15,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,TeO,-0.8537101133787219,-0.0140634688505035,-0.0034083969193655,0.8148523932807851,subject-specific within-region cell-level induced sub-SC modularity Q,12221.0,317.0,-0.1317061285014219,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,Th,-0.07852033491049301,,-0.0002493624428914,0.703222132114944,subject-specific within-region cell-level induced sub-SC modularity Q,2783.0,65.0,-0.9748110555806132,subject_15,15,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,TL,-0.337074593716003,-0.0648268025196061,0.0042464564562613,0.756695100178536,subject-specific within-region cell-level induced sub-SC modularity Q,71.0,36.0,1.662386086752196,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TS,-0.8000824394942317,-0.0059388470130551,-0.0094605564136859,0.7820512820512818,subject-specific within-region cell-level induced sub-SC modularity Q,39.0,34.0,0.5614584888505051,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TG,-3.0985443424980796,,,,,,,0.0,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,VR,0.33715919025727786,-0.0055651614010872,0.0021413954133487,,,,,1.3608692627540806,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,0.17353065021647476,,,0.3911031496170284,subject-specific within-region cell-level induced sub-SC modularity Q,4009.0,11.0,-0.3724295210308386,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,-0.5881671881523965,-0.0184926460991344,-0.0032137185492174,0.3138655274492717,subject-specific within-region cell-level induced sub-SC modularity Q,22301.0,31.0,0.1632747347176691,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,0.08870260433504004,-0.0166914189847568,-2.3106711531857185e-05,0.6628856749342972,subject-specific within-region cell-level induced sub-SC modularity Q,7223.0,102.0,0.159981135486316,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.8570666044160457,-0.0106205266409192,0.008815419785142,0.2802467253434486,subject-specific within-region cell-level induced sub-SC modularity Q,49623.0,37.0,-0.5235423884841512,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,0.4467780288991956,-0.0006264455908755,0.0118913017227425,0.55903636258743,subject-specific within-region cell-level induced sub-SC modularity Q,2643.0,30.0,-1.4793938551907708,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.8270837078994016,-0.0168823152257718,-0.0085566079418407,0.5239511581686822,subject-specific within-region cell-level induced sub-SC modularity Q,13432.0,21.0,1.220715436728271,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,0.13164922509460952,-0.010504792298498,0.0005179955545119,0.6822002541942683,subject-specific within-region cell-level induced sub-SC modularity Q,4455.0,100.0,0.87105675597929,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,-0.1102223045648111,,-0.0072078853378426,0.4148205912791731,subject-specific within-region cell-level induced sub-SC modularity Q,21808.0,42.0,1.0725628718013818,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rIPN,0.17030350522093193,-0.0086965923409178,0.0056111336727882,,,,,-0.9937461159827404,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rIO,0.21221577455876772,0.0304129267019968,-0.0152630670780655,,,,,2.662587827025453,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHc,-0.8256287928978394,0.0001485833509089,-0.0051165906808008,,,,,-1.455287232606842,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rRa,0.39029128454060286,-0.0206526168823533,0.0104195874534922,0.7362369010720659,subject-specific within-region cell-level induced sub-SC modularity Q,273.0,42.0,-1.131341281885866,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rT,-0.05845411603729105,-0.0209693085801675,-0.0015901178023219,0.548396612116181,subject-specific within-region cell-level induced sub-SC modularity Q,4542.0,72.0,0.8917221452466781,subject_15,15,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,raRF,0.17651466731791063,,-0.0081744945491599,0.6770763509847106,subject-specific within-region cell-level induced sub-SC modularity Q,1062.0,68.0,0.3915737442773611,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-0.23819465248100036,-0.0239724919637183,-0.000482131001817,0.55098818472874,subject-specific within-region cell-level induced sub-SC modularity Q,3769.0,30.0,-0.1001685105701624,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,1.057887405561299,-0.0064394599194731,0.009188609312681,0.4765957074928604,subject-specific within-region cell-level induced sub-SC modularity Q,8498.0,21.0,-1.4746984784405217,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHb,-0.09667027500796521,0.0081818823664773,0.0168620719787823,0.8117585848074916,subject-specific within-region cell-level induced sub-SC modularity Q,155.0,73.0,5.472533244238822,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHi,0.018943603021611702,-0.01863785586144,-0.0017460102966314,,,,,0.7468816957833387,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHR,-0.03015094702973728,-0.0217738534674752,-0.0048531575735422,,,,,-2.226599186016124,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rOG,-2.824753878222532,-0.0001466038220386,3.253702056994895e-05,,,,,0.0,subject_15,15,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rOB,-0.17015722786427556,,-0.0149899679904671,,subject-specific within-region cell-level induced sub-SC modularity Q,0.0,0.0,-4.04305126783455,subject_15,15,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rP,0.8358821739809937,,-0.0206527039183289,0.8065770479837281,subject-specific within-region cell-level induced sub-SC modularity Q,821.0,146.0,1.4039277142719522,subject_15,15,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rPT,0.8556463807070535,-0.006000876031484,-0.0055749395533733,0.6412636381670304,subject-specific within-region cell-level induced sub-SC modularity Q,710.0,38.0,-0.537910406804127,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPO,1.3197089733050869,,,0.6941365286407203,subject-specific within-region cell-level induced sub-SC modularity Q,649.0,34.0,0.5375433859364096,subject_15,15,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPrT,0.4026677857208285,-0.0216401391272797,-0.0040628975187954,0.6561821130493259,subject-specific within-region cell-level induced sub-SC modularity Q,795.0,60.0,-0.0982725005285932,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rSP,1.6873057361022605,0.0145122419134045,-0.0033170722222282,0.6634341750219113,subject-specific within-region cell-level induced sub-SC modularity Q,917.0,54.0,2.666550470195457,subject_15,15,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rTeO,0.017778004860486876,,-0.0047009650128242,0.7787717262024947,subject-specific within-region cell-level induced sub-SC modularity Q,14431.0,309.0,-0.6724583421513419,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTh,0.3975449752057245,-0.0071339273890906,-0.0030444360501284,0.6351231200690334,subject-specific within-region cell-level induced sub-SC modularity Q,3119.0,66.0,-0.2776605226416416,subject_15,15,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTL,0.2355477067954713,-0.0295584573091689,-0.0131002423523222,,,,,0.6192612907997039,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTS,-0.8257314987694409,,-0.0077714625742217,0.8138013087447951,subject-specific within-region cell-level induced sub-SC modularity Q,41.0,55.0,1.375707380761981,subject_15,15,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTG,-3.36816611143167,,0.0842289350290606,,,,,-1.0986122886681098,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rVR,0.6033995085583432,-0.0003162109520233,-0.0147443542791848,,,,,1.7086255689848455,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,0.3511393295095195,-0.0307486147759096,0.0062969642811081,0.3724110538953052,subject-specific within-region cell-level induced sub-SC modularity Q,17535.0,12.0,-0.7212278229321927,subject_15,15,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MON,-0.1456230972496952,-0.0124100185505509,-0.0014117768694663,0.360982071374571,subject-specific within-region cell-level induced sub-SC modularity Q,17079.0,36.0,0.9529906662317784,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Cb,-0.18277302305267698,-0.0166637684342718,0.0006884914570073,0.5931217214894134,subject-specific within-region cell-level induced sub-SC modularity Q,9126.0,89.0,0.4709221350992387,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS1,0.635314479752855,,,0.2807956398174577,subject-specific within-region cell-level induced sub-SC modularity Q,79310.0,34.0,-0.7152677562329874,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS2,0.5494320817417925,-0.0096395674837345,0.0101158401988135,0.6574916246529068,subject-specific within-region cell-level induced sub-SC modularity Q,2178.0,51.0,-0.2330251354306952,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS3,0.910160715128015,-0.0155389212531289,0.0001378627862991,0.4814461484527423,subject-specific within-region cell-level induced sub-SC modularity Q,13480.0,34.0,1.8732224326373867,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS4,0.20432832409931595,-0.007043935239816,-0.0006821508683748,0.6425827370930949,subject-specific within-region cell-level induced sub-SC modularity Q,6184.0,120.0,1.3716877698405776,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS5,0.5270250991370471,-0.0091215897421818,,0.5568070130701661,subject-specific within-region cell-level induced sub-SC modularity Q,14187.0,39.0,0.6918122989367396,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,IPN,0.29554764293910235,-0.0316437632416669,0.0018095144967943,,,,,-1.1435206702073082,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,IO,-1.1615519588052288,-0.0024511905218647,-0.0122744915824028,,,,,-3.198673117550681,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hc,-2.8428377437932797,-0.00122467443907,,,,,,4.820281565605037,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,-0.05360592171132748,-0.0138342284850853,0.0103957195981993,0.5756222923945831,subject-specific within-region cell-level induced sub-SC modularity Q,906.0,33.0,-1.2451198280724656,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,T,0.25046942923428783,,-0.0042119067010986,0.6259837130446574,subject-specific within-region cell-level induced sub-SC modularity Q,5119.0,45.0,1.1389826534713352,subject_16,16,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,aRF,-0.5544529015728664,-0.0151065299873008,-0.0044835767206892,0.6361803281951256,subject-specific within-region cell-level induced sub-SC modularity Q,1263.0,45.0,0.627218716128936,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,0.29360532862725924,-0.0225134812393206,0.0011715935251862,0.510668383761644,subject-specific within-region cell-level induced sub-SC modularity Q,3076.0,35.0,-0.1472258016456945,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,1.372403118580096,,0.007125334077089,0.5297720655345621,subject-specific within-region cell-level induced sub-SC modularity Q,4772.0,48.0,-1.1272868104104192,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hb,-0.2807490000221713,0.0177224078003818,-0.0021462623049889,0.6923232829659342,subject-specific within-region cell-level induced sub-SC modularity Q,433.0,45.0,5.254713729065905,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Hi,-1.3920490382371422,-0.0239457148107445,0.0036780240868391,,,,,1.2967669263902937,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,HR,-0.8554462741663839,-0.0165590610296081,,,,,,-0.6909361072890466,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,OG,-2.59641996906935,,,,,,,0.0,subject_16,16,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OB,1.0016049215565481,-0.0010232915972284,0.0007383194816829,0.5728089194089734,subject-specific within-region cell-level induced sub-SC modularity Q,805.0,16.0,0.1177830356563834,subject_16,16,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OE,0.9400579916704219,-0.0085054228262582,-0.010121884798787,,,,,-0.0870113769896298,subject_16,16,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,P,1.1199367023089974,0.0046497248463185,-0.0393101363398967,0.766898181990179,subject-specific within-region cell-level induced sub-SC modularity Q,1364.0,103.0,0.7738385593983167,subject_16,16,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,PT,-0.6268142664636887,-0.0108838789448988,-0.0051718599933914,0.623906853928519,subject-specific within-region cell-level induced sub-SC modularity Q,1244.0,28.0,-0.7866754940504198,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PO,0.9958521729112583,0.0073731921277183,,0.6889527477928377,subject-specific within-region cell-level induced sub-SC modularity Q,1332.0,30.0,0.3125187769952357,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PrT,-0.2757637643619779,-0.020453891113026,-0.0014850257353444,0.4565070655605638,subject-specific within-region cell-level induced sub-SC modularity Q,1129.0,71.0,-0.488782167476817,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,SP,1.6377993821819108,0.0106115750827743,-0.0219689276902355,0.6412115478489023,subject-specific within-region cell-level induced sub-SC modularity Q,1916.0,43.0,2.1800549979836905,subject_16,16,5,associative / learning,associative / learning,telencephalic associative,telencephalon
