species,recording_id,node,n_nodes_recording,n_time,n_finite_net_te_edges,NetTE,NetTE_z,root_area_id,n_communities,n_cells
C. elegans,2023-01-10-07,RIML,82,802,6642,-0.015232864612134378,-2.0422848405104843,,,
C. elegans,2023-01-10-07,RMDVL,82,802,6642,-0.001371420244732185,-0.18386763403349624,,,
C. elegans,2023-01-10-07,URXL,82,802,6642,-0.0004279484539616039,-0.057375461694149574,,,
C. elegans,2023-01-10-07,AWAR,82,802,6642,-0.0069942998206481075,-0.9377325183023045,,,
C. elegans,2023-01-10-07,ADLR,82,802,6642,-0.005604487830032745,-0.7513990851716501,,,
C. elegans,2023-01-10-07,URYVL,82,802,6642,-0.005507083461761537,-0.7383399876358311,,,
C. elegans,2023-01-10-07,ADAL,82,802,6642,-0.004391401556804539,-0.5887594393054488,,,
C. elegans,2023-01-10-07,CEPDR,82,802,6642,-0.002852145629591176,-0.38238991355586693,,,
C. elegans,2023-01-10-07,IL2DR,82,802,6642,0.001228770480445391,0.1647424426447905,,,
C. elegans,2023-01-10-07,AVAL,82,802,6642,0.013794631325892748,1.849459517605097,,,
C. elegans,2023-01-10-07,AWAL,82,802,6642,0.0001942874356359842,0.02604830375666484,,,
C. elegans,2023-01-10-07,IL1R,82,802,6642,0.00571955940071065,0.7668268415623956,,,
C. elegans,2023-01-10-07,AVDL,82,802,6642,0.001259308717068173,0.16883673346261527,,,
C. elegans,2023-01-10-07,IL1L,82,802,6642,-0.010462589033382815,-1.402729395910715,,,
C. elegans,2023-01-10-07,ASGL,82,802,6642,0.015438545212623599,2.069860636860149,,,
C. elegans,2023-01-10-07,IL2R,82,802,6642,0.0010597521092660113,0.14208198671502068,,,
C. elegans,2023-01-10-07,AVEL,82,802,6642,0.0019302342614959695,0.2587883678652886,,,
C. elegans,2023-01-10-07,SAADR,82,802,6642,0.0011686607468825965,0.15668347273018696,,,
C. elegans,2023-01-10-07,AINL,82,802,6642,-0.0004929877961332981,-0.06609534898627552,,,
C. elegans,2023-01-10-07,CEPVL,82,802,6642,-0.00018529595550694134,-0.02484280734946463,,,
C. elegans,2023-01-10-07,RMDL,82,802,6642,-0.001986614409264535,-0.2663473086177561,,,
C. elegans,2023-01-10-07,RICL,82,802,6642,-0.002979084850902213,-0.39940877730544844,,,
C. elegans,2023-01-10-07,AVL,82,802,6642,-0.002906610550082383,-0.3896920779412967,,,
C. elegans,2023-01-10-07,AVJL,82,802,6642,-0.0027073482623878593,-0.36297679097420904,,,
C. elegans,2023-01-10-07,RMEL,82,802,6642,-0.003244564065276975,-0.43500183145471916,,,
C. elegans,2023-01-10-07,CEPVR,82,802,6642,-0.0010704016861462194,-0.14350978575178058,,,
C. elegans,2023-01-10-07,SMDVL,82,802,6642,0.010553676108659121,1.4149415278858821,,,
C. elegans,2023-01-10-07,ADER,82,802,6642,-0.0017783495524778435,-0.2384250385354941,,,
C. elegans,2023-01-10-07,ASER,82,802,6642,-0.006728178727288304,-0.902053406818844,,,
C. elegans,2023-01-10-07,AUAL,82,802,6642,-0.011466634922422675,-1.5373427959884343,,,
C. elegans,2023-01-10-07,IL1DR,82,802,6642,-0.0017683619293992244,-0.23708598828292718,,,
C. elegans,2023-01-10-07,RMDDL,82,802,6642,-0.009626097576473628,-1.2905801800435102,,,
C. elegans,2023-01-10-07,RICR,82,802,6642,-0.004931944464572835,-0.6612305479438894,,,
C. elegans,2023-01-10-07,RMER,82,802,6642,0.018148014722283983,2.4331218255007165,,,
C. elegans,2023-01-10-07,RMDDR,82,802,6642,-0.002710488894741235,-0.36339785858087614,,,
C. elegans,2023-01-10-07,RMDVR,82,802,6642,-0.009711456169533873,-1.3020242888866609,,,
C. elegans,2023-01-10-07,AQR,82,802,6642,-0.0036678872765909753,-0.49175718240913574,,,
C. elegans,2023-01-10-07,OLQVL,82,802,6642,-0.0028677170254510407,-0.38447758560704876,,,
C. elegans,2023-01-10-07,AWBL,82,802,6642,0.004175258267648322,0.5597809002018991,,,
C. elegans,2023-01-10-07,URBL,82,802,6642,-0.004763839373831249,-0.6386925364026659,,,
C. elegans,2023-01-10-07,URYVR,82,802,6642,-0.007576871602419887,-1.0158384785872743,,,
C. elegans,2023-01-10-07,RIH,82,802,6642,-0.002547952130166301,-0.3416063978957609,,,
C. elegans,2023-01-10-07,RIBL,82,802,6642,0.024916946649060745,3.340639053054321,,,
C. elegans,2023-01-10-07,AVBR,82,802,6642,0.00794063066152712,1.06460800624534,,,
C. elegans,2023-01-10-07,AWBR,82,802,6642,0.00021399057988925595,0.028689923297272702,,,
C. elegans,2023-01-10-07,AVJR,82,802,6642,-0.0011255376517192214,-0.15090191779810305,,,
C. elegans,2023-01-10-07,OLLR,82,802,6642,0.0027662552983870174,0.3708745140672543,,,
C. elegans,2023-01-10-07,RIR,82,802,6642,-0.009409906587354896,-1.2615952457600113,,,
C. elegans,2023-01-10-07,URYDL,82,802,6642,0.00860123099707627,1.15317532994186,,,
C. elegans,2023-01-10-07,OLLL,82,802,6642,-0.0034187022192212657,-0.4583487015944043,,,
C. elegans,2023-01-10-07,AIZL,82,802,6642,0.0013707337748374074,0.18377559835305998,,,
C. elegans,2023-01-10-07,RMGL,82,802,6642,-0.0030813179838569183,-0.41311527197651426,,,
C. elegans,2023-01-10-07,IL2VR,82,802,6642,-0.003349602525927409,-0.44908443911382323,,,
C. elegans,2023-01-10-07,AWCR,82,802,6642,-0.002859991575283857,-0.3834418270570784,,,
C. elegans,2023-01-10-07,SMDVR,82,802,6642,-0.0016174807524876097,-0.21685720346989157,,,
C. elegans,2023-01-10-07,URXR,82,802,6642,-0.0004841184847779206,-0.06490623186431108,,,
C. elegans,2023-01-10-07,AIZR,82,802,6642,-0.0027335067349854546,-0.366483882607809,,,
C. elegans,2023-01-10-07,IL2DL,82,802,6642,-0.0016840519241432316,-0.2257824646173579,,,
C. elegans,2023-01-10-07,ADEL,82,802,6642,-0.005180888575692771,-0.6946067248626814,,,
C. elegans,2023-01-10-07,IL1DL,82,802,6642,-0.000895932933953448,-0.12011859198627968,,,
C. elegans,2023-01-10-07,SAAVR,82,802,6642,0.002237750779033714,0.3000174037666268,,,
C. elegans,2023-01-10-07,AVAR,82,802,6642,0.009687269026990271,1.2987814953734358,,,
C. elegans,2023-01-10-07,RIBR,82,802,6642,0.03295065307893565,4.417725817271693,,,
C. elegans,2023-01-10-07,AWCL,82,802,6642,-0.007019125066957442,-0.9410608630024279,,,
C. elegans,2023-01-10-07,AINR,82,802,6642,-0.0013099542783439823,-0.17562683267680618,,,
C. elegans,2023-01-10-14,AWAR,75,803,5550,-0.001903763466738766,-0.2757257710412802,,,
C. elegans,2023-01-10-14,AINR,75,803,5550,-0.0010301721649339933,-0.14920184121836957,,,
C. elegans,2023-01-10-14,IL1DR,75,803,5550,9.58139171105423e-05,0.013876916241619791,,,
C. elegans,2023-01-10-14,RIAR,75,803,5550,-0.0027349293065879066,-0.3961051385727744,,,
C. elegans,2023-01-10-14,AIZL,75,803,5550,-0.003362259009123119,-0.4869625213047404,,,
C. elegans,2023-01-10-14,IL2L,75,803,5550,-0.007643764469472614,-1.1070612966502948,,,
C. elegans,2023-01-10-14,IL2DL,75,803,5550,-0.007522711603818188,-1.0895289743306003,,,
C. elegans,2023-01-10-14,CEPDR,75,803,5550,-0.002296969004000539,-0.33267449488927286,,,
C. elegans,2023-01-10-14,AVEL,75,803,5550,0.007980665529929314,1.1558553334526593,,,
C. elegans,2023-01-10-14,RIH,75,803,5550,0.004473851661544324,0.6479566503168376,,,
C. elegans,2023-01-10-14,ADLL,75,803,5550,-0.004610760003383773,-0.6677853521357308,,,
C. elegans,2023-01-10-14,URYDR,75,803,5550,-0.002423230465658609,-0.35096118831348677,,,
C. elegans,2023-01-10-14,OLQVL,75,803,5550,0.0013893117142915806,0.20121672168441368,,,
C. elegans,2023-01-10-14,IL1L,75,803,5550,-0.0033747352612028174,-0.4887694811947067,,,
C. elegans,2023-01-10-14,IL2VR,75,803,5550,-0.0010776649658187274,-0.1560803160770586,,,
C. elegans,2023-01-10-14,RMDL,75,803,5550,0.011849551243080509,1.7161935871100849,,,
C. elegans,2023-01-10-14,AIBL,75,803,5550,-0.010452920304080519,-1.5139168078547547,,,
C. elegans,2023-01-10-14,ADAR,75,803,5550,-0.004690664283803393,-0.6793580447065887,,,
C. elegans,2023-01-10-14,AVAL,75,803,5550,0.01358644208550294,1.9677508709368676,,,
C. elegans,2023-01-10-14,RMDVL,75,803,5550,-0.0018267399479544738,-0.2645703047892189,,,
C. elegans,2023-01-10-14,IL2VL,75,803,5550,-0.0021672756153567055,-0.313890748794998,,,
C. elegans,2023-01-10-14,OLQDL,75,803,5550,0.011123309920281606,1.6110106417551175,,,
C. elegans,2023-01-10-14,ASGL,75,803,5550,-0.002153364534594624,-0.31187597987220056,,,
C. elegans,2023-01-10-14,RMDVR,75,803,5550,-0.0023937289440744886,-0.346688425479348,,,
C. elegans,2023-01-10-14,IL1R,75,803,5550,0.007567568713842829,1.096025716948219,,,
C. elegans,2023-01-10-14,OLQDR,75,803,5550,-0.0013811475096975425,-0.20003428403080847,,,
C. elegans,2023-01-10-14,AIYR,75,803,5550,-0.006981113378124607,-1.0110882483775145,,,
C. elegans,2023-01-10-14,IL2DR,75,803,5550,-0.0018400217723172742,-0.2664939372820419,,,
C. elegans,2023-01-10-14,URYVL,75,803,5550,-0.006690032501347758,-0.9689304380261292,,,
C. elegans,2023-01-10-14,AWBL,75,803,5550,-0.0023950487576738593,-0.34687957665367986,,,
C. elegans,2023-01-10-14,ADEL,75,803,5550,-0.0077059312707548665,-1.1160650355685977,,,
C. elegans,2023-01-10-14,CEPVR,75,803,5550,-0.002442095076815557,-0.3536933866918671,,,
C. elegans,2023-01-10-14,OLLL,75,803,5550,0.0016150359867614147,0.23390880773231623,,,
C. elegans,2023-01-10-14,ASIR,75,803,5550,-0.0015240783974639288,-0.22073524290702445,,,
C. elegans,2023-01-10-14,AVER,75,803,5550,-0.008031470873358829,-1.1632135703002846,,,
C. elegans,2023-01-10-14,CEPVL,75,803,5550,-0.0025906720516612426,-0.3752120793572354,,,
C. elegans,2023-01-10-14,URADL,75,803,5550,-0.0026305250093241234,-0.3809840608412046,,,
C. elegans,2023-01-10-14,AWAL,75,803,5550,-0.009291544250011182,-1.3457124518137697,,,
C. elegans,2023-01-10-14,BAGL,75,803,5550,0.020423702391851283,2.958004598731784,,,
C. elegans,2023-01-10-14,IL2R,75,803,5550,0.00303431123525912,0.4394652064388225,,,
C. elegans,2023-01-10-14,ADER,75,803,5550,-0.002016852642040203,-0.2921046965754626,,,
C. elegans,2023-01-10-14,RIBL,75,803,5550,0.027168259189866744,3.9348318968468083,,,
C. elegans,2023-01-10-14,RMDDL,75,803,5550,-0.003755222550051655,-0.5438761963524296,,,
C. elegans,2023-01-10-14,AVJL,75,803,5550,-0.001969947999106352,-0.28531140577841496,,,
C. elegans,2023-01-10-14,RMER,75,803,5550,0.011844526199121689,1.7154658002057404,,,
C. elegans,2023-01-10-14,AVJR,75,803,5550,-0.0029148654185009327,-0.4221656361409826,,,
C. elegans,2023-01-10-14,AVAR,75,803,5550,0.008119055768797423,1.1758986613046547,,,
C. elegans,2023-01-10-14,RID,75,803,5550,0.0063098379890716896,0.9138661262697113,,,
C. elegans,2023-01-10-14,URYDL,75,803,5550,-0.0003681736998577005,-0.0533233140797082,,,
C. elegans,2023-01-10-14,RMEL,75,803,5550,0.007216005288841962,1.0451081013295458,,,
C. elegans,2023-01-10-14,FLPL,75,803,5550,-0.0022692056476548857,-0.3286534739122223,,,
C. elegans,2023-01-10-14,AQR,75,803,5550,-0.005367604406255269,-0.7774006011863397,,,
C. elegans,2023-01-10-14,AIZR,75,803,5550,-0.0021288530781263474,-0.3083259378884462,,,
C. elegans,2023-01-10-14,OLLR,75,803,5550,-0.0008819085609570934,-0.12772853466631182,,,
C. elegans,2023-01-10-14,IL1DL,75,803,5550,-0.0002065181522706099,-0.02991042624973749,,,
C. elegans,2023-01-10-14,CEPDL,75,803,5550,-0.0078394903766817,-1.1354086610266196,,,
C. elegans,2023-01-10-14,AVBL,75,803,5550,0.002498871270049846,0.3619163933467485,,,
C. elegans,2023-01-10-14,AIML,75,803,5550,-0.004552872829413067,-0.6594014399768241,,,
C. elegans,2023-01-10-14,SMDVL,75,803,5550,0.009202494834302782,1.3328152514861287,,,
C. elegans,2023-01-10-14,AINL,75,803,5550,0.0028604345969031443,0.4142823142285341,,,
C. elegans,2023-01-10-14,AIMR,75,803,5550,-0.00496384532392222,-0.7189233868494623,,,
C. elegans,2023-01-10-14,URXL,75,803,5550,0.004443103174988713,0.6435032871170376,,,
C. elegans,2023-01-10-14,RICR,75,803,5550,-0.005171573387940216,-0.7490090469742418,,,
C. elegans,2023-01-10-14,ASER,75,803,5550,-0.0024628285368157505,-0.3566962540883614,,,
C. elegans,2023-01-10-14,AIBR,75,803,5550,-0.005907664122499479,-0.8556185018191619,,,
C. elegans,2023-01-10-14,RIVR,75,803,5550,0.01243014634172283,1.8002823061305075,,,
C. elegans,2023-01-10-14,RICL,75,803,5550,-0.007592634760293848,-1.0996560812794052,,,
C. elegans,2023-01-10-14,AWCL,75,803,5550,-0.007398247271748192,-1.071502562685079,,,
C. elegans,2023-01-10-14,URYVR,75,803,5550,-0.005342937010465518,-0.7738279742069174,,,
C. elegans,2023-01-10-14,RIVL,75,803,5550,0.0020526691211045747,0.29729206700175037,,,
C. elegans,2023-01-10-14,RMDDR,75,803,5550,-0.0032799546596505346,-0.47504222205808333,,,
C. elegans,2023-01-10-14,SMDVR,75,803,5550,0.012071199746169584,1.748295371539782,,,
C. elegans,2023-01-10-14,AWBR,75,803,5550,-0.0007239693674884525,-0.10485389364203662,,,
C. elegans,2023-01-10-14,URXR,75,803,5550,0.004969445389481322,0.7197344552522036,,,
C. elegans,2023-01-10-14,FLPR,75,803,5550,-0.00204110930898371,-0.29561783689606513,,,
C. elegans,2023-01-13-07,CEPDL,66,802,4290,0.0013042183574045912,0.13864583845426284,,,
C. elegans,2023-01-13-07,FLPL,66,802,4290,-0.0035069181723809896,-0.37280537238245576,,,
C. elegans,2023-01-13-07,URAVL,66,802,4290,-0.0017030372870948099,-0.18104256181304834,,,
C. elegans,2023-01-13-07,AIBR,66,802,4290,0.03513053829200377,3.7345762764275166,,,
C. elegans,2023-01-13-07,RMDVL,66,802,4290,0.006868482699839078,0.7301588245720207,,,
C. elegans,2023-01-13-07,RIVL,66,802,4290,0.010195414530215796,1.0838306238408781,,,
C. elegans,2023-01-13-07,URYDR,66,802,4290,0.0003383484302606991,0.03596836491132583,,,
C. elegans,2023-01-13-07,RICR,66,802,4290,-0.005028167639246295,-0.5345228536877823,,,
C. elegans,2023-01-13-07,AWAL,66,802,4290,0.0018787353797967887,0.1997202696057503,,,
C. elegans,2023-01-13-07,AIBL,66,802,4290,0.030438281661572933,3.235762675871178,,,
C. elegans,2023-01-13-07,ASGR,66,802,4290,-0.0013542078057013531,-0.14396000148043203,,,
C. elegans,2023-01-13-07,AVJR,66,802,4290,-0.0005954674538987348,-0.06330158132592818,,,
C. elegans,2023-01-13-07,AINR,66,802,4290,-0.01364105326745769,-1.4501216433033437,,,
C. elegans,2023-01-13-07,URADL,66,802,4290,-0.007476627174980965,-0.7948080454472474,,,
C. elegans,2023-01-13-07,SAADR,66,802,4290,-0.00786761743733702,-0.8363725368869201,,,
C. elegans,2023-01-13-07,SAAVR,66,802,4290,-0.006021820679568357,-0.6401538303765596,,,
C. elegans,2023-01-13-07,AWBR,66,802,4290,-0.006848415301208913,-0.7280255458208983,,,
C. elegans,2023-01-13-07,IL2L,66,802,4290,-0.0001952784568714172,-0.02075921200716028,,,
C. elegans,2023-01-13-07,IL2R,66,802,4290,0.002937361170892836,0.31225821969863254,,,
C. elegans,2023-01-13-07,AIZR,66,802,4290,-0.0016039953771770008,-0.1705138427801461,,,
C. elegans,2023-01-13-07,SAAVL,66,802,4290,-0.008414885011213633,-0.8945501964852317,,,
C. elegans,2023-01-13-07,RMDDR,66,802,4290,-0.001717770211513842,-0.182608755577584,,,
C. elegans,2023-01-13-07,RMDVR,66,802,4290,-0.013894426475846164,-1.4770566582258249,,,
C. elegans,2023-01-13-07,AVEL,66,802,4290,-0.010174300703578316,-1.0815861038335408,,,
C. elegans,2023-01-13-07,AUAL,66,802,4290,-0.010100685851833602,-1.0737604258825395,,,
C. elegans,2023-01-13-07,RIVR,66,802,4290,-0.006451560726962013,-0.6858376446320468,,,
C. elegans,2023-01-13-07,SMDDR,66,802,4290,0.010786015662773905,1.1466148874963193,,,
C. elegans,2023-01-13-07,ASER,66,802,4290,-0.0023940269137929415,-0.25449869407253384,,,
C. elegans,2023-01-13-07,CEPVL,66,802,4290,0.007050989611100349,0.7495603485513884,,,
C. elegans,2023-01-13-07,RMEL,66,802,4290,0.008062545064717555,0.85709445372135,,,
C. elegans,2023-01-13-07,URBR,66,802,4290,-0.00037815108380369995,-0.040199613644977844,,,
C. elegans,2023-01-13-07,ASIR,66,802,4290,-0.005270602785744186,-0.5602950903429016,,,
C. elegans,2023-01-13-07,ADER,66,802,4290,-0.004962974770559484,-0.5275924804960502,,,
C. elegans,2023-01-13-07,IL1VR,66,802,4290,0.014743277590383618,1.5672943656079572,,,
C. elegans,2023-01-13-07,OLLR,66,802,4290,0.017238957688962057,1.8325993721021152,,,
C. elegans,2023-01-13-07,ADAL,66,802,4290,-0.0018679627945074478,-0.1985750824434311,,,
C. elegans,2023-01-13-07,ADLR,66,802,4290,-0.0009789644513308515,-0.10406949603269364,,,
C. elegans,2023-01-13-07,RMDL,66,802,4290,0.006404605371495986,0.6808460229518701,,,
C. elegans,2023-01-13-07,ADEL,66,802,4290,0.00029601096833475893,0.03146765161173036,,,
C. elegans,2023-01-13-07,RMER,66,802,4290,0.02098264878228111,2.2305750543183094,,,
C. elegans,2023-01-13-07,SMDDL,66,802,4290,0.0014297301596519045,0.151988457778464,,,
C. elegans,2023-01-13-07,AVAL,66,802,4290,-0.002234631365410197,-0.23755403957818907,,,
C. elegans,2023-01-13-07,IL1DR,66,802,4290,0.012902201830425989,1.3715775280493219,,,
C. elegans,2023-01-13-07,IL1R,66,802,4290,0.006988488821984146,0.7429161587484528,,,
C. elegans,2023-01-13-07,AIZL,66,802,4290,-0.006879459563135291,-0.7313257276497614,,,
C. elegans,2023-01-13-07,URYVR,66,802,4290,-0.009143461629614326,-0.9720020400073202,,,
C. elegans,2023-01-13-07,ASEL,66,802,4290,0.004488646308246398,0.4771686638193785,,,
C. elegans,2023-01-13-07,URBL,66,802,4290,0.0009720587540422675,0.10333538108541411,,,
C. elegans,2023-01-13-07,AWBL,66,802,4290,-0.0012767780191713753,-0.1357287742370533,,,
C. elegans,2023-01-13-07,RICL,66,802,4290,-0.004530338442484545,-0.4816007751108487,,,
C. elegans,2023-01-13-07,RMGL,66,802,4290,-0.00671942368471616,-0.7143130024260957,,,
C. elegans,2023-01-13-07,AWAR,66,802,4290,-0.001935972099817394,-0.20580485888681263,,,
C. elegans,2023-01-13-07,RIAL,66,802,4290,0.001813605207170054,0.19279656136223625,,,
C. elegans,2023-01-13-07,SAADL,66,802,4290,-0.0044714107227350405,-0.47533642292895917,,,
C. elegans,2023-01-13-07,AVAR,66,802,4290,0.0038933595124251044,0.4138862874758662,,,
C. elegans,2023-01-13-07,AUAR,66,802,4290,-0.005178366500419764,-0.5504898479599009,,,
C. elegans,2023-01-13-07,AWCL,66,802,4290,-0.009283832047370755,-0.9869242147746992,,,
C. elegans,2023-01-13-07,AVDL,66,802,4290,-0.004082493281686371,-0.4339922841982453,,,
C. elegans,2023-01-13-07,URYVL,66,802,4290,-0.016898560548487363,-1.7964132176283618,,,
C. elegans,2023-01-13-07,IL2VR,66,802,4290,-0.007310651527923908,-0.777163888992489,,,
C. elegans,2023-01-13-07,ASGL,66,802,4290,0.004447850635094442,0.4728318514463992,,,
C. elegans,2023-01-13-07,AVJL,66,802,4290,-0.008068385284662227,-0.857715302359455,,,
C. elegans,2023-01-13-07,RMEV,66,802,4290,0.012524572000997344,1.3314333267127716,,,
C. elegans,2023-01-13-07,SMDVR,66,802,4290,-0.00830002080782968,-0.8823394775545145,,,
C. elegans,2023-01-13-07,RMDDL,66,802,4290,-0.001978257986986035,-0.21030008949600723,,,
C. elegans,2023-01-13-07,FLPR,66,802,4290,-0.00337598314601333,-0.358886233450919,,,
C. elegans,2023-01-16-01,OLLR,67,803,4422,0.010612622261977667,1.527783467749702,,,
C. elegans,2023-01-16-01,AVAR,67,803,4422,-0.0025250687707040432,-0.363506608223876,,,
C. elegans,2023-01-16-01,IL1VR,67,803,4422,0.005500634786876174,0.7918663909886751,,,
C. elegans,2023-01-16-01,AWBR,67,803,4422,0.0012465380524871365,0.17945048655259158,,,
C. elegans,2023-01-16-01,AVDL,67,803,4422,-0.002841362250508135,-0.4090399304766616,,,
C. elegans,2023-01-16-01,OLQDL,67,803,4422,3.423258367753832e-05,0.004928091673278408,,,
C. elegans,2023-01-16-01,RIVL,67,803,4422,0.0026355883090913653,0.37941690065145306,,,
C. elegans,2023-01-16-01,URYDR,67,803,4422,-0.00034347172689957176,-0.04944587803493715,,,
C. elegans,2023-01-16-01,URBL,67,803,4422,-0.0010782757610788268,-0.15522759981325016,,,
C. elegans,2023-01-16-01,OLQDR,67,803,4422,-0.005495760924353379,-0.7911647541639019,,,
C. elegans,2023-01-16-01,URBR,67,803,4422,-0.00793325250353594,-1.142063829390223,,,
C. elegans,2023-01-16-01,IL1R,67,803,4422,0.011623571317331834,1.6733187761193276,,,
C. elegans,2023-01-16-01,RMEL,67,803,4422,-0.001290366716596389,-0.1857600212544507,,,
C. elegans,2023-01-16-01,AWCL,67,803,4422,-0.0015084452260193224,-0.21715440552096163,,,
C. elegans,2023-01-16-01,AIBR,67,803,4422,0.0014425415392270006,0.2076669705911613,,,
C. elegans,2023-01-16-01,OLLL,67,803,4422,0.006140002900364528,0.8839092442515775,,,
C. elegans,2023-01-16-01,IL2R,67,803,4422,-0.0035024647210052016,-0.5042116420462474,,,
C. elegans,2023-01-16-01,SMDDR,67,803,4422,-0.0050342497485908015,-0.7247260242151362,,,
C. elegans,2023-01-16-01,AWBL,67,803,4422,0.0006939509400281365,0.09990054742669996,,,
C. elegans,2023-01-16-01,IL2DL,67,803,4422,-0.0027881180692179036,-0.40137494646790023,,,
C. elegans,2023-01-16-01,URXL,67,803,4422,0.01422928187017683,2.0484345021016135,,,
C. elegans,2023-01-16-01,AIZL,67,803,4422,-0.0012704298219064004,-0.1828899239916131,,,
C. elegans,2023-01-16-01,SMDVR,67,803,4422,-0.0029374935493560387,-0.422878905000359,,,
C. elegans,2023-01-16-01,SMDDL,67,803,4422,-0.0015121220836704506,-0.2176837226109318,,,
C. elegans,2023-01-16-01,AUAL,67,803,4422,-0.007993291194747988,-1.1507069448799476,,,
C. elegans,2023-01-16-01,URYVL,67,803,4422,-0.013429927033895218,-1.933360105445453,,,
C. elegans,2023-01-16-01,ADEL,67,803,4422,-1.5902350746753488e-05,-0.002289287978927821,,,
C. elegans,2023-01-16-01,OLQVL,67,803,4422,0.003532465641098753,0.508530547271059,,,
C. elegans,2023-01-16-01,CEPDR,67,803,4422,-0.0029348181627555504,-0.422493758773803,,,
C. elegans,2023-01-16-01,RMDVR,67,803,4422,0.0030232793809486028,0.4352285554485656,,,
C. elegans,2023-01-16-01,CEPDL,67,803,4422,-0.003914392664541205,-0.5635124148904098,,,
C. elegans,2023-01-16-01,OLQVR,67,803,4422,0.002333319012612568,0.33590248710041587,,,
C. elegans,2023-01-16-01,RIAL,67,803,4422,-0.003131786098361087,-0.45084908399564405,,,
C. elegans,2023-01-16-01,CEPVR,67,803,4422,-0.001427668902085741,-0.20552591924820862,,,
C. elegans,2023-01-16-01,AVDR,67,803,4422,0.0009409060240569523,0.13545197716218688,,,
C. elegans,2023-01-16-01,AWCR,67,803,4422,-0.00457828675233942,-0.6590860051527159,,,
C. elegans,2023-01-16-01,URYVR,67,803,4422,0.00960273143411404,1.3824005008490605,,,
C. elegans,2023-01-16-01,FLPL,67,803,4422,-0.0006877853678367137,-0.09901295725051691,,,
C. elegans,2023-01-16-01,AVAL,67,803,4422,-0.00730379888332681,-1.0514482575804052,,,
C. elegans,2023-01-16-01,IL1DR,67,803,4422,-0.002548697957628004,-0.36690824452522,,,
C. elegans,2023-01-16-01,RMER,67,803,4422,0.014819892296757455,2.1334582430146654,,,
C. elegans,2023-01-16-01,IL2L,67,803,4422,-0.00036048439792457643,-0.0518950067132835,,,
C. elegans,2023-01-16-01,RICR,67,803,4422,-0.007168028509154144,-1.031902877753371,,,
C. elegans,2023-01-16-01,AWAL,67,803,4422,0.0007140411869837655,0.10279272114250118,,,
C. elegans,2023-01-16-01,AINL,67,803,4422,-0.013061568988085647,-1.8803316155295615,,,
C. elegans,2023-01-16-01,IL2DR,67,803,4422,-0.0019959832394602505,-0.287339935397324,,,
C. elegans,2023-01-16-01,ADAL,67,803,4422,0.0010303600755353064,0.14832970121550604,,,
C. elegans,2023-01-16-01,URADL,67,803,4422,6.365719682270439e-05,0.009164032272914712,,,
C. elegans,2023-01-16-01,ALA,67,803,4422,-0.0004879524775529419,-0.07024519575371853,,,
C. elegans,2023-01-16-01,ASER,67,803,4422,-0.002310865321769034,-0.3326700741478115,,,
C. elegans,2023-01-16-01,AIZR,67,803,4422,-0.010231609435698714,-1.4729332071241912,,,
C. elegans,2023-01-16-01,IL1L,67,803,4422,-0.003131486472822996,-0.45080595017515074,,,
C. elegans,2023-01-16-01,SAAVL,67,803,4422,-0.007036127610847352,-1.0129145441596623,,,
C. elegans,2023-01-16-01,RICL,67,803,4422,-0.008136222500702773,-1.1712832059463527,,,
C. elegans,2023-01-16-01,AINR,67,803,4422,-0.007542250827852211,-1.0857755830712859,,,
C. elegans,2023-01-16-01,RID,67,803,4422,0.022786334284047454,3.2803000003600054,,,
C. elegans,2023-01-16-01,ASGR,67,803,4422,-0.0017880985606136116,-0.25741304572762935,,,
C. elegans,2023-01-16-01,AVJL,67,803,4422,0.0008690999575055676,0.12511484099986603,,,
C. elegans,2023-01-16-01,RIAR,67,803,4422,-0.0019504958752391236,-0.2807916157329627,,,
C. elegans,2023-01-16-01,AIBL,67,803,4422,0.025098364522674863,3.6131377748813525,,,
C. elegans,2023-01-16-01,RMDDL,67,803,4422,0.0008938023245278246,0.12867097133403443,,,
C. elegans,2023-01-16-01,AVJR,67,803,4422,-0.0020910793922243815,-0.30102989123040436,,,
C. elegans,2023-01-16-01,SMDVL,67,803,4422,0.010984586369589891,1.5813310830494787,,,
C. elegans,2023-01-16-01,ASEL,67,803,4422,-0.0020145831039115533,-0.29001755500062365,,,
C. elegans,2023-01-16-01,RIVR,67,803,4422,0.001162703904150065,0.1673817986543015,,,
C. elegans,2023-01-16-01,RMDVL,67,803,4422,0.0048100774755789975,0.6924543872736849,,,
C. elegans,2023-01-16-01,CEPVL,67,803,4422,0.0005094883073231878,0.07334547425935545,,,
C. elegans,2023-01-16-08,SAADR,71,803,4970,-0.00303913547679931,-0.5043239577822609,,,
C. elegans,2023-01-16-08,RIAR,71,803,4970,0.001537814543283833,0.2551899126329197,,,
C. elegans,2023-01-16-08,RMER,71,803,4970,-0.012208906243607494,-2.0259853382558775,,,
C. elegans,2023-01-16-08,CEPDR,71,803,4970,-0.012006443851805321,-1.9923880749830767,,,
C. elegans,2023-01-16-08,AWCR,71,803,4970,-0.0015974014698421524,-0.2650779596987323,,,
C. elegans,2023-01-16-08,RMGL,71,803,4970,-0.006702736063049659,-1.1122736729219906,,,
C. elegans,2023-01-16-08,AWCL,71,803,4970,-0.0018044462055670657,-0.2994356319235779,,,
