species,unit_type,node,n_edge_values,summary_from_sample,edge_target_dca_mean,edge_target_dca_median,edge_target_dca_q05,edge_target_dca_q25,edge_target_dca_q75,edge_target_dca_q95,edge_target_dca_frac_positive,edge_target_dca_frac_negative,edge_target_dca_weighted_mean,edge_weight_sum,EdgeStdFCV,PostDCA
C. elegans,neuron,CEPDR,21,False,0.012743820964279314,0.0175300284428789,-0.0834548689500998,-0.0043087177625994,0.0485868539758544,0.0832728406315784,0.5714285714285714,0.42857142857142855,0.029296267561604326,138.0,0.3147093423826473,0.0292962675616043
C. elegans,neuron,AVHL,23,False,-0.013672707195058564,0.0014131832719237,-0.06331009412477935,-0.016244891105013648,0.02059789275013445,0.053392744728362196,0.5652173913043478,0.43478260869565216,-0.0037987991755094284,47.0,0.3144531813941563,-0.0037987991755094
C. elegans,neuron,IL2DL,13,False,-0.0005091720838368643,-0.0043087177625994,-0.042777871118068,-0.0106772007762209,-1.983602367512747e-05,0.06843680931643531,0.23076923076923078,0.7692307692307693,-0.011023298219579446,85.0,0.3132455031122126,-0.0110232982195794
C. elegans,neuron,IL2VL,12,False,0.027434875001981777,0.00802656696842085,-0.019952410085703608,-0.006114459271182576,0.04379890491759277,0.11152222518620725,0.6666666666666666,0.3333333333333333,0.008566637418812414,103.0,0.311235762491953,0.0085666374188124
C. elegans,neuron,URADR,4,False,0.010936922789707424,0.013773946748508601,-0.02913057798336875,-0.01610466466067615,0.040815534198892174,0.04703259002046195,0.5,0.5,-0.016423068838099526,21.0,0.3096736337063525,-0.0164230688380995
C. elegans,neuron,AVDL,24,False,-0.03401288618815226,-0.01387114656345825,-0.3130920848993143,-0.020710179170670348,-0.005815907451903924,0.08556702982169975,0.16666666666666666,0.8333333333333334,-0.1976308639164232,137.0,0.3095323271643111,-0.1976308639164232
C. elegans,neuron,AIZR,16,False,0.007441156256139192,0.00552987174153915,-0.07260041296850303,-0.019627459369767425,0.017829403948478352,0.10793949094482327,0.5625,0.4375,0.02045820228286603,187.0,0.3091980115503724,0.020458202282866
C. elegans,neuron,FLPR,17,False,-0.027706997179041862,0.0181694406675091,-0.3535812018291147,-0.0498069615881737,0.0344553325006195,0.11911347359528501,0.5294117647058824,0.47058823529411764,-0.059577060971644696,170.0,0.3091522883807622,-0.0595770609716446
C. elegans,neuron,AVJR,15,False,-0.04761537328346905,-0.0153960367507895,-0.35657637268412473,-0.05730870188628795,0.02102603452883405,0.10182288468661198,0.4,0.6,-0.06918595346765702,56.0,0.3085079288873576,-0.069185953467657
C. elegans,neuron,URADL,4,False,0.011935931012855647,-0.00448111141102585,-0.027596809737229756,-0.012828940608085575,0.020283760209915375,0.07445253115637512,0.25,0.75,-0.006445655224464008,27.0,0.3081655682081544,-0.006445655224464
C. elegans,neuron,RMGL,30,False,-0.03202371781479525,-0.0035922291053564004,-0.19501243714125488,-0.04466265448354245,0.015311638836423825,0.05300602623472953,0.4666666666666667,0.5333333333333333,-0.06457089744293308,91.0,0.3073974379131809,-0.064570897442933
C. elegans,neuron,AVDR,28,False,-0.02267596975832851,-0.01202474241945515,-0.2486177138419522,-0.01950945655898595,0.0067992511970856,0.10432882336506447,0.2857142857142857,0.7142857142857143,-0.21858064608700226,153.0,0.3023396477586539,-0.2185806460870022
C. elegans,neuron,ADFL,20,False,0.01055640254250267,0.00221091438552585,-0.039500488577731245,-0.011665167843871225,0.019292677064482774,0.0649670760901864,0.5,0.5,0.05795670920801649,136.0,,0.0579567092080165
C. elegans,neuron,ADFR,21,False,0.034987165025575376,0.026669718946225,-0.0186342735085259,0.0044078602232087,0.0350326695935058,0.0958343223780446,0.8095238095238095,0.19047619047619047,0.0822665719647733,201.0,,0.0822665719647732
C. elegans,neuron,AFDL,6,False,0.022963777738423414,0.01423144444093935,0.005661727084501175,0.0080352813613925,0.017332357197235075,0.06416016185155657,1.0,0.0,0.06024022452874126,35.0,,0.0602402245287412
C. elegans,neuron,AFDR,4,False,0.024825940151447824,0.0094507326473759,0.00024494415640453015,0.00474486362864305,0.029531809170180674,0.07093222665219179,0.75,0.25,0.06843052912764193,35.0,,0.0684305291276419
C. elegans,neuron,AIAL,18,False,0.022597693319602995,0.0126639422858456,0.00120467419271077,0.005882849031882125,0.0353664843961133,0.06342992064425451,0.9444444444444444,0.05555555555555555,0.015250044813462234,101.0,,0.0152500448134622
C. elegans,neuron,AIAR,11,False,0.01480132863762927,0.0100271030810712,-0.0038042590461926,0.0059080221705450995,0.01973962870216945,0.0443286200804163,0.9090909090909091,0.09090909090909091,0.010182689569287355,87.0,,0.0101826895692873
C. elegans,neuron,ALML,15,False,-0.002958819081399386,0.0136638968927762,-0.14114135414057288,-0.028402702239779948,0.0382058529442293,0.08481208644761543,0.6,0.4,-0.015162247383757836,57.0,,-0.0151622473837578
C. elegans,neuron,ALMR,8,False,-0.03966800293617001,0.00215723158229105,-0.17767364357605836,-0.050543145950143004,0.007006610610753675,0.014904286490664395,0.5,0.5,-0.010875964019486473,32.0,,-0.0108759640194864
C. elegans,neuron,ALNL,8,False,0.004374804144664136,0.0007774057273988999,-0.15064062376149398,-0.036865211957473575,0.06443036613826644,0.1423214530919306,0.5,0.5,0.04174093625768279,21.0,,0.0417409362576827
C. elegans,neuron,ALNR,8,False,-0.05167185139921546,-0.0016477081669300504,-0.2793909709789077,-0.0878825332005726,0.0264134723086741,0.07628134277551972,0.5,0.5,-0.0656480592540866,29.0,,-0.0656480592540866
C. elegans,neuron,AS1,4,False,-0.007546268924877149,-0.0068955743402458,-0.01926354099879138,-0.0136245224368089,-0.00081732082831405,0.0032600307305531875,0.25,0.75,-0.0068309838853220116,33.0,,-0.006830983885322
C. elegans,neuron,AS10,2,False,0.00128070418475775,0.00128070418475775,-0.0015762516675716849,-0.00030649351098082506,0.002867901880496325,0.0041376600370871845,0.5,0.5,0.00128070418475775,20.0,,0.0012807041847577
C. elegans,neuron,AS11,3,False,0.0013541635179083334,0.0001948987376894,-0.0006456618379664799,-0.0002720793598972,0.0024007740056044,0.0041654742199363996,0.6666666666666666,0.3333333333333333,0.0005963409034320933,30.0,,0.000596340903432
C. elegans,neuron,AS2,4,False,-0.006164955681955125,-0.006771577298650499,-0.014777870943568505,-0.012305207714684525,-0.0006313252659211001,0.0032972298430317777,0.25,0.75,-0.003998895806553274,27.0,,-0.0039988958065532
C. elegans,neuron,AS3,2,False,-0.01160633217218955,-0.01160633217218955,-0.020781067337064914,-0.016703407263786975,-0.006509257080592124,-0.0024315970073141855,0.0,1.0,-0.002261694504260937,24.0,,-0.0022616945042609
C. elegans,neuron,AS4,5,False,-0.007458132068847499,-0.0022098040646571,-0.019695372158170757,-0.0112749313693162,-0.001091223571235,-0.0009496199011628401,0.0,1.0,-0.0031336453712654706,31.0,,-0.0031336453712654
C. elegans,neuron,AS5,1,False,0.0022288308948394,0.0022288308948394,0.0022288308948394,0.0022288308948394,0.0022288308948394,0.0022288308948394,1.0,0.0,0.0022288308948394,12.0,,0.0022288308948394
C. elegans,neuron,AS6,3,False,-0.006018172291888766,-0.0060437215023749,-0.01310247813311108,-0.009965252963895,-0.0020838662251255998,0.0010840179966738394,0.3333333333333333,0.6666666666666666,0.0007995125052129091,22.0,,0.0007995125052129
C. elegans,neuron,AS7,1,False,-0.0001674185285062,-0.0001674185285062,-0.0001674185285062,-0.0001674185285062,-0.0001674185285062,-0.0001674185285062,0.0,1.0,-0.0001674185285062,20.0,,-0.0001674185285062
C. elegans,neuron,AS8,1,False,1.7002153994203224e-05,1.7002153994203224e-05,1.7002153994203224e-05,1.7002153994203224e-05,1.7002153994203224e-05,1.7002153994203224e-05,1.0,0.0,1.7002153994203224e-05,20.0,,1.7002153994203224e-05
C. elegans,neuron,AS9,1,False,-0.0007705732100254,-0.0007705732100254,-0.0007705732100254,-0.0007705732100254,-0.0007705732100254,-0.0007705732100254,0.0,1.0,-0.0007705732100254,20.0,,-0.0007705732100254
C. elegans,neuron,ASHR,20,False,0.003009854689391735,0.012669385675189451,-0.13059620248799156,-0.009409984317527575,0.03828236848091675,0.09619070908717935,0.7,0.3,-0.01287494965242358,140.0,,-0.0128749496524235
C. elegans,neuron,ASJL,8,False,0.006543626087564012,0.0044370544080097,0.00026289429485132506,0.0021459393869317,0.00781761624491295,0.018041919116214646,0.875,0.125,0.003545797113123269,54.0,,0.0035457971131232
C. elegans,neuron,ASJR,3,False,0.0030073417215789335,0.0023723922933974,0.00150910417407107,0.00189278778266055,0.00380442094640655,0.00495004386881387,1.0,0.0,0.002876883426654253,32.0,,0.0028768834266542
C. elegans,neuron,AVFL,21,False,-0.0016376844018730335,0.001864236400056,-0.0498069615881737,-0.0036377320933886,0.0049314041219524,0.0237814561437445,0.6666666666666666,0.3333333333333333,-0.00094502535854723,52.0,,-0.0009450253585472
C. elegans,neuron,AVFR,20,False,-0.022183916774628554,0.0016654085337953,-0.21927719013200564,-0.01842681253792725,0.007619691031240275,0.05885914803222172,0.6,0.4,-0.01994611293448914,50.0,,-0.0199461129344891
C. elegans,neuron,AVG,22,False,-0.03396010461919203,0.00070396608827505,-0.33609126837916775,-0.025995092956456675,0.0171307130971162,0.06721228385805615,0.5454545454545454,0.45454545454545453,-0.040785418126197064,55.0,,-0.040785418126197
C. elegans,neuron,AVHR,18,False,-0.009494081669662598,0.00800725087850735,-0.10722750487460603,-0.010171717294485301,0.03220816694282727,0.05933217051393636,0.6666666666666666,0.3333333333333333,0.005882938798565446,45.0,,0.0058829387985654
C. elegans,neuron,AVM,20,False,-0.0028624996331700603,0.0010061251461943499,-0.06744987134121007,-0.016715351472913875,0.023694681828978624,0.033593282523971084,0.5,0.5,-0.02659763218757838,91.0,,-0.0265976321875783
C. elegans,neuron,BAGR,11,False,-0.02409500522738315,-0.0086818665336048,-0.2069281131925498,-0.0484985399565922,0.0350304484718958,0.1099597948885294,0.45454545454545453,0.5454545454545454,0.0023950187880444973,75.0,,0.0023950187880444
C. elegans,neuron,BDUL,12,False,0.02085932675304622,0.0206463308308441,0.0018751480091169029,0.01142031259360405,0.027623042478885574,0.04263504515051984,0.9166666666666666,0.08333333333333333,0.02098718402586381,33.0,,0.0209871840258638
C. elegans,neuron,BDUR,13,False,-0.030554844063830314,0.0034255894904922,-0.20959575923997364,-0.0050489541893962,0.0140145303859375,0.03333067724990367,0.6153846153846154,0.38461538461538464,-0.04061673490063372,56.0,,-0.0406167349006337
C. elegans,neuron,DA1,5,False,0.023650186499212363,-0.0022682232279848,-0.01014388318333712,-0.0056196904394208,0.00427936862027,0.10736340085406486,0.4,0.6,0.0016600044184091624,32.0,,0.0016600044184091
C. elegans,neuron,DA2,6,False,-0.006060270183460431,-0.0030766970036686502,-0.01916909460886735,-0.009427491221825275,-0.001626192298742225,0.002856480967953825,0.16666666666666666,0.8333333333333334,-0.004063805285641146,38.0,,-0.0040638052856411
C. elegans,neuron,DA3,6,False,-0.0041718198271558,-0.0023348924750475498,-0.011004027692284625,-0.00495851209205305,-0.0011714631756749249,-0.00095847013054235,0.0,1.0,-0.0018596765806443397,65.0,,-0.0018596765806443
C. elegans,neuron,DA4,4,False,-0.000496603931174375,-0.0010027212774398999,-0.002042016990643785,-0.001370868694590525,-0.0001284565140237501,0.0017573734130667687,0.25,0.75,0.0007033027748460262,38.0,,0.000703302774846
C. elegans,neuron,DA5,5,False,-0.00305604432600086,-0.0005111104190032,-0.01147291202494642,-0.0060437215023749,0.0018759890521237,0.00215826252629626,0.4,0.6,0.0004998198339340055,37.0,,0.000499819833934
C. elegans,neuron,DA6,7,False,-0.001571153890785643,-0.0001674185285062,-0.01004811616916107,-0.0008011669951191,0.0012148144069103,0.0021229783420246896,0.42857142857142855,0.5714285714285714,0.00021252002880731952,41.0,,0.0002125200288073
C. elegans,neuron,DA7,6,False,-0.0002973041191763591,-0.00013224786940387875,-0.001132984721099575,-0.0006197845396456001,-1.1517687079736959e-05,0.00037027351692737575,0.3333333333333333,0.6666666666666666,-0.00027656435374349823,37.0,,-0.0002765643537434
C. elegans,neuron,DA8,10,False,-0.0004836385496593255,-0.0004338252101634788,-0.004639985871907835,-0.002043985033307175,0.00015042459176560082,0.004538451909741375,0.4,0.6,0.0002676260197934854,42.0,,0.0002676260197934
C. elegans,neuron,DA9,11,False,0.0007621889350143455,-0.0007390574574838,-0.01464172795062535,-0.0033239010330650505,0.0023249991569621498,0.020521921738357398,0.45454545454545453,0.5454545454545454,0.0010002340805945285,42.0,,0.0010002340805945
C. elegans,neuron,DB1,9,False,0.005942596502053611,-0.0056196904394208,-0.02005258146312644,-0.0153960367507895,-0.0022682232279848,0.07931577255191023,0.1111111111111111,0.8888888888888888,-0.007623431080589526,109.0,,-0.0076234310805895
C. elegans,neuron,DB2,9,False,-0.008096784887950065,-0.0032576029611004,-0.02072889349278488,-0.0128302096555893,-0.0011687029074002,-0.0009850208186808801,0.0,1.0,-0.005150505684237226,88.0,,-0.0051505056842372
C. elegans,neuron,DB3,10,False,-0.0033731237201731793,-0.00159265327336905,-0.01341132577899349,-0.0032559082601263,-0.0006118875601636,0.0020700520656173347,0.2,0.8,-0.0008291333165483461,76.0,,-0.0008291333165483
C. elegans,neuron,DB4,7,False,-0.0022863703196063937,-0.0005524688016617,-0.0103489739904415,-0.00141657021649345,-0.0003040938146523788,0.0012840691733961213,0.14285714285714285,0.8571428571428571,-0.0010151330252674226,41.0,,-0.0010151330252674
C. elegans,neuron,DB5,9,False,-0.003087530964009755,-0.0012537885581243,-0.01118515372931268,-0.004500499776071,-0.0001674185285062,0.0020876941577531198,0.2222222222222222,0.7777777777777778,-0.0013479136693948601,53.0,,-0.0013479136693948
C. elegans,neuron,DB6,7,False,-0.004986291263533257,-0.0053699467655263,-0.012740759409796989,-0.00692673127181645,-0.0004689958692658,-3.8324050755917875e-05,0.14285714285714285,0.8571428571428571,-0.0023315321261854235,40.0,,-0.0023315321261854
C. elegans,neuron,DB7,9,False,-0.0021506595478282442,-0.0007705732100254,-0.0111429129858913,-0.0053699467655263,0.0001948987376894,0.0045460293946056,0.4444444444444444,0.5555555555555556,-0.0007190011555331841,39.0,,-0.0007190011555331
C. elegans,neuron,DD1,3,False,-0.0066860916697087,-0.0022682232279848,-0.01743618150179552,-0.0106948667134352,-0.0004683824051202499,0.0009714902531713898,0.3333333333333333,0.6666666666666666,-0.011660259081379461,5.0,,-0.0116602590813794
C. elegans,neuron,DD2,3,False,-0.008101295971871366,-0.0014121819889947,-0.01976165231874543,-0.01160633217218955,-0.0012517027801148498,-0.00112331941301097,0.0,1.0,-0.011526092567749623,4.0,,-0.0115260925677496
C. elegans,neuron,DD3,1,False,-0.0138867844254151,-0.0138867844254151,-0.0138867844254151,-0.0138867844254151,-0.0138867844254151,-0.0138867844254151,0.0,1.0,-0.0138867844254151,1.0,,-0.0138867844254151
C. elegans,neuron,DVA,43,False,-0.0038459021432932583,-0.0036377320933886,-0.11246565941510432,-0.01887789185370575,0.027808097114119898,0.136332309281004,0.4186046511627907,0.5813953488372093,-0.006821089039798294,156.0,,-0.0068210890397982
C. elegans,neuron,DVB,8,False,0.013676957071908412,0.00238227716858525,-0.010724212140952073,-0.001361754645097525,0.02288732190816395,0.05743978774299899,0.625,0.375,0.008488384885522438,61.0,,0.0084883848855224
C. elegans,neuron,DVC,18,False,-0.04153592535965795,-0.00878741534109815,-0.3520836164016096,-0.032712935326406,0.004514311883652625,0.04831599981584536,0.3888888888888889,0.6111111111111112,-0.1049253422470273,110.0,,-0.1049253422470272
C. elegans,neuron,HSNL,24,False,0.017957378147928096,0.009967784922720949,-0.004349397739168104,0.0021459393869317,0.0242623468003915,0.06016775203771506,0.8333333333333334,0.16666666666666666,0.011047539667767583,93.0,,0.0110475396677675
C. elegans,neuron,HSNR,35,False,0.003191641639585688,0.0034255894904922,-0.030767000343896504,-0.00353616332029995,0.0176230434091735,0.056776188736287446,0.6571428571428571,0.34285714285714286,0.008092712279139172,68.0,,0.0080927122791391
C. elegans,neuron,I1L,11,False,5.5221540552324415e-152,2.2401781195102819e-153,-2.875160448504912e-152,-4.0782571891926386e-153,6.1575766699865194e-152,2.633233971940266e-151,0.5454545454545454,0.45454545454545453,6.504552781166835e-152,38.0,,6.5045527811668325e-152
C. elegans,neuron,I1R,13,False,2.559292333708501e-152,2.2401781195102819e-153,-3.7599145227624805e-152,-5.10294968031182e-153,2.247241014329515e-152,1.6712712280755334e-151,0.5384615384615384,0.46153846153846156,5.031193611490011e-152,32.0,,5.0311936114900105e-152
C. elegans,neuron,I2L,7,False,7.102683495219566e-152,4.263907763689358e-152,-3.429235998462145e-152,7.230323623464785e-153,1.0892407232431867e-151,2.2392875614253984e-151,0.7142857142857143,0.2857142857142857,2.471661066925314e-152,59.0,,2.471661066925314e-152
C. elegans,neuron,I2R,11,False,3.515911894762228e-152,1.0114279634439225e-152,-3.811586662787873e-152,-1.5571160721483366e-152,6.5935842417717275e-152,1.678141832117638e-151,0.5454545454545454,0.45454545454545453,3.4482273132450167e-152,78.0,,3.448227313245017e-152
C. elegans,neuron,I3,12,False,3.1608885062594905e-152,9.074675150352233e-153,-3.836605873014749e-152,-2.6886935321456296e-152,2.8635557144982305e-152,1.9390833931779502e-151,0.5,0.5,1.9268862769400066e-152,20.0,,1.926886276940008e-152
C. elegans,neuron,I4,8,False,3.8157220003190576e-152,8.684730231491665e-153,-4.1433712740238224e-152,-2.739548812385202e-152,4.277174184043854e-152,2.095916893005754e-151,0.5,0.5,1.081041771115985e-152,66.0,,1.0810417711159849e-152
C. elegans,neuron,I5,13,False,4.436273359354757e-152,1.956359692724139e-152,-3.7599145227624805e-152,-2.603937176265491e-152,4.263907763689358e-152,2.3779525587248767e-151,0.6153846153846154,0.38461538461538464,1.975613669587653e-152,56.0,,1.9756136695876524e-152
C. elegans,neuron,I6,8,False,5.101695587214108e-152,-1.431385780400769e-153,-4.1433712740238224e-152,-2.9938178800256172e-152,7.875691086093922e-152,2.5081476692178705e-151,0.5,0.5,-6.692218307708691e-153,90.0,,-6.692218307708691e-153
C. elegans,neuron,LUAL,9,False,-0.03680598851420409,0.02366575705739,-0.36556188524915495,-0.0050489541893962,0.023882628390159,0.18027461416176035,0.5555555555555556,0.4444444444444444,-0.178100120411465,92.0,,-0.178100120411465
C. elegans,neuron,LUAR,12,False,-0.03731717420480255,0.01266557778149315,-0.36106912896663984,-0.00918026012744175,0.02429392920296085,0.10419718189455081,0.5833333333333334,0.4166666666666667,-0.15166463477062195,93.0,,-0.1516646347706219
C. elegans,neuron,M1,7,False,1.0356560152189463e-151,9.918381641871852e-152,-2.900011340365189e-153,1.310394755026108e-152,1.678141832117638e-151,2.534186691316469e-151,0.8571428571428571,0.14285714285714285,6.906375282963851e-152,24.0,,6.906375282963853e-152
C. elegans,neuron,M2L,5,False,3.2517022759609874e-152,2.2401781195102819e-153,-3.037894411848565e-152,-2.603937176265491e-152,9.918381641871852e-152,1.1476822586767876e-151,0.6,0.4,6.448323322067645e-152,16.0,,6.448323322067645e-152
C. elegans,neuron,M2R,5,False,2.2708565684128414e-152,-2.603937176265491e-152,-4.373445324780627e-152,-3.1463837207443336e-152,9.918381641871852e-152,1.1476822586767876e-151,0.4,0.6,3.505582800632947e-152,8.0,,3.505582800632947e-152
C. elegans,neuron,M3L,1,False,-5.10294968031182e-153,-5.10294968031182e-153,-5.10294968031182e-153,-5.10294968031182e-153,-5.10294968031182e-153,-5.10294968031182e-153,0.0,1.0,-5.10294968031182e-153,1.0,,-5.10294968031182e-153
C. elegans,neuron,M3R,1,False,-2.9429625997860454e-152,-2.9429625997860454e-152,-2.9429625997860454e-152,-2.9429625997860454e-152,-2.9429625997860454e-152,-2.9429625997860454e-152,0.0,1.0,-2.9429625997860454e-152,2.0,,-2.9429625997860454e-152
C. elegans,neuron,M4,5,False,4.116063057728313e-152,2.247241014329515e-152,-2.578178270556936e-152,-3.0535646980734576e-153,9.918381641871852e-152,1.1476822586767876e-151,0.6,0.4,7.560671842289898e-152,9.0,,7.5606718422898994e-152
C. elegans,neuron,MI,10,False,1.2927141184757283e-152,6.177228876974754e-153,-3.989988573519285e-152,-4.5906034347522294e-153,2.174520683928171e-152,8.445296546305738e-152,0.6,0.4,9.149133232919737e-153,24.0,,9.149133232919736e-153
C. elegans,neuron,NSML,5,False,-3.0141227991873767e-153,-2.9429625997860454e-152,-4.373445324780627e-152,-3.1463837207443336e-152,-2.603937176265491e-152,8.972358823140406e-152,0.2,0.8,-2.972826775968631e-152,43.0,,-2.972826775968631e-152
C. elegans,neuron,NSMR,5,False,1.7766276664922465e-151,2.169640381936088e-151,2.901368235859834e-153,1.1866432822991882e-151,2.6904208239080616e-151,3.0155462143371678e-151,0.8,0.2,4.411470326509792e-152,33.0,,4.411470326509792e-152
C. elegans,neuron,PDA,6,False,0.0028603622917285168,0.0023249991569621498,-0.004212224438515675,-0.0005055684086904999,0.004568761849198275,0.011662560107832974,0.6666666666666666,0.3333333333333333,0.0026860455296696104,37.0,,0.0026860455296696
C. elegans,neuron,PDB,3,False,0.0013541635179083334,0.0001948987376894,-0.0006456618379664799,-0.0002720793598972,0.0024007740056044,0.0041654742199363996,0.6666666666666666,0.3333333333333333,0.002115334781687291,22.0,,0.0021153347816872
C. elegans,neuron,PDEL,1,False,0.0364371942031954,0.0364371942031954,0.0364371942031954,0.0364371942031954,0.0364371942031954,0.0364371942031954,1.0,0.0,0.0364371942031954,1.0,,0.0364371942031954
C. elegans,neuron,PDER,3,False,0.020687401492233658,0.0255278316413664,0.0026402439330618973,0.012812505136752786,0.030982512922280898,0.035346257947012495,1.0,0.0,0.02190013684755689,14.0,,0.0219001368475568
C. elegans,neuron,PHAL,11,False,0.05371585542131698,0.0049314041219524,-0.00689505378722235,0.0020218382351266002,0.06242042711078195,0.225869220572783,0.9090909090909091,0.09090909090909091,0.07051942329419983,60.0,,0.0705194232941998
C. elegans,neuron,PHAR,12,False,0.05232523156540212,0.01045729154920615,-0.005864587178408254,0.0020929466450854,0.049428810656988675,0.2243039509376591,0.9166666666666666,0.08333333333333333,0.05897167476026347,52.0,,0.0589716747602634
C. elegans,neuron,PHBL,11,False,-0.04635599675888831,0.0001311251294087,-0.3625667143941449,-0.066179332635798,0.02383204226695175,0.14931009211995638,0.5454545454545454,0.45454545454545453,-0.21168251828293946,172.0,,-0.2116825182829394
C. elegans,neuron,PHBR,9,False,-0.05598492211973475,0.0001311251294087,-0.36556188524915495,-0.1175990253205598,0.023882628390159,0.18027461416176035,0.5555555555555556,0.4444444444444444,-0.19964015818365813,152.0,,-0.1996401581836581
C. elegans,neuron,PHCL,9,False,-0.03221013006280173,0.0014131832719237,-0.25559412619968064,-0.0053699467655263,0.0146690685275424,0.08842688951284357,0.6666666666666666,0.3333333333333333,-0.048558291128877655,38.0,,-0.0485582911288776
C. elegans,neuron,PHCR,9,False,0.014959618401005789,0.0025770958027186,-0.01999212508116862,0.0001311251294087,0.0188312169093387,0.07783019981786077,0.7777777777777778,0.2222222222222222,0.006918752300855142,96.0,,0.0069187523008551
C. elegans,neuron,PLNL,7,False,-0.016108739596335603,-0.0186342735085259,-0.15723142345517846,-0.046398870237103595,0.0244823665300093,0.11996908391073874,0.2857142857142857,0.7142857142857143,-0.0063233164310810275,45.0,,-0.006323316431081
C. elegans,neuron,PLNR,5,False,-0.014201837121069039,-0.0162814828485094,-0.05673914771450926,-0.0186342735085259,-0.0119750738279496,0.031322593910925914,0.2,0.8,-0.010054692106120793,34.0,,-0.0100546921061207
C. elegans,neuron,PQR,15,False,-0.02207751217376467,0.0156845517591039,-0.35657637268412473,-0.022249941954649848,0.0294576489918324,0.14625445090321942,0.6,0.4,-0.14931299148148242,100.0,,-0.1493129914814824
C. elegans,neuron,PVCL,32,False,-0.020446282495593854,-0.0047651220163791,-0.19206163025501372,-0.014918739150974525,0.0163057739862052,0.057488079018683184,0.28125,0.71875,-0.03402974397174524,152.0,,-0.0340297439717452
C. elegans,neuron,PVCR,34,False,-0.00661919624059438,-0.0013285006756782501,-0.1980961675000469,-0.01362264073295865,0.02511653082856455,0.12363396486887324,0.4117647058823529,0.5882352941176471,-0.03886966565471838,164.0,,-0.0388696656547183
C. elegans,neuron,PVDL,12,False,-0.04908386720731623,-0.00046207941506394996,-0.36106912896663984,-0.05170493929883757,0.02667588051877917,0.10417813835080789,0.5,0.5,-0.13924745102753738,119.0,,-0.1392474510275373
C. elegans,neuron,PVDR,11,False,-0.06359439075077565,-0.0047761331733475,-0.3625667143941449,-0.07366963463941165,0.012006876759783848,0.08019892319535821,0.36363636363636365,0.6363636363636364,-0.15917368156345432,115.0,,-0.1591736815634543
C. elegans,neuron,PVM,6,False,-0.008065401793878565,0.013947492579025849,-0.09563432997998572,-0.0217133945895263,0.0323429672760702,0.03598156544097275,0.6666666666666666,0.3333333333333333,0.004367393282903373,26.0,,0.0043673932829033
C. elegans,neuron,PVNL,22,False,0.0026189474532635967,0.0034477149224523503,-0.11420942213394049,-0.00300411770191265,0.02382841055696675,0.12347969085313214,0.6363636363636364,0.36363636363636365,-0.007140116572507907,87.0,,-0.0071401165725079
C. elegans,neuron,PVNR,31,False,-0.0007800199243354612,0.0013351919490898,-0.04784808377237635,-0.0035256743456673,0.0163716702729182,0.10593085816552339,0.5161290322580645,0.4838709677419355,-0.008701551986325575,73.0,,-0.0087015519863255
C. elegans,neuron,PVPL,13,False,-0.05251179047831626,-0.0086818665336048,-0.35957154353913484,-0.0648104421844022,0.0395451949518471,0.10262645688602945,0.46153846153846156,0.5384615384615384,-0.05989234562542793,64.0,,-0.0598923456254279
C. elegans,neuron,PVPR,20,False,-0.02457132847887538,0.00024948214413945003,-0.34908844554659957,-0.03475692336574105,0.030424289833925474,0.07822538450827753,0.5,0.5,-0.04348036409961629,75.0,,-0.0434803640996162
C. elegans,neuron,PVQL,11,False,0.005579177329308482,0.0023723922933974,-0.01470765434109235,-0.0005092599777206999,0.0052842964029961,0.03710171919447425,0.6363636363636364,0.36363636363636365,0.0002514340617693449,40.0,,0.0002514340617693
C. elegans,neuron,PVQR,16,False,0.0011102917540732186,0.0005278647255661,-0.0234434919454048,-0.005162645862037975,0.00725425197851755,0.0308042742740279,0.5,0.5,0.0008021906796089183,42.0,,0.0008021906796089
C. elegans,neuron,PVR,26,False,-0.002454686138222677,-0.00128235364447685,-0.061059572035345074,-0.011902561901719774,0.019467439582427377,0.04763050480676663,0.4230769230769231,0.5769230769230769,-0.015297517385382027,144.0,,-0.015297517385382
C. elegans,neuron,PVT,13,False,0.013773889608124729,-0.0011708820484423,-0.01616366733991418,-0.0086818665336048,0.0177160583754681,0.07689356478154227,0.46153846153846156,0.5384615384615384,0.0034022562830855535,60.0,,0.0034022562830855
C. elegans,neuron,PVWL,5,False,-0.028049788139245836,0.0001948987376894,-0.10002726904810054,-0.0297402439582635,0.0016653985055963,0.00451710477256598,0.6,0.4,-0.028049788139245836,5.0,,-0.0280497881392458
C. elegans,neuron,PVWR,4,False,-0.04589556165677843,0.0442673925738886,-0.3208915145994047,-0.0942872983202423,0.09265912923735248,0.102872255362914,0.75,0.25,-0.019035717321749038,5.0,,-0.019035717321749
C. elegans,neuron,RIFL,7,False,-0.0014374731045434133,0.0159205061498043,-0.06030939800553365,-0.02243777873311065,0.0243237724321878,0.032033482175343464,0.7142857142857143,0.2857142857142857,-0.017958943877973577,56.0,,-0.0179589438779735
C. elegans,neuron,RIFR,20,False,0.008772069930699492,0.0040227597199062,-0.06744987134121007,-0.024390323704684875,0.024862896880633,0.06486834749257492,0.65,0.35,-0.014587961535079344,83.0,,-0.0145879615350793
C. elegans,neuron,RIGL,19,False,0.01827536396539083,0.0168228343960321,-0.03887155031985568,0.00071527868302285,0.03574641555391755,0.0637024784699952,0.7368421052631579,0.2631578947368421,0.007135443378073511,106.0,,0.0071354433780735
