species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,recording_id,Subject,class_order,class_label,class_short,fine_class,anatomy_group,OO_fraction,OO_count,II_fraction,II_count,out_degree,DCA_recomputed,cell_class,OO_minus_II,oo_level,oo_source,OO_fraction_edgecheck,n_oo_cells,n_cells,big_group,PostDCA_from_oo_source,oo_node,Division,InterOutDegree,NN_fraction,ON_fraction,NO_fraction,n_subjects
Zebrafish,aRF,-1.249511674448936,-0.0161749224951703,0.0008244245873031,0.6621001984778779,subject-specific within-region cell-level induced sub-SC modularity Q,804.0,53.0,0.278268617564606,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1650203243148739,22653.0,0.3443405160481956,,,,,-0.1793201917333217,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,laRF,Hind,137274.0,0.3443405160481956,0.3250214898669814,0.1656176697699491,
Zebrafish,imRF,-0.5902783243715068,-0.0259227485936307,0.0025686940998444,0.5718881179582408,subject-specific within-region cell-level induced sub-SC modularity Q,1430.0,48.0,-0.5275702052429987,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1703838706002961,14958.0,0.2894065383301059,,,,,-0.11902266772980977,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,limRF,Hind,87790.0,0.2894065383301059,0.4345825264836542,0.1056270645859437,
Zebrafish,pRF,0.8974925013681563,-0.0154757857690795,0.0064137709090651,0.61620458033217,subject-specific within-region cell-level induced sub-SC modularity Q,2412.0,69.0,-1.5588923448670176,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2097494588200908,22964.0,0.2425308038690938,,,,,-0.032781345049002986,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lpRF,Hind,109483.0,0.2425308038690938,0.3971118803832558,0.1506078569275595,
Zebrafish,Hb,1.1138428987932671,0.0238138945209611,-0.0001451404465394,0.5224302747701259,subject-specific within-region cell-level induced sub-SC modularity Q,1233.0,46.0,6.702295355676824,subject_17,17.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.4301027244305493,3852.0,0.0754801250558284,,,,,0.3546225993747209,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lHb,Di,8956.0,0.0754801250558284,0.0809513175524787,0.4134658329611433,
Zebrafish,Hi,-1.445836930547041,-0.022321317002284,-0.0028178913911625,,,,,1.2394125378455432,subject_17,17.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,,,,,,,,,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lHi,,,,,,
Zebrafish,OB,0.414914452472924,-0.0001047495137277,-0.0001782641764432,0.6655229591836735,subject-specific within-region cell-level induced sub-SC modularity Q,280.0,36.0,0.2097205309820691,subject_17,17.0,0.0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon,0.1666666666666666,6.0,0.1666666666666666,,,,,0.0,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lOB,Tel,36.0,0.1666666666666666,0.4444444444444444,0.2222222222222222,
Zebrafish,P,1.144526680534113,0.0017029381473925,-0.0266376026912718,0.8128739185271499,subject-specific within-region cell-level induced sub-SC modularity Q,1258.0,101.0,1.0361519262872796,subject_17,17.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.2527774722252777,2298.0,0.2407875921240787,,,,,0.011989880101199002,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lP,Tel,9091.0,0.2407875921240787,0.2171378286217138,0.2892971070289297,
Zebrafish,PT,0.3164367929748182,-0.0102926654150442,-0.0029069604277006,0.6589986196642871,subject-specific within-region cell-level induced sub-SC modularity Q,752.0,33.0,-0.8599124626599185,subject_17,17.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.2218744797735974,13328.0,0.2703512568669885,,,,,-0.04847677709339113,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPT,Di,60070.0,0.2703512568669885,0.2207258198768104,0.2870484434826036,
Zebrafish,PO,1.0165557760967203,0.0069157633930777,0.0041861005993259,0.6688622892512605,subject-specific within-region cell-level induced sub-SC modularity Q,1502.0,33.0,0.6713666242349513,subject_17,17.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.2958585788007945,29640.0,0.2079993611690606,,,,,0.08785921763173393,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPO,Tel,100183.0,0.2079993611690606,0.2078196899673597,0.2883223700627851,
Zebrafish,PrT,-0.9591987232086794,-0.0214360218561846,-0.0001860897202898,0.4430542894916361,subject-specific within-region cell-level induced sub-SC modularity Q,1218.0,64.0,-0.4359191840588264,subject_17,17.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1448027423129028,14109.0,0.3507841044377848,,,,,-0.205981362124882,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPrT,Di,97436.0,0.3507841044377848,0.3251570261504988,0.1792561270988135,
Zebrafish,SP,1.4376797851405774,-7.66211532735504e-05,-0.0224241516274004,0.6041934011500659,subject-specific within-region cell-level induced sub-SC modularity Q,2068.0,68.0,1.7335936588924228,subject_17,17.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.3305570291777188,6231.0,0.1678514588859416,,,,,0.16270557029177718,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lSP,Tel,18850.0,0.1678514588859416,0.2479045092838196,0.2536870026525198,
Zebrafish,TeO,-1.5167322820868363,-0.0118519793495643,-0.002531538923418,0.6170977935782895,subject-specific within-region cell-level induced sub-SC modularity Q,99357.0,117.0,0.0725686566056256,subject_17,17.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.1830811453663891,200126.0,0.3171603695910712,,,,,-0.1340792242246821,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTeO,Mes,1093100.0,0.3171603695910712,0.30406184246638,0.1956966425761595,
Zebrafish,Th,0.3473625300607789,-0.0213735692441697,0.0026026510862324,0.7869713116856472,subject-specific within-region cell-level induced sub-SC modularity Q,1368.0,80.0,-1.060385930359646,subject_17,17.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.2058242748413565,10736.0,0.3233258564828128,,,,,-0.1175015816414563,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTh,Di,52161.0,0.3233258564828128,0.2611146258699028,0.2097352428059278,
Zebrafish,TS,-1.3059178860559215,-0.0133084040031716,-0.0096519904601769,0.5790326752029249,subject-specific within-region cell-level induced sub-SC modularity Q,789.0,56.0,-0.0468870948967984,subject_17,17.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.1649410065013243,7535.0,0.3434975811571044,,,,,-0.1785565746557801,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTS,Mes,45683.0,0.3434975811571044,0.3036140358557888,0.1879473764857824,
Zebrafish,NX,-0.5672235777455936,-0.002703459718899,0.0085613845457553,0.5065244731209674,subject-specific within-region cell-level induced sub-SC modularity Q,1518.0,22.0,-0.0797528967637966,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2200898920002587,13613.0,0.2782610101532691,,,,,-0.058171118153010404,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lNX,Hind,61852.0,0.2782610101532691,0.2703873763176615,0.2312617215288107,
Zebrafish,rMON,-0.9467550609675534,-0.0094166527618355,-0.0004689165126372,0.359901655432725,subject-specific within-region cell-level induced sub-SC modularity Q,14154.0,35.0,0.5230935667068793,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1484775426377355,33256.0,0.375524600410751,,,,,-0.22704705777301548,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMON,Hind,223980.0,0.375524600410751,0.2322216269309759,0.2437762300205375,
Zebrafish,rCb,-0.6747411935545725,-0.0147869115426434,0.0004331931869796,0.5828445125599304,subject-specific within-region cell-level induced sub-SC modularity Q,18957.0,65.0,-0.087940402854966,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1700719227920123,32372.0,0.3318272802256978,,,,,-0.1617553574336855,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rCb,Hind,190343.0,0.3318272802256978,0.3517439569619056,0.1463568400203842,
Zebrafish,rMOS1,0.7167075690733667,-0.0104284531640851,0.0059649297107073,0.2657204949337494,subject-specific within-region cell-level induced sub-SC modularity Q,61628.0,31.0,-0.5745453397017325,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2767825432656132,91961.0,0.1313348382242287,,,,,0.1454477050413845,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS1,Hind,332250.0,0.1313348382242287,0.4791271632806621,0.1127554552294958,
Zebrafish,rMOS2,-0.7695741515032047,-0.0015124441446586,0.0094613710600982,0.4840799329844966,subject-specific within-region cell-level induced sub-SC modularity Q,1435.0,48.0,-1.5684014652457563,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2719531051672013,11784.0,0.2182732916387805,,,,,0.05367981352842077,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS2,Hind,43331.0,0.2182732916387805,0.3619348734162608,0.1478387297777572,
Zebrafish,rMOS3,1.0289325783914658,-0.018052166721634,-0.0075972219402655,0.5214523292825683,subject-specific within-region cell-level induced sub-SC modularity Q,13932.0,18.0,1.139834898485904,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1905387816341055,118868.0,0.2594974449068048,,,,,-0.06895866327269931,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS3,Hind,623852.0,0.2594974449068048,0.4205725075819265,0.1293912658771631,
Zebrafish,rMOS4,-0.5093715331332289,-0.0110361717858804,-0.0002730172080916,0.6503415763865554,subject-specific within-region cell-level induced sub-SC modularity Q,5462.0,94.0,1.2582441423033293,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.209295051263733,54198.0,0.2429456855438203,,,,,-0.0336506342800873,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS4,Hind,258955.0,0.2429456855438203,0.3986213820934139,0.1491378810990326,
Zebrafish,rMOS5,-0.5064376709034859,-0.0082240762427154,0.0016121472176498,0.3833805044413987,subject-specific within-region cell-level induced sub-SC modularity Q,31237.0,38.0,1.160197051306573,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.203476942088412,79695.0,0.2724183360312102,,,,,-0.06894139394279819,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS5,Hind,391666.0,0.2724183360312102,0.3302660940699473,0.1938386278104303,
Zebrafish,rRa,-0.6388496498737797,-0.0204033974797751,0.0057943244074423,0.6533908317580341,subject-specific within-region cell-level induced sub-SC modularity Q,460.0,29.0,-1.0544990443533195,subject_17,17.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.1615868243012369,4729.0,0.3258730267204264,,,,,-0.1642862024191895,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rRa,Hind,29266.0,0.3258730267204264,0.3231053099159434,0.1894348390623932,
Zebrafish,rT,0.6515906002601446,-0.024441773486817,-0.0020668188758269,0.5517275297477777,subject-specific within-region cell-level induced sub-SC modularity Q,7814.0,29.0,0.6765290105250404,subject_17,17.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.1484406176263608,89647.0,0.3435840543113797,,,,,-0.19514343668501893,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rT,Hind,603925.0,0.3435840543113797,0.3679976818313532,0.1399776462309061,
Zebrafish,rimRF,-1.3984865678143257,-0.0285760802397077,0.002461199119543,0.4979068964070351,subject-specific within-region cell-level induced sub-SC modularity Q,1319.0,45.0,-0.7385689176546191,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1694449676649714,10795.0,0.1994098072455578,,,,,-0.029964839580586378,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rimRF,Hind,63708.0,0.1994098072455578,0.5525208764990268,0.0786243485904439,
Zebrafish,rpRF,-0.8826560970228262,-0.0070983116274345,0.0081979605187281,0.5252083728432756,subject-specific within-region cell-level induced sub-SC modularity Q,3175.0,51.0,-1.8562988657276431,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1415725930698338,10108.0,0.3435810526905515,,,,,-0.2020084596207177,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rpRF,Hind,71398.0,0.3435810526905515,0.2906944172105661,0.2241519370290484,
Zebrafish,rHb,1.4219456625636642,0.00196196894792,1.8146975249186552e-05,0.7062687043336837,subject-specific within-region cell-level induced sub-SC modularity Q,537.0,48.0,5.354077233432499,subject_17,17.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.2785988767366243,1885.0,0.2202187407626367,,,,,0.05838013597398761,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rHb,Di,6766.0,0.2202187407626367,0.3049068873780668,0.1962754951226721,
Zebrafish,rHi,-0.6114079271392213,-0.0008173009333734,0.002992506686199,,,,,0.2099436065578121,subject_17,17.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,,,,,,,,,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rHi,,,,,,
Zebrafish,rP,1.454753806643802,0.0054106305636886,-0.0073275688314985,0.7815428833792474,subject-specific within-region cell-level induced sub-SC modularity Q,1650.0,104.0,1.2313135766478145,subject_17,17.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.3163940809968847,11375.0,0.1906152647975078,,,,,0.12577881619937692,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rP,Tel,35952.0,0.1906152647975078,0.2337839341344014,0.259206720071206,
Zebrafish,rPT,1.310097589046713,-0.0136538024037795,-0.0027287950493053,0.5712776851946324,subject-specific within-region cell-level induced sub-SC modularity Q,891.0,24.0,-0.5954773070665802,subject_17,17.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.2355459985041136,12597.0,0.2598167539267015,,,,,-0.024270755422587914,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPT,Di,53480.0,0.2598167539267015,0.281301421091997,0.2233358264771877,
Zebrafish,rPO,0.993839321401512,0.0068985057439075,0.0027682995898966,0.6386620891950194,subject-specific within-region cell-level induced sub-SC modularity Q,1439.0,26.0,0.4991382989244441,subject_17,17.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.2922322902280459,34702.0,0.2060918920739717,,,,,0.08614039815407423,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPO,Tel,118748.0,0.2060918920739717,0.2054181965169939,0.2962576211809883,
Zebrafish,rPrT,0.4660221197091493,-0.0223277546688356,-0.0009853648315283,0.7019933317656545,subject-specific within-region cell-level induced sub-SC modularity Q,976.0,65.0,-0.2646400806120124,subject_17,17.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1540470194534115,18229.0,0.3360995149323102,,,,,-0.1820524954788987,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPrT,Di,118334.0,0.3360995149323102,0.3802710970642419,0.1295823685500363,
Zebrafish,rSP,1.6549564206941814,-0.0042866103333149,-0.0023470415803456,0.572842049204755,subject-specific within-region cell-level induced sub-SC modularity Q,2408.0,50.0,2.2521437688390726,subject_17,17.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.2272146507666098,1067.0,0.2674616695059625,,,,,-0.04024701873935271,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rSP,Tel,4696.0,0.2674616695059625,0.344335604770017,0.1609880749574105,
Zebrafish,rTeO,-0.6168410140836638,-0.0218913908469203,-0.0031434679394961,0.7442232088138271,subject-specific within-region cell-level induced sub-SC modularity Q,57376.0,123.0,-0.7754723082795963,subject_17,17.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.1400891524652346,100346.0,0.3892511667581086,,,,,-0.24916201429287402,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rTeO,Mes,716301.0,0.3892511667581086,0.3086802894313982,0.1619793913452585,
Zebrafish,rTh,1.324032803629629,-0.0161646158073484,-0.0009029777787503,0.6891986018478514,subject-specific within-region cell-level induced sub-SC modularity Q,2903.0,58.0,-0.3316154384509759,subject_17,17.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.2329098158767926,25059.0,0.2126664869738175,,,,,0.020243328902975116,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rTh,Di,107591.0,0.2126664869738175,0.401093028227268,0.1533306689221217,
Zebrafish,rNX,-0.7703066943389805,-0.0272097380125648,0.0061054766591879,0.566671615718624,subject-specific within-region cell-level induced sub-SC modularity Q,6780.0,13.0,-0.731077266690547,subject_17,17.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1857965199947669,8521.0,0.3119576119663337,,,,,-0.1261610919715668,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rNX,Hind,45862.0,0.3119576119663337,0.3636125768610178,0.1386332911778814,
Zebrafish,MON,-1.7057646936817514,-0.0111828525728056,-0.0074190639881882,0.3281973342942779,subject-specific within-region cell-level induced sub-SC modularity Q,13898.0,44.0,0.7997260091952875,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1354702608293088,25751.0,0.4025493723893396,,,,,-0.2670791115600308,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMON,Hind,190086.0,0.4025493723893396,0.2695201119493282,0.1924602548320234,
Zebrafish,Cb,-1.510477178782983,-0.0120562955285139,-0.0008794531432777,0.595460972886627,subject-specific within-region cell-level induced sub-SC modularity Q,12720.0,73.0,0.3107320844965925,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1657506682283689,33114.0,0.329198826721126,,,,,-0.1634481584927571,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lCb,Hind,199782.0,0.329198826721126,0.3534752880639897,0.1515752169865153,
Zebrafish,MOS1,0.6262065829735098,-0.0133963982199079,0.0064501621952827,0.2595047157471697,subject-specific within-region cell-level induced sub-SC modularity Q,57128.0,34.0,-0.4757234716459431,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1958531809407418,70514.0,0.2449817378865943,,,,,-0.0491285569458525,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS1,Hind,360035.0,0.2449817378865943,0.3177635507658977,0.241401530406766,
Zebrafish,MOS2,0.1862073319649295,-0.017577789871505,0.0120377250488065,0.4868080355430054,subject-specific within-region cell-level induced sub-SC modularity Q,3610.0,57.0,-0.2086708570920076,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1304337440056375,21841.0,0.4410238341226283,,,,,-0.3105900901169908,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS2,Hind,167449.0,0.4410238341226283,0.1709953478372519,0.2575470740344821,
Zebrafish,MOS3,1.0826760982931338,-0.0163561342331094,0.0034958210008534,0.4671204101656969,subject-specific within-region cell-level induced sub-SC modularity Q,9409.0,27.0,1.7156024675504211,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1938571003725712,104949.0,0.2660901079292835,,,,,-0.0722330075567123,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS3,Hind,541373.0,0.2660901079292835,0.4097840121321159,0.1302687795660293,
Zebrafish,MOS4,-2.40206421478701,-0.010927789368984,-0.0013298955933485,0.6574359089738935,subject-specific within-region cell-level induced sub-SC modularity Q,3961.0,138.0,1.0951872432086909,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1372842191110507,29290.0,0.3865003070029482,,,,,-0.24921608789189748,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS4,Hind,213353.0,0.3865003070029482,0.2378311999362558,0.2383842739497452,
Zebrafish,MOS5,-1.7043949808900316,-0.0111337572969434,-0.0012450286516079,0.5889734429425058,subject-specific within-region cell-level induced sub-SC modularity Q,10636.0,47.0,0.5609047532874618,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1504291589016719,33983.0,0.3698336040937199,,,,,-0.219404445192048,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS5,Hind,225907.0,0.3698336040937199,0.2652020521719114,0.2145351848326966,
Zebrafish,Ra,0.1679409449595816,-0.0136903709857461,0.0109072103673495,0.6023410355877886,subject-specific within-region cell-level induced sub-SC modularity Q,770.0,47.0,-1.1131823901310216,subject_18,18.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.1858140839324868,7288.0,0.2567946560603742,,,,,-0.07098057212788741,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lRa,Hind,39222.0,0.2567946560603742,0.3738463107439702,0.1835449492631686,
Zebrafish,T,-1.643309701915688,-0.0189931781359318,-0.00448880940704,0.629946442063102,subject-specific within-region cell-level induced sub-SC modularity Q,3577.0,56.0,1.132421148783001,subject_18,18.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.1641954826320396,113121.0,0.2964491879565884,,,,,-0.13225370532454883,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lT,Hind,688941.0,0.2964491879565884,0.4167962133187022,0.1225591160926697,
Zebrafish,pRF,1.3403413970275009,-0.0180094293007557,0.0092010113008455,0.563875188120315,subject-specific within-region cell-level induced sub-SC modularity Q,4555.0,61.0,-1.2655368737636608,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.195251024200847,28262.0,0.259293802289512,,,,,-0.06404277808866499,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lpRF,Hind,144747.0,0.259293802289512,0.3940323460935287,0.1514228274161122,
Zebrafish,Hb,0.1324394851883473,0.0131758857481709,-0.0004978782246833,0.5709469636276235,subject-specific within-region cell-level induced sub-SC modularity Q,395.0,61.0,5.622496304144611,subject_18,18.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.3444994290064712,1810.0,0.1555005709935287,,,,,0.18899885801294247,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lHb,Di,5254.0,0.1555005709935287,0.1416063951275218,0.3583936048724781,
Zebrafish,P,0.5692542616861624,0.0009609493785259,-0.0372832135518386,0.7629021755834704,subject-specific within-region cell-level induced sub-SC modularity Q,1061.0,137.0,0.4242549755149607,subject_18,18.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.1942585797539391,1800.0,0.277466004748543,,,,,-0.0832074249946039,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lP,Tel,9266.0,0.277466004748543,0.1639326570256853,0.3643427584718325,
Zebrafish,PO,0.5608864225080643,0.0080067484820118,0.0033517057375302,0.670008866807089,subject-specific within-region cell-level induced sub-SC modularity Q,1034.0,36.0,0.5601169154828681,subject_18,18.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.2762237036114053,26602.0,0.2247315847403069,,,,,0.05149211887109839,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPO,Tel,96306.0,0.2247315847403069,0.19846115506822,0.3005835565800677,
Zebrafish,PrT,-1.5341112752484354,-0.0231945293322192,-0.0033538636489673,0.434568717720066,subject-specific within-region cell-level induced sub-SC modularity Q,855.0,74.0,-0.4270381950470352,subject_18,18.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1428571428571428,10134.0,0.3517578730722603,,,,,-0.2089007302151175,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPrT,Di,70938.0,0.3517578730722603,0.3359835349178156,0.1694014491527813,
Zebrafish,SP,1.0640845833115176,0.0062076087374373,-0.0367667343131638,0.649814987541019,subject-specific within-region cell-level induced sub-SC modularity Q,1084.0,58.0,1.605112022486978,subject_18,18.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.271012398265764,3563.0,0.223929413554423,,,,,0.04708298471134101,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lSP,Tel,13147.0,0.223929413554423,0.2181486270632083,0.2869095611166045,
Zebrafish,TeO,-1.018387646797146,-0.0150799893794718,-0.0051039877183423,0.7581178055463125,subject-specific within-region cell-level induced sub-SC modularity Q,44691.0,164.0,-0.1372622300330341,subject_18,18.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.1793171687904442,133925.0,0.3170000843530456,,,,,-0.1376829155626014,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTeO,Mes,746861.0,0.3170000843530456,0.3110592198548324,0.1926235270016776,
Zebrafish,Th,-0.3410256699033271,-0.0208142146865424,-0.0005273436622652,0.778710816902269,subject-specific within-region cell-level induced sub-SC modularity Q,1354.0,83.0,-0.9403687596494008,subject_18,18.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.2149494184232808,19293.0,0.2598154997994563,,,,,-0.04486608137617548,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTh,Di,89756.0,0.2598154997994563,0.3863474308124248,0.138887650964838,
Zebrafish,rMON,-0.7962493915168808,-0.0100668251318369,-0.002028573950515,0.3313978229731842,subject-specific within-region cell-level induced sub-SC modularity Q,14257.0,39.0,0.4359754711443172,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1231693763339333,25046.0,0.4222753336677387,,,,,-0.2991059573338054,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMON,Hind,203346.0,0.4222753336677387,0.2060281490661237,0.2485271409322042,
Zebrafish,rCb,-0.4505759269857778,-0.0170961834707093,0.0003965805874292,0.6132699851385225,subject-specific within-region cell-level induced sub-SC modularity Q,13164.0,92.0,0.1776794259132323,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1425001432911102,24862.0,0.3622571215681779,,,,,-0.21975697827706772,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rCb,Hind,174470.0,0.3622571215681779,0.3398865134407061,0.1553562217000057,
Zebrafish,rMOS1,0.5181565891665938,-0.0115829579622008,0.007104103460063,0.2810273140176066,subject-specific within-region cell-level induced sub-SC modularity Q,66318.0,34.0,-0.6558200148462817,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2843976278519943,86369.0,0.1194931690435343,,,,,0.16490445880846,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS1,Hind,303691.0,0.1194931690435343,0.4990467284180301,0.0970624746864411,
