figure,panel,model,feature_set,feature,weight,left_out_region,left_out_division,standardized_beta
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6233210417520216,rT,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24440199098962534,rT,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.30913852258760877,rT,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47693713310584257,rT,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4782289102789702,rT,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.5959807401789204,raRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.28137412262874595,raRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.37166754836681754,raRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4801492243923436,raRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4437967060007537,raRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6196136986805079,rimRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.23121281304723668,rimRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.2995271056795385,rimRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4746104720516543,rimRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4976423537766738,rimRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6227697213800356,rpRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.23181204195488045,rpRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3004641123834699,rpRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47692228602075215,rpRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4905991251554516,rpRF,Hind,
figure_sc_fc_final_overview,F,linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,,,0.3105406691813448
figure_sc_fc_final_overview,F,linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,,,-0.061262886303001696
figure_sc_fc_final_overview,F,linear FCV prediction,SC,Modularity Q,,,,0.02950655715138061
figure_sc_fc_final_overview,F,linear FCV prediction,SC,log (Out/In),,,,0.02598879869582907
figure_sc_fc_final_overview,F,linear FCV prediction,SC,OO fraction,,,,0.3000142333137018
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,OB,Tel,0.2737892774965967
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,OB,Tel,-0.08163878900237814
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,OB,Tel,0.008532174573321121
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,OB,Tel,0.04490259077563989
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,OB,Tel,0.32557283934843345
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,P,Tel,0.28187249022801325
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,P,Tel,0.03647482935322907
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,P,Tel,0.037243631928716825
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,P,Tel,0.07059931380739225
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,P,Tel,0.30591744273203925
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,PO,Tel,0.295939201112426
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,PO,Tel,-0.06545610077455588
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,PO,Tel,0.027117879462668523
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,PO,Tel,0.029760373925289695
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,PO,Tel,0.29577447022828923
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,SP,Tel,0.2985146516215764
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,SP,Tel,0.010196942610104648
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,SP,Tel,0.053572906585966404
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,SP,Tel,0.037886421067516544
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,SP,Tel,0.2881438305241017
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rP,Tel,0.3004786518596782
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rP,Tel,-0.053289878696784865
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rP,Tel,0.02471984320424588
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rP,Tel,0.031330165812982556
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rP,Tel,0.287749495787913
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rPO,Tel,0.296921834262474
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rPO,Tel,-0.06826480135963253
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rPO,Tel,0.025941479250892345
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rPO,Tel,0.032785308244653255
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rPO,Tel,0.2862429908565316
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rSP,Tel,0.15115131773045493
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rSP,Tel,-0.09471321080351158
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rSP,Tel,0.02753104923455431
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rSP,Tel,0.004669996997130528
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rSP,Tel,0.45640371681685526
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,Hb,Di,0.2447740856005867
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,Hb,Di,-0.012988924488463172
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,Hb,Di,0.026319937643544608
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,Hb,Di,0.14450187280772495
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,Hb,Di,0.36188387439041525
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,PT,Di,0.3189174603548265
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,PT,Di,-0.06832856157829609
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,PT,Di,0.03019017664772035
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,PT,Di,0.009440588637745244
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,PT,Di,0.3023410552166051
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,PrT,Di,0.30705358993116433
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,PrT,Di,-0.06252924178215885
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,PrT,Di,0.029515975238770975
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,PrT,Di,0.025732247257960108
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,PrT,Di,0.29812348227171226
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,Th,Di,0.3205570937946268
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,Th,Di,-0.06405108235120971
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,Th,Di,0.01894260316265535
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,Th,Di,0.03028816281816609
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,Th,Di,0.28865503154372596
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rHb,Di,0.3199300910950369
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rHb,Di,-0.09361474396337185
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rHb,Di,0.008043346884516316
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rHb,Di,-0.04105673951322228
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rHb,Di,0.30276350548511516
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rPT,Di,0.29878289209425224
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rPT,Di,-0.05689706319819382
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rPT,Di,0.0285863408920526
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rPT,Di,0.03846263716085434
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rPT,Di,0.3063799885953736
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rPrT,Di,0.3439831522266498
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rPrT,Di,-0.05822657124746497
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rPrT,Di,0.013278100633251973
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rPrT,Di,0.020023393047078484
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rPrT,Di,0.2878478257500641
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rTh,Di,0.35863575191582503
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rTh,Di,-0.054068545197105855
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rTh,Di,0.024708212072584137
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rTh,Di,0.03628226160176651
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rTh,Di,0.2442662145427762
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,TS,Mes,0.33533544436867574
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,TS,Mes,-0.09199425911499376
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,TS,Mes,0.0360158994492218
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,TS,Mes,-0.004907344824370728
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,TS,Mes,0.2936315810328366
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,TeO,Mes,0.3198992146141565
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,TeO,Mes,-0.059532203391475025
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,TeO,Mes,0.04054946649722831
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,TeO,Mes,0.020857084449509917
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,TeO,Mes,0.28712966473883034
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rTS,Mes,0.2697590722039422
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rTS,Mes,-0.1129018457270406
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rTS,Mes,0.16066879396808667
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rTS,Mes,0.052162027393430704
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rTS,Mes,0.3386532993735304
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rTeO,Mes,0.3202532551394637
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rTeO,Mes,-0.05790217321349278
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rTeO,Mes,0.0006289909268192502
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rTeO,Mes,0.03436420479301652
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rTeO,Mes,0.31137495601377835
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,Cb,Hind,0.3150138161060937
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,Cb,Hind,-0.0575179140494147
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,Cb,Hind,0.031743621856197224
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,Cb,Hind,0.031045917676086783
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,Cb,Hind,0.28912384134805014
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,MON,Hind,0.3686594340777163
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,MON,Hind,-0.07906596994860796
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,MON,Hind,-0.018233414992943148
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,MON,Hind,0.03174368578730721
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,MON,Hind,0.23567284476982717
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,MOS1,Hind,0.2945216611956477
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,MOS1,Hind,-0.05576267533303775
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,MOS1,Hind,0.08304015211059573
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,MOS1,Hind,0.03996403954950561
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,MOS1,Hind,0.3014085794856813
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,MOS2,Hind,0.29637033818225944
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,MOS2,Hind,-0.07166311571330852
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,MOS2,Hind,0.024386603415082166
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,MOS2,Hind,0.02857669284503344
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,MOS2,Hind,0.3128518157409116
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,MOS3,Hind,0.38439860721197616
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,MOS3,Hind,-0.07431217675918503
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,MOS3,Hind,0.05881737755473657
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,MOS3,Hind,-0.04926305544852588
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,MOS3,Hind,0.2840147800592561
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,MOS4,Hind,0.33138646668332766
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,MOS4,Hind,-0.05564068524646129
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,MOS4,Hind,0.03066911531663563
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,MOS4,Hind,0.03148323234455036
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,MOS4,Hind,0.27069865608893207
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,MOS5,Hind,0.3347525422115465
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,MOS5,Hind,-0.05815373085554379
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,MOS5,Hind,0.025027463058034886
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,MOS5,Hind,0.02764905025234441
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,MOS5,Hind,0.27222878359370517
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,NX,Hind,0.33769923260641665
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,NX,Hind,-0.05803712450260151
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,NX,Hind,-0.01524834351541971
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,NX,Hind,-0.0017207548764639005
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,NX,Hind,0.3264378687334669
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,Ra,Hind,0.30400792536775395
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,Ra,Hind,-0.07263790915542939
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,Ra,Hind,0.024123193661789753
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,Ra,Hind,0.035494848547846417
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,Ra,Hind,0.3025397073353709
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,T,Hind,0.30695223635267815
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,T,Hind,-0.06137411080419508
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,T,Hind,0.02981691666759098
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,T,Hind,0.027007303118956237
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,T,Hind,0.3009543828312936
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,aRF,Hind,0.30918138200921613
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,aRF,Hind,-0.06108787342099581
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,aRF,Hind,0.033605384064541825
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,aRF,Hind,0.032584188931943946
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,aRF,Hind,0.29115454507544036
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,imRF,Hind,0.27834829321540927
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,imRF,Hind,-0.0587743557889171
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,imRF,Hind,0.030510493787395718
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,imRF,Hind,0.0350121992265926
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,imRF,Hind,0.31730778435463236
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,pRF,Hind,0.3272635451486234
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,pRF,Hind,-0.0731200578388303
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,pRF,Hind,0.028231869235656355
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,pRF,Hind,0.0384118328819367
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,pRF,Hind,0.27831259698564476
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rCb,Hind,0.30903203264478984
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rCb,Hind,-0.061180102690665095
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rCb,Hind,0.030299252863922283
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rCb,Hind,0.026836035560306674
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rCb,Hind,0.2955501590304134
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rMON,Hind,0.3401075944021333
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rMON,Hind,-0.07368433489780885
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMON,Hind,-0.004230129313801482
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rMON,Hind,0.02869456282470605
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rMON,Hind,0.26278456444395637
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rMOS1,Hind,0.29986124725632035
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rMOS1,Hind,-0.06237503742271683
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMOS1,Hind,0.018516432418012478
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rMOS1,Hind,0.025052569637493978
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rMOS1,Hind,0.3060540733874317
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rMOS2,Hind,0.3565635136097388
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rMOS2,Hind,-0.030283398999154304
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMOS2,Hind,0.02581509481466543
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log (Out/In),,rMOS2,Hind,-0.04250539169378727
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,OO fraction,,rMOS2,Hind,0.3266674938858813
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{post}}$,,rMOS3,Hind,0.37365803932046615
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,$\mathbf{DCA}_{\mathbf{pre}}$,,rMOS3,Hind,-0.03233283690245459
