species,node,EdgeStdFCV,FCS,ProfileCorrDistFCV,ObservedNetTE,NeighborNetTE,PostDCA,PreDCA,Modularity,LogOutIn,OO_fraction,class_order,class_label,class_short,fine_class,anatomy_group
Zebrafish,MOS5,-0.6158779212435738,-0.4775191937166247,0.5198001457314998,0.095514274209225,-0.6410127840989409,-0.0111337572969434,-0.0012450286516079,0.5889734429425058,0.5609047532874618,0.1504291589016719,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,-0.8721692560180728,0.1842231507954096,-0.833110813603548,0.3964618978901654,0.1765584737688672,-0.0079134852688787,0.0054636320805868,0.4526783465566031,-0.0453278342994466,0.256866194392938,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,-0.8721692560180728,0.1842231507954096,-0.833110813603548,0.3964618978901654,0.1765584737688672,-0.0014158128922831,0.0039459220653358,0.4701679102573262,-0.1938511386648138,0.2941709398612042,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,-0.8721692560180728,0.1842231507954096,-0.833110813603548,0.3964618978901654,0.1765584737688672,-0.0046467263225931,0.0006868553350092,0.4000573436745148,-0.430478059620807,0.2232832945709117,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,-0.8721692560180728,0.1842231507954096,-0.833110813603548,0.3964618978901654,0.1765584737688672,-0.002703459718899,0.0085613845457553,0.5065244731209674,-0.0797528967637966,0.2200898920002587,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,OB,1.0382328629889686,-1.7160800539131662,1.511276292161842,0.1181607238415435,1.2767000250770937,-0.011268234181219,0.0124696400603259,0.665295752363179,0.0909717782057267,0.1333333333333333,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OB,1.0382328629889686,-1.7160800539131662,1.511276292161842,0.1181607238415435,1.2767000250770937,-0.0159731109914859,7.447734217106065e-05,0.6793849431251814,-0.1728428128394108,0.3846153846153846,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OB,1.0382328629889686,-1.7160800539131662,1.511276292161842,0.1181607238415435,1.2767000250770937,-0.0010232915972284,0.0007383194816829,0.5728089194089734,0.1177830356563834,0.1886792452830188,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OB,1.0382328629889686,-1.7160800539131662,1.511276292161842,0.1181607238415435,1.2767000250770937,-0.0001047495137277,-0.0001782641764432,0.6655229591836735,0.2097205309820691,0.1666666666666666,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,P,1.1980834724781957,-0.7580809042849077,0.5680476666286128,0.2788504085163426,0.6836343486454864,0.0021209007051267,-0.0353708364349897,0.7464498332581097,0.8371839685261714,0.1813959173695147,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,P,1.1980834724781957,-0.7580809042849077,0.5680476666286128,0.2788504085163426,0.6836343486454864,-0.0032145905468949,-0.0315288110750346,0.6913448981415194,0.5473134404629583,0.3114948366345014,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,P,1.1980834724781957,-0.7580809042849077,0.5680476666286128,0.2788504085163426,0.6836343486454864,0.0011121227995439,-0.031655661846853,0.7428043781811634,0.7016558771458417,0.2299440298507462,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,P,1.1980834724781957,-0.7580809042849077,0.5680476666286128,0.2788504085163426,0.6836343486454864,-0.0018581544380635,-0.0371114281121089,0.7985081242638777,0.620877782191287,0.2214329454990814,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,P,1.1980834724781957,-0.7580809042849077,0.5680476666286128,0.2788504085163426,0.6836343486454864,0.0046497248463185,-0.0393101363398967,0.766898181990179,0.7738385593983167,0.2822112913882975,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,P,1.1980834724781957,-0.7580809042849077,0.5680476666286128,0.2788504085163426,0.6836343486454864,0.0017029381473925,-0.0266376026912718,0.8128739185271499,1.0361519262872796,0.2527774722252777,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,P,1.1980834724781957,-0.7580809042849077,0.5680476666286128,0.2788504085163426,0.6836343486454864,0.0009609493785259,-0.0372832135518386,0.7629021755834704,0.4242549755149607,0.1942585797539391,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,PO,0.8906418059514196,0.0001089255196086,-0.2226208399688361,-0.2665341932633315,0.2018593160586888,0.0111828476799098,0.0097053071968879,0.6597730499016918,0.4108181169883061,0.2694974500028652,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PO,0.8906418059514196,0.0001089255196086,-0.2226208399688361,-0.2665341932633315,0.2018593160586888,0.0073275669279805,0.009532968768143,0.685357205230173,0.2496688913863003,0.2421793995437823,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PO,0.8906418059514196,0.0001089255196086,-0.2226208399688361,-0.2665341932633315,0.2018593160586888,0.0051048129924978,0.0070408566713996,0.6993365472910927,0.3370860276274106,0.2940969636799868,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PO,0.8906418059514196,0.0001089255196086,-0.2226208399688361,-0.2665341932633315,0.2018593160586888,0.0069157633930777,0.0041861005993259,0.6688622892512605,0.6713666242349513,0.2958585788007945,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PO,0.8906418059514196,0.0001089255196086,-0.2226208399688361,-0.2665341932633315,0.2018593160586888,0.0080067484820118,0.0033517057375302,0.670008866807089,0.5601169154828681,0.2762237036114053,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PT,-0.1828533920999078,0.5052633751759058,-0.1706405630130417,-0.9197974938999228,0.0666336459088428,-0.0010064012229707,-0.003171979262783,0.6502271896337626,-0.8924317474598463,0.2480255498568327,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PT,-0.1828533920999078,0.5052633751759058,-0.1706405630130417,-0.9197974938999228,0.0666336459088428,-0.0056694761026185,-0.0034944713222827,0.5822834146542036,-1.0195230411290237,0.2308752034021822,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PT,-0.1828533920999078,0.5052633751759058,-0.1706405630130417,-0.9197974938999228,0.0666336459088428,-0.0054177483368254,-0.0036682576153279,0.601158665313481,-0.8545246692181121,0.2388021106900146,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PT,-0.1828533920999078,0.5052633751759058,-0.1706405630130417,-0.9197974938999228,0.0666336459088428,-0.010807781535401,-0.0070577306138928,0.6368430607622166,-0.6912684630492095,0.2010095962896055,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PT,-0.1828533920999078,0.5052633751759058,-0.1706405630130417,-0.9197974938999228,0.0666336459088428,-0.0108838789448988,-0.0051718599933914,0.623906853928519,-0.7866754940504198,0.2073324766329478,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PT,-0.1828533920999078,0.5052633751759058,-0.1706405630130417,-0.9197974938999228,0.0666336459088428,-0.0102926654150442,-0.0029069604277006,0.6589986196642871,-0.8599124626599185,0.2218744797735974,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PrT,-0.5997005919617802,0.1541469852414994,0.5750538469153156,-0.45262704217319,-0.0337522946578975,-0.0207133338803738,-0.0011977726742538,0.5971857435693977,-0.6611911330446445,0.1649757434053992,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PrT,-0.5997005919617802,0.1541469852414994,0.5750538469153156,-0.45262704217319,-0.0337522946578975,-0.0194152973147023,-0.0031135810487908,0.6798879215551769,-0.1323008782538565,0.1587001966496312,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PrT,-0.5997005919617802,0.1541469852414994,0.5750538469153156,-0.45262704217319,-0.0337522946578975,-0.0178723616954835,-0.0015817446917765,0.709775098988605,-0.2866349052541413,0.1576401439159053,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PrT,-0.5997005919617802,0.1541469852414994,0.5750538469153156,-0.45262704217319,-0.0337522946578975,-0.0161305078071485,-0.0027013363612703,0.6930982312600157,-0.5049565631305462,0.1704468397348312,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PrT,-0.5997005919617802,0.1541469852414994,0.5750538469153156,-0.45262704217319,-0.0337522946578975,-0.020453891113026,-0.0014850257353444,0.4565070655605638,-0.488782167476817,0.1610167514348373,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PrT,-0.5997005919617802,0.1541469852414994,0.5750538469153156,-0.45262704217319,-0.0337522946578975,-0.0214360218561846,-0.0001860897202898,0.4430542894916361,-0.4359191840588264,0.1448027423129028,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PrT,-0.5997005919617802,0.1541469852414994,0.5750538469153156,-0.45262704217319,-0.0337522946578975,-0.0231945293322192,-0.0033538636489673,0.434568717720066,-0.4270381950470352,0.1428571428571428,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,Ra,0.0794719632346676,-0.5475044365298958,0.7178768097418369,-0.4297474059423262,0.7903257774444109,-0.0173340178968715,0.0098060264116956,0.5618643517503918,-1.2007986801650008,0.1864785368334918,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,0.0794719632346676,-0.5475044365298958,0.7178768097418369,-0.4297474059423262,0.7903257774444109,-0.0107429693302277,0.0094467670694891,0.530818842575823,-1.179799861450518,0.2187645743876747,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,0.0794719632346676,-0.5475044365298958,0.7178768097418369,-0.4297474059423262,0.7903257774444109,-0.0086575977394652,0.0093862373882594,0.5584326226191336,-1.2080106094204126,0.1937068346832446,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,0.0794719632346676,-0.5475044365298958,0.7178768097418369,-0.4297474059423262,0.7903257774444109,-0.015692619068055,0.0123442222909928,0.5598415497886398,-1.0732532121995395,0.1581862745098039,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,0.0794719632346676,-0.5475044365298958,0.7178768097418369,-0.4297474059423262,0.7903257774444109,-0.0138342284850853,0.0103957195981993,0.5756222923945831,-1.2451198280724656,0.1810943588006098,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,0.0794719632346676,-0.5475044365298958,0.7178768097418369,-0.4297474059423262,0.7903257774444109,-0.0148270503115894,0.0086080184280231,0.6853691914083417,-1.095236787403114,0.2336173428176867,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,0.0794719632346676,-0.5475044365298958,0.7178768097418369,-0.4297474059423262,0.7903257774444109,-0.0136903709857461,0.0109072103673495,0.6023410355877886,-1.1131823901310216,0.1858140839324868,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,SP,1.4702203349418974,-0.4193244379550248,-0.169463736162695,1.106374388488888,0.488012819583613,0.0074266641881975,-0.0269616278680874,0.6077296729606863,2.167288943798912,0.2624881291547958,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,SP,1.4702203349418974,-0.4193244379550248,-0.169463736162695,1.106374388488888,0.488012819583613,2.004027378927806e-05,-0.0241635549842642,0.6879524557739451,1.5249935328657476,0.2636279165806318,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,SP,1.4702203349418974,-0.4193244379550248,-0.169463736162695,1.106374388488888,0.488012819583613,0.0011577562197159,-0.0169603388122871,0.6690919843904025,2.148683229017034,0.225809192082236,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,SP,1.4702203349418974,-0.4193244379550248,-0.169463736162695,1.106374388488888,0.488012819583613,0.0064983971163566,-0.0311795928604765,0.6819529087162379,1.521777832227459,0.310739351985386,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,SP,1.4702203349418974,-0.4193244379550248,-0.169463736162695,1.106374388488888,0.488012819583613,0.0106115750827743,-0.0219689276902355,0.6412115478489023,2.1800549979836905,0.2420970266040688,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,SP,1.4702203349418974,-0.4193244379550248,-0.169463736162695,1.106374388488888,0.488012819583613,-7.66211532735504e-05,-0.0224241516274004,0.6041934011500659,1.7335936588924228,0.3305570291777188,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,SP,1.4702203349418974,-0.4193244379550248,-0.169463736162695,1.106374388488888,0.488012819583613,0.0062076087374373,-0.0367667343131638,0.649814987541019,1.605112022486978,0.271012398265764,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,T,-0.2704418203214891,0.3606035396064913,0.2493961146343989,-0.6368599975742512,-0.5504078445576159,-0.0195673195556618,-0.0025909532523295,0.6126484479146361,0.995958430039042,0.1955713827949245,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,T,-0.2704418203214891,0.3606035396064913,0.2493961146343989,-0.6368599975742512,-0.5504078445576159,-0.0163188937874973,-0.0049725446275425,0.6309114990514976,1.1417903465431771,0.2258830009409496,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,T,-0.2704418203214891,0.3606035396064913,0.2493961146343989,-0.6368599975742512,-0.5504078445576159,-0.0156795012410955,8.487888971979926e-05,0.586064844876204,1.1557087479361312,0.1817238724853722,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,T,-0.2704418203214891,0.3606035396064913,0.2493961146343989,-0.6368599975742512,-0.5504078445576159,-0.0162354810314531,-0.0036829635126848,0.7029220430325783,0.9277063359947684,0.1905963212928997,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,T,-0.2704418203214891,0.3606035396064913,0.2493961146343989,-0.6368599975742512,-0.5504078445576159,-0.0198084327127755,-0.00382316534479,0.6774488983789894,1.1407264284932506,0.1860234562047656,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,T,-0.2704418203214891,0.3606035396064913,0.2493961146343989,-0.6368599975742512,-0.5504078445576159,-0.0189931781359318,-0.00448880940704,0.629946442063102,1.132421148783001,0.1641954826320396,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,TS,-0.9896929803639212,-1.8510866396045784,2.0681583286181064,-0.3999533667969784,-2.396216924428879,-0.0062887845052633,-0.008874993542266,0.5233370637557895,-0.4918456823724306,0.2780466724286949,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TS,-0.9896929803639212,-1.8510866396045784,2.0681583286181064,-0.3999533667969784,-2.396216924428879,-0.0102969783550204,-0.0059176310637187,0.7026706979087932,-0.421743726264575,0.1747819078323535,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TS,-0.9896929803639212,-1.8510866396045784,2.0681583286181064,-0.3999533667969784,-2.396216924428879,-0.0110212672415344,-0.009690554729964,0.6431846812799197,-0.6304951809494403,0.1693511606135529,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TS,-0.9896929803639212,-1.8510866396045784,2.0681583286181064,-0.3999533667969784,-2.396216924428879,-0.0133084040031716,-0.0096519904601769,0.5790326752029249,-0.0468870948967984,0.1649410065013243,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TeO,-0.536390103383044,-0.9601308362377582,1.252073244936465,-0.110422040750938,-0.8575317431619995,-0.0137110832178088,-0.0021293717616123,0.7544254655180782,-0.450237969466813,0.1313588199524061,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TeO,-0.536390103383044,-0.9601308362377582,1.252073244936465,-0.110422040750938,-0.8575317431619995,-0.0130887983409648,-0.0013687150862847,0.7517666799876073,-0.2033274500507977,0.181302177756888,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TeO,-0.536390103383044,-0.9601308362377582,1.252073244936465,-0.110422040750938,-0.8575317431619995,-0.011559526157302,-0.0020433640035767,0.7456084416164742,-0.2649599962229643,0.140140879709141,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TeO,-0.536390103383044,-0.9601308362377582,1.252073244936465,-0.110422040750938,-0.8575317431619995,-0.0140634688505035,-0.0034083969193655,0.8148523932807851,-0.1317061285014219,0.180577274209822,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TeO,-0.536390103383044,-0.9601308362377582,1.252073244936465,-0.110422040750938,-0.8575317431619995,-0.0110271518518184,-0.0022026520170567,0.7329485343881813,-0.4082220918859268,0.1509096436254793,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TeO,-0.536390103383044,-0.9601308362377582,1.252073244936465,-0.110422040750938,-0.8575317431619995,-0.0118519793495643,-0.002531538923418,0.6170977935782895,0.0725686566056256,0.1830811453663891,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TeO,-0.536390103383044,-0.9601308362377582,1.252073244936465,-0.110422040750938,-0.8575317431619995,-0.0150799893794718,-0.0051039877183423,0.7581178055463125,-0.1372622300330341,0.1793171687904442,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,Th,0.0740050907234849,-0.0904151908211885,0.7441898298052335,-0.5459591580017642,0.1569619258829433,-0.0108948167065223,0.0018405110541925,0.7217172714674105,-1.145905838877875,0.2596744826566355,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,Th,0.0740050907234849,-0.0904151908211885,0.7441898298052335,-0.5459591580017642,0.1569619258829433,-0.0158361295217665,0.0019635737328919,0.7644303253822714,-0.9941211925531462,0.2030902439472765,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,Th,0.0740050907234849,-0.0904151908211885,0.7441898298052335,-0.5459591580017642,0.1569619258829433,-0.0139923330415729,0.0014485614115617,0.7046798991501677,-0.9856246980080458,0.2072263212894645,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,Th,0.0740050907234849,-0.0904151908211885,0.7441898298052335,-0.5459591580017642,0.1569619258829433,-0.0176772935158277,0.0023046521900481,0.7461319777534029,-1.0150904632452276,0.2166219346674694,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,Th,0.0740050907234849,-0.0904151908211885,0.7441898298052335,-0.5459591580017642,0.1569619258829433,-0.0213735692441697,0.0026026510862324,0.7869713116856472,-1.060385930359646,0.2058242748413565,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,Th,0.0740050907234849,-0.0904151908211885,0.7441898298052335,-0.5459591580017642,0.1569619258829433,-0.0208142146865424,-0.0005273436622652,0.778710816902269,-0.9403687596494008,0.2149494184232808,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,aRF,-0.7382410278184425,-0.0171864170684237,0.1976514500153633,-1.211750434447492,-0.0411129051053701,-0.0172320584406476,-0.0043226167030018,0.6160854307866577,0.5037757059422757,0.1918374834098846,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,aRF,-0.7382410278184425,-0.0171864170684237,0.1976514500153633,-1.211750434447492,-0.0411129051053701,-0.0149807771300542,-0.0030948603921244,0.576672074995493,0.6234582231401998,0.1333387919587328,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,aRF,-0.7382410278184425,-0.0171864170684237,0.1976514500153633,-1.211750434447492,-0.0411129051053701,-0.0165664989294073,-0.0005546350752722,0.5769860681492553,0.691164081183474,0.169379407954709,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,aRF,-0.7382410278184425,-0.0171864170684237,0.1976514500153633,-1.211750434447492,-0.0411129051053701,-0.0151065299873008,-0.0044835767206892,0.6361803281951256,0.627218716128936,0.1329811387083701,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,aRF,-0.7382410278184425,-0.0171864170684237,0.1976514500153633,-1.211750434447492,-0.0411129051053701,-0.0161749224951703,0.0008244245873031,0.6621001984778779,0.278268617564606,0.1650203243148739,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,-0.9685225816547106,0.4502385234738639,-0.79613948408391,-0.1220259670086189,0.3102170085430512,-0.0253455148241204,0.0047203886788537,0.5304630089913489,-0.0461468840264877,0.188497310891062,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,-0.9685225816547106,0.4502385234738639,-0.79613948408391,-0.1220259670086189,0.3102170085430512,-0.0234701011769656,0.0015337284085443,0.5953712263622716,-0.3040750174211989,0.1736947943734456,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,-0.9685225816547106,0.4502385234738639,-0.79613948408391,-0.1220259670086189,0.3102170085430512,-0.0180648404918513,0.0020981625037515,0.5156732927673269,-0.1039574652349825,0.1629630198710094,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,-0.9685225816547106,0.4502385234738639,-0.79613948408391,-0.1220259670086189,0.3102170085430512,-0.0206078315963131,0.0052019636086177,0.5678112719545244,0.0945613538740357,0.1897927704379317,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,-0.9685225816547106,0.4502385234738639,-0.79613948408391,-0.1220259670086189,0.3102170085430512,-0.0225134812393206,0.0011715935251862,0.510668383761644,-0.1472258016456945,0.1584431787987661,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,-0.9685225816547106,0.4502385234738639,-0.79613948408391,-0.1220259670086189,0.3102170085430512,-0.0259227485936307,0.0025686940998444,0.5718881179582408,-0.5275702052429987,0.1703838706002961,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,0.3253332848692573,-0.2233327988661183,-0.5794064945739549,0.3960485994230183,0.3579760217603596,-0.018807737050673,0.0103657707726246,0.4354281368756768,-1.2276844113191725,0.2020883865980755,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,0.3253332848692573,-0.2233327988661183,-0.5794064945739549,0.3960485994230183,0.3579760217603596,-0.0160181694163133,0.0056277294501661,0.5696370087660745,-1.2130905977028033,0.2418966234052464,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,0.3253332848692573,-0.2233327988661183,-0.5794064945739549,0.3960485994230183,0.3579760217603596,-0.0149925315940941,0.0109636125632128,0.5409809396716301,-0.9993968423468972,0.2244865281881832,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,0.3253332848692573,-0.2233327988661183,-0.5794064945739549,0.3960485994230183,0.3579760217603596,-0.0154757857690795,0.0064137709090651,0.61620458033217,-1.5588923448670176,0.2097494588200908,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,0.3253332848692573,-0.2233327988661183,-0.5794064945739549,0.3960485994230183,0.3579760217603596,-0.0180094293007557,0.0092010113008455,0.563875188120315,-1.2655368737636608,0.195251024200847,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.5942387062728055,0.262977854843708,0.2684547085862389,0.0387565411987874,-0.1184873174130526,-0.0209590758390974,0.0006335989592044,0.5729433146575015,-0.0817124365156155,0.1359831288837374,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.5942387062728055,0.262977854843708,0.2684547085862389,0.0387565411987874,-0.1184873174130526,-0.0241398183951215,-0.001860585249835,0.6414883126226777,0.215427850491484,0.1385516253388297,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.5942387062728055,0.262977854843708,0.2684547085862389,0.0387565411987874,-0.1184873174130526,-0.015554684380978,-0.0014052604960603,0.5639729728289726,0.2136759994533258,0.1412474674698534,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.5942387062728055,0.262977854843708,0.2684547085862389,0.0387565411987874,-0.1184873174130526,-0.0166914189847568,-2.3106711531857185e-05,0.6628856749342972,0.159981135486316,0.1529266354727642,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.5942387062728055,0.262977854843708,0.2684547085862389,0.0387565411987874,-0.1184873174130526,-0.0226718472193532,0.0020816537065072,0.5968907132684241,0.1886028281021641,0.1419306738566497,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.5942387062728055,0.262977854843708,0.2684547085862389,0.0387565411987874,-0.1184873174130526,-0.0147869115426434,0.0004331931869796,0.5828445125599304,-0.087940402854966,0.1700719227920123,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.5942387062728055,0.262977854843708,0.2684547085862389,0.0387565411987874,-0.1184873174130526,-0.0170961834707093,0.0003965805874292,0.6132699851385225,0.1776794259132323,0.1425001432911102,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHb,1.2349172807677784,-1.2675328053735366,1.456598742613128,0.1027141395517234,0.7769484413307053,0.0079966378606949,-0.0001799350782608,0.7400826718126395,6.186208623900494,0.2579590848565549,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHb,1.2349172807677784,-1.2675328053735366,1.456598742613128,0.1027141395517234,0.7769484413307053,0.0079227805028606,0.0004084221046614,0.6956437317251463,4.849640257350118,0.3068639181986294,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHb,1.2349172807677784,-1.2675328053735366,1.456598742613128,0.1027141395517234,0.7769484413307053,0.0062232765087732,-0.0074001338413912,0.6995929751680648,5.221608467534455,0.257981220657277,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHb,1.2349172807677784,-1.2675328053735366,1.456598742613128,0.1027141395517234,0.7769484413307053,0.0048200558513521,-0.0087327422453623,0.7258235670022103,5.109306821603285,0.1591137965760322,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHb,1.2349172807677784,-1.2675328053735366,1.456598742613128,0.1027141395517234,0.7769484413307053,0.00196196894792,1.8146975249186552e-05,0.7062687043336837,5.354077233432499,0.2785988767366243,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
