ratio_L2_to_L3_over_L3_to_L2,log2_ratio,trial,layer,node,global_node_idx,FCV,PostDCA,PreDCA
1.0,0.0,0,3,L3_055,135,-1.2104636293551294,,
1.0,0.0,0,3,L3_056,136,-0.5002876989133259,,
1.0,0.0,0,3,L3_057,137,-2.401499310509325,,
1.0,0.0,0,3,L3_058,138,-0.7672239270696106,,
1.0,0.0,0,3,L3_059,139,-1.2242491292945505,,
1.0,0.0,0,3,L3_060,140,0.9181102184777965,,
1.0,0.0,0,3,L3_061,141,0.12807203790371546,,
1.0,0.0,0,3,L3_062,142,-0.5133450573811548,,
1.0,0.0,0,3,L3_063,143,1.276433589098231,,
1.0,0.0,0,3,L3_064,144,1.2557083558733517,,
1.0,0.0,0,3,L3_065,145,-0.34144004129213407,,
1.0,0.0,0,3,L3_066,146,1.6944284973522241,,
1.0,0.0,0,3,L3_067,147,-1.1271006696610841,,
1.0,0.0,0,3,L3_068,148,0.513329129842002,,
1.0,0.0,0,3,L3_069,149,1.486233784382175,,
1.0,0.0,0,3,L3_070,150,0.2399868115564427,,
1.0,0.0,0,3,L3_071,151,-1.3821054278880278,,
1.0,0.0,0,3,L3_072,152,1.65681034757955,,
1.0,0.0,0,3,L3_073,153,1.714218240362748,,
1.0,0.0,0,3,L3_074,154,-0.04296399303280467,,
1.0,0.0,0,3,L3_075,155,-0.44110852630725345,,
1.0,0.0,0,3,L3_076,156,1.0647200406475281,,
1.0,0.0,0,3,L3_077,157,0.581949297344324,,
1.0,0.0,0,3,L3_078,158,-1.1824593956480818,,
1.0,0.0,0,3,L3_079,159,-0.046162801900499,,
1.0,0.0,1,2,L2_000,0,0.07407051816206571,-0.6436045175116654,1.3180709166481601
1.0,0.0,1,2,L2_001,1,0.3150407382357771,-1.3114188536168572,1.0240679434706472
1.0,0.0,1,2,L2_002,2,-0.06093294728316477,-1.8503555466768324,0.5204860226682876
1.0,0.0,1,2,L2_003,3,-1.3830760375168103,-1.8286759148006935,0.8171471765667275
1.0,0.0,1,2,L2_004,4,-0.32230049158823176,-0.5086474794479974,-0.35803736128584784
1.0,0.0,1,2,L2_005,5,1.9786386877876818,-0.3644296023852296,0.8315759061648493
1.0,0.0,1,2,L2_006,6,-0.28392942782118413,-1.4690842805659863,-0.8419800037554516
1.0,0.0,1,2,L2_007,7,0.12883882821774814,-1.5732722971926179,0.13027391001338026
1.0,0.0,1,2,L2_008,8,-0.5870857785365847,-0.41374445680156346,0.4792273794127908
1.0,0.0,1,2,L2_009,9,-0.4847297170216212,-1.3544491192068646,0.6569492576952469
1.0,0.0,1,2,L2_010,10,-1.0580820809265914,-1.6051973032522913,0.6499609342827654
1.0,0.0,1,2,L2_011,11,0.37209224356320453,-1.5383199755725063,0.8378868043093651
1.0,0.0,1,2,L2_012,12,-0.5488687222622921,-1.0740098299435505,-1.3874530155006604
1.0,0.0,1,2,L2_013,13,1.5936889268016647,-1.4793096485913646,-0.7578574737341324
1.0,0.0,1,2,L2_014,14,1.2119115880116649,-1.15751187646631,0.12125699209704772
1.0,0.0,1,2,L2_015,15,-0.2650808620185118,-0.9027058717852051,0.27055895391111423
1.0,0.0,1,2,L2_016,16,0.9850331737065551,-0.6837136306413448,-0.4811825106777553
1.0,0.0,1,2,L2_017,17,-0.9059928112924925,-1.7335746858805785,1.1780335016464618
1.0,0.0,1,2,L2_018,18,0.19227292246844616,-0.6602878292877538,1.7746641454955514
1.0,0.0,1,2,L2_019,19,-0.12380800648857897,-0.8624140143626721,0.14832710757893175
1.0,0.0,1,2,L2_020,20,1.1109941398259326,-1.4228050441017777,-1.1176384105384112
1.0,0.0,1,2,L2_021,21,0.6542803584377063,-1.3736523160572252,1.154261041590113
1.0,0.0,1,2,L2_022,22,0.55536339781983,-0.7032795774355344,-1.2900937351703008
1.0,0.0,1,2,L2_023,23,0.7547664322190101,0.34536633163852287,-0.03845998458125918
1.0,0.0,1,2,L2_024,24,0.6615909419798551,0.6261194843170685,0.12682938038814437
1.0,0.0,1,2,L2_025,25,1.9416411870446282,-1.3392732161981462,0.8924489807127715
1.0,0.0,1,2,L2_026,26,-1.077739709011541,-0.9924934338507428,0.3345777398165237
1.0,0.0,1,2,L2_027,27,-0.13571660017038703,-0.5705383492371926,-1.460634198217792
1.0,0.0,1,2,L2_028,28,0.6153990046309721,-1.061685007426923,0.21565473818978725
1.0,0.0,1,2,L2_029,29,0.43607496916953403,0.03803981051733201,0.5473530391051578
1.0,0.0,1,2,L2_030,30,-0.28621749017678877,-0.6023137990151491,-0.1776694015255718
1.0,0.0,1,2,L2_031,31,-0.2623274054341793,0.28827850494012935,-0.3502470612541241
1.0,0.0,1,2,L2_032,32,-0.782161371502499,-0.45941702854634064,1.1514204381066113
1.0,0.0,1,2,L2_033,33,-0.43362668824129114,-0.10118503407990828,0.987607845313007
1.0,0.0,1,2,L2_034,34,0.36872875830401813,-0.6648714800827695,-1.343727196255169
1.0,0.0,1,2,L2_035,35,-0.3765211757341028,0.074879706060542,0.6687592884798252
1.0,0.0,1,2,L2_036,36,0.6976437604416207,-0.39388302284077775,0.9680885053178412
1.0,0.0,1,2,L2_037,37,-1.4006033026768914,0.33971885639392224,0.14995468698456815
1.0,0.0,1,2,L2_038,38,-0.6617265781763025,-0.036790460648333925,1.4562302150997972
1.0,0.0,1,2,L2_039,39,0.221404633361116,-1.1302815717085903,1.5566031611157105
1.0,0.0,1,2,L2_040,40,-0.872734157703857,0.909786927186188,-1.259636991464696
1.0,0.0,1,2,L2_041,41,-0.6368004485808899,0.23994732252421716,-1.719247896815123
1.0,0.0,1,2,L2_042,42,0.17392307569527413,0.6381953369780138,-0.8859125461595925
1.0,0.0,1,2,L2_043,43,-3.2575539430447193,-0.22303081073973813,-1.1555231001142823
1.0,0.0,1,2,L2_044,44,-1.23797573700658,-0.07794751116651882,-0.7468532356273193
1.0,0.0,1,2,L2_045,45,0.15358757344814733,0.16298904074310114,1.6468181167618245
1.0,0.0,1,2,L2_046,46,-1.27184864503518,0.33213106265072184,1.0694272970812397
1.0,0.0,1,2,L2_047,47,-0.0759923281717584,1.1047431561729153,0.9841590207916543
1.0,0.0,1,2,L2_048,48,0.5564012176894071,0.08623139453045325,-1.0851210997831575
1.0,0.0,1,2,L2_049,49,-0.8053729385766524,0.6803410154852905,-1.407278480145055
1.0,0.0,1,2,L2_050,50,-0.5371321232515461,0.13631074337197546,-0.09441180631506679
1.0,0.0,1,2,L2_051,51,1.3664274594757133,0.5170080598936737,-0.8617573262668934
1.0,0.0,1,2,L2_052,52,-0.7835538585961187,0.6845203176940793,-0.2251940930609465
1.0,0.0,1,2,L2_053,53,0.8977054870376734,0.04845260295712063,-1.4075819780181211
1.0,0.0,1,2,L2_054,54,0.347222562713249,0.9269283488316707,-0.8233313008397164
1.0,0.0,1,2,L2_055,55,-0.1011203021917864,0.5545491499485025,-1.347654459495812
1.0,0.0,1,2,L2_056,56,-1.0972077743410416,0.6923295698094217,-1.3617497769324254
1.0,0.0,1,2,L2_057,57,-1.1175786688391496,0.8998311376201511,-0.8075231283003468
1.0,0.0,1,2,L2_058,58,1.7874052492451058,1.4025763007100074,-0.5422303543748236
1.0,0.0,1,2,L2_059,59,2.0964300772285194,1.1064426568339534,-0.8582190713514711
1.0,0.0,1,2,L2_060,60,-0.7715948127387984,0.38774351777469945,0.9019864994741044
1.0,0.0,1,2,L2_061,61,1.3108765624566334,0.04111515736222047,-1.069531647336535
1.0,0.0,1,2,L2_062,62,1.014960406162177,0.36824409461090263,-1.5475394880735391
1.0,0.0,1,2,L2_063,63,-0.8684005729069165,0.3685323017413629,-1.0261001042210194
1.0,0.0,1,2,L2_064,64,-0.22476720078451437,0.7097719754946354,1.1833195874037232
1.0,0.0,1,2,L2_065,65,0.046099831806503025,1.108208512350049,0.8016178947120951
1.0,0.0,1,2,L2_066,66,-0.3808128100213924,1.5741321003238045,0.7122327131825202
1.0,0.0,1,2,L2_067,67,1.285164980101366,1.4787881723764795,-0.9568271267399231
1.0,0.0,1,2,L2_068,68,0.02724971244487922,0.8792759033175698,-1.3317396609923189
1.0,0.0,1,2,L2_069,69,-0.31992147344603034,1.129736484171076,-1.1891369599880448
1.0,0.0,1,2,L2_070,70,0.8902337728520359,1.2680343896308508,0.28942524329381
1.0,0.0,1,2,L2_071,71,-0.9184575663793246,0.8324111258324361,1.4223670306895515
1.0,0.0,1,2,L2_072,72,3.3973362810275614,1.334671082450379,1.533886349742071
1.0,0.0,1,2,L2_073,73,-1.1673864505480152,1.3798135224200963,-0.2032249276750468
1.0,0.0,1,2,L2_074,74,0.03268311592547599,1.2899153830129835,-1.1068909119756836
1.0,0.0,1,2,L2_075,75,-0.5298865171240226,0.909815238663675,1.1205708639706653
1.0,0.0,1,2,L2_076,76,-1.2204338693479662,1.8367454793089826,1.5319934153002595
1.0,0.0,1,2,L2_077,77,0.44637773411710496,1.633580667078401,1.3394579909451896
1.0,0.0,1,2,L2_078,78,-0.13195541797190471,1.0361436915213504,-0.19827246264988024
1.0,0.0,1,2,L2_079,79,-0.9305454891275414,1.765778759874626,-0.6820677483165787
1.0,0.0,1,3,L3_000,80,-0.44269138923960405,,
1.0,0.0,1,3,L3_001,81,-2.513835051767394,,
1.0,0.0,1,3,L3_002,82,0.26939491941984056,,
1.0,0.0,1,3,L3_003,83,1.3369879324919156,,
1.0,0.0,1,3,L3_004,84,0.8954901067627581,,
1.0,0.0,1,3,L3_005,85,-0.10556685466267159,,
1.0,0.0,1,3,L3_006,86,-1.0494268762686343,,
1.0,0.0,1,3,L3_007,87,-0.08688708851477256,,
1.0,0.0,1,3,L3_008,88,-1.3146923815601337,,
1.0,0.0,1,3,L3_009,89,0.9108509177700077,,
1.0,0.0,1,3,L3_010,90,-1.5897145489758056,,
1.0,0.0,1,3,L3_011,91,-0.2811632300619291,,
1.0,0.0,1,3,L3_012,92,0.9732248826867519,,
1.0,0.0,1,3,L3_013,93,-0.6564054353009613,,
1.0,0.0,1,3,L3_014,94,-0.28001015426297027,,
1.0,0.0,1,3,L3_015,95,-1.6819938083116317,,
1.0,0.0,1,3,L3_016,96,-0.08704775628840938,,
1.0,0.0,1,3,L3_017,97,-1.1635619039293572,,
1.0,0.0,1,3,L3_018,98,0.11301566968374897,,
1.0,0.0,1,3,L3_019,99,0.6082569504551122,,
1.0,0.0,1,3,L3_020,100,0.39053217755570024,,
1.0,0.0,1,3,L3_021,101,1.0679470046540327,,
1.0,0.0,1,3,L3_022,102,1.572493589894858,,
1.0,0.0,1,3,L3_023,103,-0.25282548502514735,,
1.0,0.0,1,3,L3_024,104,1.355880528155921,,
1.0,0.0,1,3,L3_025,105,-1.6574972725726993,,
1.0,0.0,1,3,L3_026,106,-0.07056389722069764,,
1.0,0.0,1,3,L3_027,107,-1.48637269377755,,
1.0,0.0,1,3,L3_028,108,-0.0030462546747356783,,
1.0,0.0,1,3,L3_029,109,-0.28207613502510054,,
1.0,0.0,1,3,L3_030,110,-0.6918010237185659,,
1.0,0.0,1,3,L3_031,111,0.15240880018855282,,
1.0,0.0,1,3,L3_032,112,-0.699870990716367,,
1.0,0.0,1,3,L3_033,113,0.3848638246505537,,
1.0,0.0,1,3,L3_034,114,-1.6484908238750096,,
1.0,0.0,1,3,L3_035,115,-1.1241894151605805,,
1.0,0.0,1,3,L3_036,116,0.7309224168887751,,
1.0,0.0,1,3,L3_037,117,0.21862661921401114,,
1.0,0.0,1,3,L3_038,118,-2.074927077715235,,
1.0,0.0,1,3,L3_039,119,0.8371176382982325,,
1.0,0.0,1,3,L3_040,120,-0.004916125843713492,,
1.0,0.0,1,3,L3_041,121,-0.07487125592850369,,
1.0,0.0,1,3,L3_042,122,0.8532717593406106,,
1.0,0.0,1,3,L3_043,123,-0.7843178878451201,,
1.0,0.0,1,3,L3_044,124,0.21876234407356404,,
1.0,0.0,1,3,L3_045,125,-0.19801436602393155,,
1.0,0.0,1,3,L3_046,126,-1.9086241397248387,,
1.0,0.0,1,3,L3_047,127,0.4691212685710939,,
1.0,0.0,1,3,L3_048,128,0.4837100085745195,,
1.0,0.0,1,3,L3_049,129,0.8408535008447503,,
1.0,0.0,1,3,L3_050,130,2.158237339577149,,
1.0,0.0,1,3,L3_051,131,1.3739018167613146,,
1.0,0.0,1,3,L3_052,132,1.380343640468923,,
1.0,0.0,1,3,L3_053,133,-0.6794700025391264,,
1.0,0.0,1,3,L3_054,134,-1.6454254710101217,,
1.0,0.0,1,3,L3_055,135,1.6700594794122106,,
1.0,0.0,1,3,L3_056,136,-0.8192016332176387,,
1.0,0.0,1,3,L3_057,137,0.5752999438825069,,
1.0,0.0,1,3,L3_058,138,0.5454396553792146,,
1.0,0.0,1,3,L3_059,139,0.8582963729235333,,
1.0,0.0,1,3,L3_060,140,1.0994237218294647,,
1.0,0.0,1,3,L3_061,141,1.139331299846912,,
1.0,0.0,1,3,L3_062,142,0.3301754490532673,,
1.0,0.0,1,3,L3_063,143,-0.13297051969618667,,
1.0,0.0,1,3,L3_064,144,-0.3414317372399721,,
1.0,0.0,1,3,L3_065,145,-1.580971033913171,,
1.0,0.0,1,3,L3_066,146,0.09752806269245431,,
1.0,0.0,1,3,L3_067,147,1.4213105744610168,,
1.0,0.0,1,3,L3_068,148,1.0939100514059248,,
1.0,0.0,1,3,L3_069,149,0.49941198306134904,,
1.0,0.0,1,3,L3_070,150,-0.18541470040672303,,
1.0,0.0,1,3,L3_071,151,-0.6508099779533524,,
1.0,0.0,1,3,L3_072,152,-1.036589608114561,,
1.0,0.0,1,3,L3_073,153,-0.06537021390113833,,
1.0,0.0,1,3,L3_074,154,0.6959857138017665,,
1.0,0.0,1,3,L3_075,155,0.01715966599722041,,
1.0,0.0,1,3,L3_076,156,-0.3524180350104799,,
1.0,0.0,1,3,L3_077,157,1.3371714807879176,,
1.0,0.0,1,3,L3_078,158,-0.4959924216356838,,
1.0,0.0,1,3,L3_079,159,1.2247475671127268,,
1.0,0.0,2,2,L2_000,0,1.0622564164684587,-0.6436045175116654,1.3180709166481601
1.0,0.0,2,2,L2_001,1,0.4489000218091534,-1.3114188536168572,1.0240679434706472
1.0,0.0,2,2,L2_002,2,-0.5927764333897051,-1.8503555466768324,0.5204860226682876
1.0,0.0,2,2,L2_003,3,-0.10560937487459815,-1.8286759148006935,0.8171471765667275
1.0,0.0,2,2,L2_004,4,2.061166986101096,-0.5086474794479974,-0.35803736128584784
1.0,0.0,2,2,L2_005,5,-0.4662528761884103,-0.3644296023852296,0.8315759061648493
1.0,0.0,2,2,L2_006,6,-0.3403725747771916,-1.4690842805659863,-0.8419800037554516
1.0,0.0,2,2,L2_007,7,-1.198859177511124,-1.5732722971926179,0.13027391001338026
1.0,0.0,2,2,L2_008,8,0.8375984881257448,-0.41374445680156346,0.4792273794127908
1.0,0.0,2,2,L2_009,9,1.3001991230047418,-1.3544491192068646,0.6569492576952469
1.0,0.0,2,2,L2_010,10,-0.18449372736356595,-1.6051973032522913,0.6499609342827654
1.0,0.0,2,2,L2_011,11,0.4693056645145375,-1.5383199755725063,0.8378868043093651
1.0,0.0,2,2,L2_012,12,0.2571131474484062,-1.0740098299435505,-1.3874530155006604
1.0,0.0,2,2,L2_013,13,0.2115822857863391,-1.4793096485913646,-0.7578574737341324
1.0,0.0,2,2,L2_014,14,0.51123743785964,-1.15751187646631,0.12125699209704772
1.0,0.0,2,2,L2_015,15,-0.16101201717196845,-0.9027058717852051,0.27055895391111423
1.0,0.0,2,2,L2_016,16,-1.2934237856779767,-0.6837136306413448,-0.4811825106777553
1.0,0.0,2,2,L2_017,17,-0.027299343343629615,-1.7335746858805785,1.1780335016464618
1.0,0.0,2,2,L2_018,18,3.156726334978667,-0.6602878292877538,1.7746641454955514
1.0,0.0,2,2,L2_019,19,-1.4421072749358765,-0.8624140143626721,0.14832710757893175
1.0,0.0,2,2,L2_020,20,-0.31132062263772703,-1.4228050441017777,-1.1176384105384112
1.0,0.0,2,2,L2_021,21,0.40418613223171895,-1.3736523160572252,1.154261041590113
1.0,0.0,2,2,L2_022,22,-0.4667910056636999,-0.7032795774355344,-1.2900937351703008
1.0,0.0,2,2,L2_023,23,0.816779295541475,0.34536633163852287,-0.03845998458125918
1.0,0.0,2,2,L2_024,24,-0.5548795314281328,0.6261194843170685,0.12682938038814437
1.0,0.0,2,2,L2_025,25,-1.908955775717867,-1.3392732161981462,0.8924489807127715
1.0,0.0,2,2,L2_026,26,0.7953971119701068,-0.9924934338507428,0.3345777398165237
1.0,0.0,2,2,L2_027,27,0.6132125558656032,-0.5705383492371926,-1.460634198217792
1.0,0.0,2,2,L2_028,28,-0.7829258854294497,-1.061685007426923,0.21565473818978725
1.0,0.0,2,2,L2_029,29,0.33285313206778655,0.03803981051733201,0.5473530391051578
1.0,0.0,2,2,L2_030,30,-1.3027479290327204,-0.6023137990151491,-0.1776694015255718
1.0,0.0,2,2,L2_031,31,0.9567035329379604,0.28827850494012935,-0.3502470612541241
1.0,0.0,2,2,L2_032,32,1.583301977182532,-0.45941702854634064,1.1514204381066113
1.0,0.0,2,2,L2_033,33,1.1698434850290997,-0.10118503407990828,0.987607845313007
1.0,0.0,2,2,L2_034,34,-0.9118639572137051,-0.6648714800827695,-1.343727196255169
1.0,0.0,2,2,L2_035,35,0.20151668289033803,0.074879706060542,0.6687592884798252
1.0,0.0,2,2,L2_036,36,-0.6898557388478761,-0.39388302284077775,0.9680885053178412
1.0,0.0,2,2,L2_037,37,-1.2008301433840285,0.33971885639392224,0.14995468698456815
1.0,0.0,2,2,L2_038,38,-0.26634688851819505,-0.036790460648333925,1.4562302150997972
1.0,0.0,2,2,L2_039,39,0.5907105721554254,-1.1302815717085903,1.5566031611157105
1.0,0.0,2,2,L2_040,40,2.0610751700971925,0.909786927186188,-1.259636991464696
1.0,0.0,2,2,L2_041,41,0.34386775510588247,0.23994732252421716,-1.719247896815123
1.0,0.0,2,2,L2_042,42,1.6184250537098213,0.6381953369780138,-0.8859125461595925
1.0,0.0,2,2,L2_043,43,1.074902175052609,-0.22303081073973813,-1.1555231001142823
1.0,0.0,2,2,L2_044,44,-1.6119310811279268,-0.07794751116651882,-0.7468532356273193
1.0,0.0,2,2,L2_045,45,0.1976672383843126,0.16298904074310114,1.6468181167618245
1.0,0.0,2,2,L2_046,46,0.967094419976239,0.33213106265072184,1.0694272970812397
1.0,0.0,2,2,L2_047,47,-0.2748183638735012,1.1047431561729153,0.9841590207916543
1.0,0.0,2,2,L2_048,48,0.45050387391144875,0.08623139453045325,-1.0851210997831575
1.0,0.0,2,2,L2_049,49,0.5631217812447779,0.6803410154852905,-1.407278480145055
1.0,0.0,2,2,L2_050,50,0.12184789210430967,0.13631074337197546,-0.09441180631506679
1.0,0.0,2,2,L2_051,51,-0.5683018584477088,0.5170080598936737,-0.8617573262668934
1.0,0.0,2,2,L2_052,52,-1.4498854182241419,0.6845203176940793,-0.2251940930609465
1.0,0.0,2,2,L2_053,53,-1.6532524743527226,0.04845260295712063,-1.4075819780181211
1.0,0.0,2,2,L2_054,54,0.32756547887408927,0.9269283488316707,-0.8233313008397164
1.0,0.0,2,2,L2_055,55,-2.1580419174667567,0.5545491499485025,-1.347654459495812
1.0,0.0,2,2,L2_056,56,0.7427006787581435,0.6923295698094217,-1.3617497769324254
1.0,0.0,2,2,L2_057,57,-0.8919968842770442,0.8998311376201511,-0.8075231283003468
1.0,0.0,2,2,L2_058,58,-1.7798350028227043,1.4025763007100074,-0.5422303543748236
1.0,0.0,2,2,L2_059,59,0.514526552427762,1.1064426568339534,-0.8582190713514711
1.0,0.0,2,2,L2_060,60,0.7761772804891337,0.38774351777469945,0.9019864994741044
1.0,0.0,2,2,L2_061,61,-0.7776564251523863,0.04111515736222047,-1.069531647336535
1.0,0.0,2,2,L2_062,62,0.16591763385181024,0.36824409461090263,-1.5475394880735391
1.0,0.0,2,2,L2_063,63,-1.9651037473878121,0.3685323017413629,-1.0261001042210194
1.0,0.0,2,2,L2_064,64,0.027673379815220334,0.7097719754946354,1.1833195874037232
1.0,0.0,2,2,L2_065,65,-0.28974269981552636,1.108208512350049,0.8016178947120951
1.0,0.0,2,2,L2_066,66,-0.2287828609367846,1.5741321003238045,0.7122327131825202
1.0,0.0,2,2,L2_067,67,-0.859171951453966,1.4787881723764795,-0.9568271267399231
1.0,0.0,2,2,L2_068,68,0.029192217711400636,0.8792759033175698,-1.3317396609923189
1.0,0.0,2,2,L2_069,69,0.7149316685826297,1.129736484171076,-1.1891369599880448
1.0,0.0,2,2,L2_070,70,0.5334834955795514,1.2680343896308508,0.28942524329381
1.0,0.0,2,2,L2_071,71,-0.13345559778076452,0.8324111258324361,1.4223670306895515
1.0,0.0,2,2,L2_072,72,1.046644706934463,1.334671082450379,1.533886349742071
1.0,0.0,2,2,L2_073,73,-1.423323769768129,1.3798135224200963,-0.2032249276750468
1.0,0.0,2,2,L2_074,74,-1.0088363661937827,1.2899153830129835,-1.1068909119756836
1.0,0.0,2,2,L2_075,75,0.28221951163542375,0.909815238663675,1.1205708639706653
1.0,0.0,2,2,L2_076,76,0.8381637761026607,1.8367454793089826,1.5319934153002595
1.0,0.0,2,2,L2_077,77,0.149531358098712,1.633580667078401,1.3394579909451896
1.0,0.0,2,2,L2_078,78,-0.3696487678058061,1.0361436915213504,-0.19827246264988024
1.0,0.0,2,2,L2_079,79,0.32468576757850165,1.765778759874626,-0.6820677483165787
1.0,0.0,2,3,L3_000,80,0.8054376876836418,,
1.0,0.0,2,3,L3_001,81,-0.1882664366747565,,
1.0,0.0,2,3,L3_002,82,0.7458508025960198,,
1.0,0.0,2,3,L3_003,83,-0.22368760617846542,,
1.0,0.0,2,3,L3_004,84,-1.46243389656122,,
1.0,0.0,2,3,L3_005,85,1.2782658567734178,,
1.0,0.0,2,3,L3_006,86,0.5782807334218458,,
1.0,0.0,2,3,L3_007,87,-0.5460647242355943,,
1.0,0.0,2,3,L3_008,88,-0.12134146306533258,,
1.0,0.0,2,3,L3_009,89,-1.1866245787761267,,
1.0,0.0,2,3,L3_010,90,2.1562999042406132,,
1.0,0.0,2,3,L3_011,91,0.48686264295762544,,
1.0,0.0,2,3,L3_012,92,0.23930122870425755,,
1.0,0.0,2,3,L3_013,93,-0.7142417733088963,,
1.0,0.0,2,3,L3_014,94,0.04926414758080189,,
1.0,0.0,2,3,L3_015,95,-1.5787574517446679,,
1.0,0.0,2,3,L3_016,96,0.40057580456515335,,
1.0,0.0,2,3,L3_017,97,0.36141470691718913,,
1.0,0.0,2,3,L3_018,98,-0.4868415499299671,,
1.0,0.0,2,3,L3_019,99,0.9221130801208332,,
1.0,0.0,2,3,L3_020,100,0.26183720323284976,,
1.0,0.0,2,3,L3_021,101,1.7438878143592562,,
1.0,0.0,2,3,L3_022,102,-1.530166501572153,,
1.0,0.0,2,3,L3_023,103,-0.49403867306596533,,
1.0,0.0,2,3,L3_024,104,0.47020193033776697,,
1.0,0.0,2,3,L3_025,105,1.553990182430577,,
1.0,0.0,2,3,L3_026,106,-1.5249312462683295,,
1.0,0.0,2,3,L3_027,107,-0.6735717980289481,,
1.0,0.0,2,3,L3_028,108,-0.191534503706499,,
1.0,0.0,2,3,L3_029,109,-0.03143380040624484,,
1.0,0.0,2,3,L3_030,110,-1.4667842158955142,,
1.0,0.0,2,3,L3_031,111,0.6636519332076486,,
1.0,0.0,2,3,L3_032,112,0.2156458777215526,,
1.0,0.0,2,3,L3_033,113,-0.11729199287805696,,
1.0,0.0,2,3,L3_034,114,0.5151971214270271,,
1.0,0.0,2,3,L3_035,115,-0.8639270572654449,,
1.0,0.0,2,3,L3_036,116,2.3468003726177877,,
1.0,0.0,2,3,L3_037,117,-2.0628662913052525,,
1.0,0.0,2,3,L3_038,118,-0.6097237926915786,,
1.0,0.0,2,3,L3_039,119,-0.08473970593576845,,
1.0,0.0,2,3,L3_040,120,-0.451805178489973,,
1.0,0.0,2,3,L3_041,121,-0.08512211927226056,,
1.0,0.0,2,3,L3_042,122,0.20464499967945315,,
1.0,0.0,2,3,L3_043,123,1.7325881671065386,,
1.0,0.0,2,3,L3_044,124,1.7854596674061678,,
1.0,0.0,2,3,L3_045,125,-0.31498031172811486,,
1.0,0.0,2,3,L3_046,126,-0.8781700752808743,,
1.0,0.0,2,3,L3_047,127,1.1285766057200166,,
1.0,0.0,2,3,L3_048,128,0.4960361339878032,,
1.0,0.0,2,3,L3_049,129,0.2723387360466606,,
1.0,0.0,2,3,L3_050,130,-0.034523402395174686,,
1.0,0.0,2,3,L3_051,131,0.16817651236493122,,
1.0,0.0,2,3,L3_052,132,2.147728581310538,,
1.0,0.0,2,3,L3_053,133,0.7165044470469203,,
1.0,0.0,2,3,L3_054,134,0.6544805195894237,,
1.0,0.0,2,3,L3_055,135,0.45857215571057286,,
1.0,0.0,2,3,L3_056,136,-1.3688619764252752,,
1.0,0.0,2,3,L3_057,137,-0.512919084546148,,
1.0,0.0,2,3,L3_058,138,-1.1399653363315245,,
1.0,0.0,2,3,L3_059,139,-0.46857772620355553,,
1.0,0.0,2,3,L3_060,140,-0.9866204975645957,,
1.0,0.0,2,3,L3_061,141,-0.36729070679833303,,
1.0,0.0,2,3,L3_062,142,-1.4614299821471461,,
1.0,0.0,2,3,L3_063,143,0.8577959334863379,,
1.0,0.0,2,3,L3_064,144,-2.3224316448007927,,
1.0,0.0,2,3,L3_065,145,-0.6918253318180916,,
1.0,0.0,2,3,L3_066,146,-0.5985731587191091,,
1.0,0.0,2,3,L3_067,147,0.6002630566622428,,
1.0,0.0,2,3,L3_068,148,0.09312943887838387,,
1.0,0.0,2,3,L3_069,149,0.3480742563904922,,
1.0,0.0,2,3,L3_070,150,0.4925704629379125,,
1.0,0.0,2,3,L3_071,151,-0.9551040204572331,,
1.0,0.0,2,3,L3_072,152,0.8267255207238409,,
1.0,0.0,2,3,L3_073,153,-0.21395708100412353,,
1.0,0.0,2,3,L3_074,154,0.9432829114404657,,
1.0,0.0,2,3,L3_075,155,1.0166633237530376,,
1.0,0.0,2,3,L3_076,156,-2.2986412655240733,,
1.0,0.0,2,3,L3_077,157,0.433126670483585,,
1.0,0.0,2,3,L3_078,158,-0.2869936133772718,,
1.0,0.0,2,3,L3_079,159,0.4254444407572382,,
1.0,0.0,3,2,L2_000,0,1.4546491971948767,-0.6436045175116654,1.3180709166481601
1.0,0.0,3,2,L2_001,1,0.49199579304765356,-1.3114188536168572,1.0240679434706472
1.0,0.0,3,2,L2_002,2,-2.333955292302102,-1.8503555466768324,0.5204860226682876
1.0,0.0,3,2,L2_003,3,-0.8402324413792962,-1.8286759148006935,0.8171471765667275
1.0,0.0,3,2,L2_004,4,-0.4768836939001687,-0.5086474794479974,-0.35803736128584784
1.0,0.0,3,2,L2_005,5,-1.2232312298216177,-0.3644296023852296,0.8315759061648493
1.0,0.0,3,2,L2_006,6,-0.17148457535795963,-1.4690842805659863,-0.8419800037554516
1.0,0.0,3,2,L2_007,7,0.31842222859268915,-1.5732722971926179,0.13027391001338026
1.0,0.0,3,2,L2_008,8,0.5569268447978339,-0.41374445680156346,0.4792273794127908
1.0,0.0,3,2,L2_009,9,-0.5725262809258884,-1.3544491192068646,0.6569492576952469
1.0,0.0,3,2,L2_010,10,0.6769713959076534,-1.6051973032522913,0.6499609342827654
1.0,0.0,3,2,L2_011,11,1.2114886028094556,-1.5383199755725063,0.8378868043093651
1.0,0.0,3,2,L2_012,12,0.14093895443866652,-1.0740098299435505,-1.3874530155006604
1.0,0.0,3,2,L2_013,13,1.513124763837977,-1.4793096485913646,-0.7578574737341324
1.0,0.0,3,2,L2_014,14,-1.02263444263978,-1.15751187646631,0.12125699209704772
1.0,0.0,3,2,L2_015,15,-1.4877018795418362,-0.9027058717852051,0.27055895391111423
