species,node,edge_source_dca_mean,n_edge_values,EdgeStdFCV_raw,EdgeStdFCV_zscore,EdgeStdFCV,PreDCA,predca_for_plot,predca_mode,class_order,class_label,fine_class,shared_fine_order,shared_fine_label,n_sample_edges,sample_edge_mean
C. elegans,OLQVL,0.0169384231960072,13,0.3733040284769133,1.1522735251549137,1.1522735251549137,0.0290035707616337,0.0290035707616337,signed_PreDCA,0,sensory input,mechanosensory,2,other sensory,13.0,0.016938423196007246
C. elegans,RMDL,0.0271508702138652,27,0.3733656436131191,0.9849602606250734,0.9849602606250734,0.0471625234151796,0.0471625234151796,signed_PreDCA,1,sensorimotor output,head motor / command,3,sensorimotor output,27.0,0.027150870213865294
C. elegans,RIS,-0.0096556954257369,18,0.3748638452544535,0.9586480487944484,0.9586480487944484,-0.0137384618947002,-0.0137384618947002,signed_PreDCA,4,state-dependent / modulatory,state-modulatory interneuron,6,state-dependent / modulatory,18.0,-0.009655695425736938
C. elegans,AIML,0.0072923454585897,8,0.3765584426919707,0.9681821108084344,0.9681821108084344,0.0051363806056891,0.0051363806056891,signed_PreDCA,3,associative / learning,associative interneuron,5,associative / learning,8.0,0.0072923454585897
C. elegans,RID,0.0079094616564832,14,0.3786347558989021,1.206516453563277,1.206516453563277,-0.0239406992120578,-0.0239406992120578,signed_PreDCA,2,integrative relay,integrative interneuron,4,integrative relay,14.0,0.007909461656483213
C. elegans,ASIL,0.0093558211739531,5,0.3802040399089336,1.1971120119688037,1.1971120119688037,0.0068757177773338,0.0068757177773338,signed_PreDCA,0,sensory input,chemosensory,0,olfactory / chemosensory,5.0,0.00935582117395318
C. elegans,BAGL,0.0213386600951793,9,0.3871291779914279,1.4517242918919655,1.4517242918919655,0.0161606786518617,0.0161606786518617,signed_PreDCA,0,sensory input,thermo/gas sensory,2,other sensory,9.0,0.02133866009517932
C. elegans,AVBL,0.0130230430889113,45,0.3873349817527458,0.9244595349435024,0.9244595349435024,0.0403147503096905,0.0403147503096905,signed_PreDCA,1,sensorimotor output,locomotor command interneuron,3,sensorimotor output,45.0,0.013023043088911336
Drosophila,ME_L,-0.0376648092467254,21880,0.2668576074628267,-1.591635201836342,-1.591635201836342,-0.0847664824764092,-0.0847664824764092,signed_PreDCA,0,sensory input,visual / optic,1,visual / optic,5000.0,-0.03372385852628027
Drosophila,LO_R,0.0003767476372131,122546,0.2679576600499964,-1.303729371754883,-1.303729371754883,0.0038012121671988,0.0038012121671988,signed_PreDCA,0,sensory input,visual / optic,1,visual / optic,5000.0,0.0009787680866792496
Drosophila,AME_L,-0.0106902150092701,796,0.2688859714524277,-1.2426458506858151,-1.2426458506858151,-0.0382219113075164,-0.0382219113075164,signed_PreDCA,0,sensory input,visual / optic,1,visual / optic,796.0,-0.01069021500927017
Drosophila,ME_R,0.0007355428145899,51280,0.2696230209472877,-0.9372473206139296,-0.9372473206139296,-0.005914078063496,-0.005914078063496,signed_PreDCA,0,sensory input,visual / optic,1,visual / optic,5000.0,0.0014810242729810684
Drosophila,PVLP_R,-0.0063379425727311,21048,0.270902664910236,-0.6955508086579348,-0.6955508086579348,-0.0195708393470987,-0.0195708393470987,signed_PreDCA,2,integrative relay,visual-association protocerebrum,4,integrative relay,5000.0,-0.006954348250111316
Drosophila,EPA_R,0.0031082176154829,143,0.2710556796121164,-0.1637483326089919,-0.1637483326089919,0.0274642239025094,0.0274642239025094,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,143.0,0.003108217615482983
Drosophila,EPA_L,-0.0018246626519208,121,0.2710581616429286,-0.5268360322386176,-0.5268360322386176,-0.1424074460071397,-0.1424074460071397,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,121.0,-0.0018246626519208239
Drosophila,SPS_R,0.0008931332853767,29073,0.2719803083018772,-0.373255651599675,-0.373255651599675,0.0033001177521604,0.0033001177521604,signed_PreDCA,1,sensorimotor output,premotor / descending interface,3,sensorimotor output,5000.0,0.0010560601009673512
Drosophila,SPS_L,-0.0025595782893003,24033,0.272011352355162,-0.421700352520884,-0.421700352520884,0.002763559566441,0.002763559566441,signed_PreDCA,1,sensorimotor output,premotor / descending interface,3,sensorimotor output,5000.0,-0.001757322838816258
Drosophila,IB_L,-0.0030136786130425,1303,0.2720715154937995,-0.2099989978098631,-0.2099989978098631,-0.0112393599724275,-0.0112393599724275,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,1303.0,-0.0030136786130425144
Drosophila,PVLP_L,-0.0111756837072644,47799,0.2721715391524906,-0.2413766708699619,-0.2413766708699619,-0.040215805784619,-0.040215805784619,signed_PreDCA,2,integrative relay,visual-association protocerebrum,4,integrative relay,5000.0,-0.010341159893187362
Drosophila,ICL_R,-0.0052313625449118,10559,0.2723005773489785,-0.2061071420787779,-0.2061071420787779,-0.0086050511719919,-0.0086050511719919,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,5000.0,-0.005420625596999756
Drosophila,AVLP_R,0.0066001033518717,40860,0.2724547049385422,-0.2466163817892246,-0.2466163817892246,0.0045977105237307,0.0045977105237307,signed_PreDCA,2,integrative relay,visual-association protocerebrum,4,integrative relay,5000.0,0.0035705556028062793
Drosophila,ICL_L,-0.0012869547489086,9988,0.2724809102451052,-0.2042651029898445,-0.2042651029898445,-0.0121913594953167,-0.0121913594953167,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,5000.0,-0.0010314840577369904
Drosophila,PLP_R,-0.006182736782665,24341,0.2725505199515929,-0.3473474756552188,-0.3473474756552188,-0.0077008022147407,-0.0077008022147407,signed_PreDCA,2,integrative relay,visual-association protocerebrum,4,integrative relay,5000.0,-0.005316398269168303
Drosophila,IB_R,-0.0030130810839939,1387,0.2727184711382253,-0.1024174246228334,-0.1024174246228334,0.0050167115837163,0.0050167115837163,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,1387.0,-0.003013081083993976
Drosophila,SMP_R,-0.0025209202151813,23495,0.2729274916525548,-0.0823230265865063,-0.0823230265865063,0.0011968900350566,0.0011968900350566,signed_PreDCA,2,integrative relay,superior protocerebrum,4,integrative relay,5000.0,-0.0024563558637247357
Drosophila,SLP_R,0.0075543277638244,17514,0.2730052444667763,-0.0725134776341993,-0.0725134776341993,0.0198000811772012,0.0198000811772012,signed_PreDCA,2,integrative relay,superior protocerebrum,4,integrative relay,5000.0,0.007163772121443434
Drosophila,PLP_L,-0.0027118722415337,38392,0.2735489263155663,-0.0862624435604292,-0.0862624435604292,-0.0169436020564553,-0.0169436020564553,signed_PreDCA,2,integrative relay,visual-association protocerebrum,4,integrative relay,5000.0,-0.0029805720992042866
Drosophila,AVLP_L,0.0063112134979543,37551,0.273778991695882,0.0791111966880613,0.0791111966880613,0.0074025770754116,0.0074025770754116,signed_PreDCA,2,integrative relay,visual-association protocerebrum,4,integrative relay,5000.0,0.007161928758463916
Drosophila,SMP_L,-6.118037923045954e-05,21849,0.273822373758803,-0.0578619940550758,-0.0578619940550758,0.0143517291906118,0.0143517291906118,signed_PreDCA,2,integrative relay,superior protocerebrum,4,integrative relay,5000.0,0.0002022374626951132
Drosophila,LH_R,0.0002428623400882,12993,0.273853837155412,0.0326400041072438,0.0326400041072438,-0.0015620659733197,-0.0015620659733197,signed_PreDCA,0,sensory input,olfactory system,0,olfactory / chemosensory,5000.0,0.002087500160974843
Drosophila,WED_R,0.004059451773194,7484,0.2744945890588167,-0.2290629768651639,-0.2290629768651639,0.0056389201270123,0.0056389201270123,signed_PreDCA,2,integrative relay,visual-association protocerebrum,4,integrative relay,5000.0,0.004290602868216323
Drosophila,SIP_L,-0.0008125714337727,3568,0.2745508119257009,0.1250737807113476,0.1250737807113476,0.0108933200094632,0.0108933200094632,signed_PreDCA,2,integrative relay,superior protocerebrum,4,integrative relay,3568.0,-0.0008125714337727231
Drosophila,ATL_L,0.0078642517499797,469,0.274594540742548,0.3901422393285816,0.3901422393285816,-0.0016520549505539,-0.0016520549505539,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,469.0,0.007864251749979767
Drosophila,SIP_R,-0.0028996456197463,2828,0.2746739210036054,0.3018610323973384,0.3018610323973384,0.0146383486123922,0.0146383486123922,signed_PreDCA,2,integrative relay,superior protocerebrum,4,integrative relay,2828.0,-0.002899645619746383
Drosophila,LH_L,0.0001806432034167,13920,0.2747266170786009,0.1724252134415787,0.1724252134415787,0.0056421025584574,0.0056421025584574,signed_PreDCA,0,sensory input,olfactory system,0,olfactory / chemosensory,5000.0,0.0014621269855739434
Drosophila,LAL_R,0.0037404149218352,13443,0.2748231912483635,0.3848693362637759,0.3848693362637759,0.0088199377500919,0.0088199377500919,signed_PreDCA,1,sensorimotor output,premotor / descending interface,3,sensorimotor output,5000.0,0.002622541773258483
Drosophila,ATL_R,-0.0174185042595285,343,0.2749467370669525,0.6319591694010658,0.6319591694010658,-0.0009534527839901,-0.0009534527839901,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,343.0,-0.017418504259528567
Drosophila,CRE_L,0.0033494814262593,15643,0.2752349079404297,0.3432237134493848,0.3432237134493848,0.0044296497939522,0.0044296497939522,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,5000.0,0.005921309569616126
Drosophila,AL_R,0.0660935261137814,8905,0.2753235577173548,0.7249775752600252,0.7249775752600252,0.1873230453747798,0.1873230453747798,signed_PreDCA,0,sensory input,olfactory system,0,olfactory / chemosensory,5000.0,0.06446011454557864
Drosophila,CRE_R,-0.0005945117370712,13340,0.2761286420770891,0.7748557473315941,0.7748557473315941,0.0078540617629382,0.0078540617629382,signed_PreDCA,2,integrative relay,lateral/inferior protocerebrum,4,integrative relay,5000.0,-0.0016765151397639142
Drosophila,LAL_L,0.0032622560160882,16042,0.2772695805019357,0.918419982558086,0.918419982558086,0.0086456898469944,0.0086456898469944,signed_PreDCA,1,sensorimotor output,premotor / descending interface,3,sensorimotor output,5000.0,0.0024064180794534477
Drosophila,VES_R,0.0013383784858951,10752,0.2773233551297182,0.8087896393471746,0.8087896393471746,0.0082556116800339,0.0082556116800339,signed_PreDCA,1,sensorimotor output,premotor / descending interface,3,sensorimotor output,5000.0,0.0022088692290248724
Drosophila,VES_L,0.0009462454680816,12068,0.27738283725128,0.8366528757127654,0.8366528757127654,0.0040039655541395,0.0040039655541395,signed_PreDCA,1,sensorimotor output,premotor / descending interface,3,sensorimotor output,5000.0,0.001346485969205745
Drosophila,MB_L,0.0563393257411875,17774,0.2782836257019559,1.2157617467542443,1.2157617467542443,0.0720069799873095,0.0720069799873095,signed_PreDCA,3,associative / learning,mushroom body,5,associative / learning,5000.0,0.055823281740760525
Drosophila,MB_R,0.0427371285399667,14929,0.2786621343203507,1.3794403283095764,1.3794403283095764,0.0910220732211369,0.0910220732211369,signed_PreDCA,3,associative / learning,mushroom body,5,associative / learning,5000.0,0.04298880547887351
Zebrafish,rTS,-0.0122015410609802,5939,0.2964189996255964,-0.8017729006113566,-0.8017729006113566,-0.0113108880837547,-0.0113108880837547,signed_PreDCA,0,sensory input,optic tectum / midbrain,1,visual / optic,5000.0,-0.012400383442777635
Zebrafish,raRF,-0.0055492873295414,6300,0.2979164304441501,-0.7289718585622156,-0.7289718585622156,-0.0058480171922807,-0.0058480171922807,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,-0.0052732210296415095
Zebrafish,rimRF,0.0023911854352236,6300,0.3029837656647399,-0.5382653082167831,-0.5382653082167831,0.0021466553657899,0.0021466553657899,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.0023212122845167023
Zebrafish,NX,0.0058478733402531,6300,0.3049761517065482,-0.4663358019302886,-0.4663358019302886,0.0048387493877219,0.0048387493877219,signed_PreDCA,1,sensorimotor output,other zebrafish region,3,sensorimotor output,5000.0,0.0058960069511524585
Zebrafish,rNX,0.0065203755011473,6300,0.3057767917003242,-0.429277119011305,-0.429277119011305,0.0063500292827148,0.0063500292827148,signed_PreDCA,1,sensorimotor output,other zebrafish region,3,sensorimotor output,5000.0,0.006359558149770961
Zebrafish,imRF,0.0013152296206455,6300,0.3100590899500802,-0.3184747678146715,-0.3184747678146715,0.0029767991553869,0.0029767991553869,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.001206738153938801
Zebrafish,rMOS2,0.0102924113756804,6300,0.3109917860824364,-0.2708895955668526,-0.2708895955668526,0.0102187784507093,0.0102187784507093,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.010032732438311822
Zebrafish,rMOS4,0.0001208871321037,6300,0.3112084944032486,-0.2941548337268222,-0.2941548337268222,0.0005837247192696,0.0005837247192696,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.0002626901362863123
Zebrafish,TL,-0.0070754620325865,5842,0.3131429600676906,-0.2512858634262973,-0.2512858634262973,-0.0070674152460741,-0.0070674152460741,signed_PreDCA,0,sensory input,optic tectum / midbrain,1,visual / optic,5000.0,-0.0070985263033915575
Zebrafish,aRF,-0.0027839244422374,6300,0.3140006359072503,-0.2179518326702192,-0.2179518326702192,-0.0019165625235274,-0.0019165625235274,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,-0.0020323984415641246
Zebrafish,MON,-0.0025147120343499,6300,0.3147048627913153,-0.2387035597487033,-0.2387035597487033,-0.0029958404205989,-0.0029958404205989,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,-0.003325171665221898
Zebrafish,rMON,-0.0009401942417886,6300,0.3151442719997253,-0.2397272665636447,-0.2397272665636447,-0.0014970485256828,-0.0014970485256828,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,-0.0012578594210159136
Zebrafish,Cb,0.0009301022758669,6300,0.3153132765626386,-0.1874628411828071,-0.1874628411828071,0.0007654654467577,0.0007654654467577,signed_PreDCA,1,sensorimotor output,cerebellar,3,sensorimotor output,5000.0,0.000986062856991397
Zebrafish,rCb,0.0009574594724023,6300,0.3173516428863684,-0.1312787685341981,-0.1312787685341981,3.65819975276202e-05,3.65819975276202e-05,signed_PreDCA,1,sensorimotor output,cerebellar,3,sensorimotor output,5000.0,0.0012334132622332894
Zebrafish,MOS4,0.0009759975527813,6300,0.3174002983031146,-0.0910045361038802,-0.0910045361038802,0.0010403633229012,0.0010403633229012,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.0004521958978743488
Zebrafish,MOS2,0.0098867936554486,6300,0.3184847973253438,-0.0495312862910291,-0.0495312862910291,0.0104553585779653,0.0104553585779653,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.010826729631079113
Zebrafish,TS,-0.0078585261200296,6300,0.3187393710390141,-0.1267593238598853,-0.1267593238598853,-0.0088533189709523,-0.0088533189709523,signed_PreDCA,0,sensory input,optic tectum / midbrain,1,visual / optic,5000.0,-0.006874090795665251
Zebrafish,PrT,-0.0039455574870837,6300,0.3195078728259496,-0.0818643884338765,-0.0818643884338765,-0.0019456305543847,-0.0019456305543847,signed_PreDCA,0,sensory input,pretectal visual,1,visual / optic,5000.0,-0.0036382196450137167
Zebrafish,TeO,-0.0027929092721585,6300,0.321184566564982,-0.0329084969859261,-0.0329084969859261,-0.0026840037756652,-0.0026840037756652,signed_PreDCA,0,sensory input,optic tectum / midbrain,1,visual / optic,5000.0,-0.0026499163539775226
Zebrafish,rMOS5,-0.0023999966561112,6300,0.3227070254352224,0.0316117318943054,0.0316117318943054,-0.0035458280792356,-0.0035458280792356,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,-0.002609684444730986
Zebrafish,PT,-0.0042413412220143,6300,0.322795893233018,0.0065341706216749,0.0065341706216749,-0.0048584547813867,-0.0048584547813867,signed_PreDCA,0,sensory input,pretectal visual,1,visual / optic,5000.0,-0.00426512685955447
Zebrafish,rpRF,0.009177812611337,6300,0.3229966092212405,0.1048085844003784,0.1048085844003784,0.0083231122034311,0.0083231122034311,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.008899849392141142
Zebrafish,MOS5,0.0022734650586534,6300,0.3245294208743777,0.1137634841808998,0.1137634841808998,0.0009255019162585,0.0009255019162585,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.0022072663192167032
Zebrafish,Ra,0.009244919827281,6300,0.3250958442424731,0.0810613913881876,0.0810613913881876,0.0101277430791441,0.0101277430791441,signed_PreDCA,4,state-dependent / modulatory,interpeduncular / raphe state,6,state-dependent / modulatory,5000.0,0.00906640912823641
Zebrafish,rMOS1,0.0077578110681487,6300,0.3252162396870898,0.1317490182306997,0.1317490182306997,0.006611223323256,0.006611223323256,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.007183103779119189
Zebrafish,rRa,0.0077248112658789,6300,0.3256467983130191,0.0866150073912584,0.0866150073912584,0.0068755186556744,0.0068755186556744,signed_PreDCA,4,state-dependent / modulatory,interpeduncular / raphe state,6,state-dependent / modulatory,5000.0,0.007331088638355432
Zebrafish,T,-0.002650151943403,6300,0.327488469949286,0.1960879620098237,0.1960879620098237,-0.0033836377079665,-0.0033836377079665,signed_PreDCA,2,integrative relay,optic tectum / midbrain,4,integrative relay,5000.0,-0.0024706242285525083
Zebrafish,rT,-0.0017680608258703,6300,0.3282912645901118,0.2180552048933446,0.2180552048933446,-0.0020229855301571,-0.0020229855301571,signed_PreDCA,2,integrative relay,optic tectum / midbrain,4,integrative relay,5000.0,-0.0016485728726266498
Zebrafish,Th,0.0010509329664704,6300,0.3286946724177476,0.2069043644170553,0.2069043644170553,0.0013404633385385,0.0013404633385385,signed_PreDCA,2,integrative relay,thalamic/pretectal,4,integrative relay,5000.0,0.0008569686790556768
Zebrafish,MOS1,0.0060269657553694,6300,0.3295841016803318,0.2667977693514247,0.2667977693514247,0.0058355912945879,0.0058355912945879,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.006648877977661205
Zebrafish,rPrT,-0.0015954744711665,6300,0.3316452819795608,0.3137153938364703,0.3137153938364703,-0.0026606227177656,-0.0026606227177656,signed_PreDCA,0,sensory input,pretectal visual,1,visual / optic,5000.0,-0.0009013360660964265
Zebrafish,rTeO,-0.0043398470648048,6300,0.332032846214792,0.3081162353249245,0.3081162353249245,-0.0038771285446552,-0.0038771285446552,signed_PreDCA,0,sensory input,optic tectum / midbrain,1,visual / optic,5000.0,-0.0037494077018584305
Zebrafish,pRF,0.0082454361513752,6300,0.3329161749563052,0.4164213061031241,0.4164213061031241,0.0082828715121672,0.0082828715121672,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.008249306753822988
Zebrafish,rMOS3,-0.0072309426159639,6300,0.3336398480067394,0.3748249657450947,0.3748249657450947,-0.0074040619523428,-0.0074040619523428,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,-0.007037611700596703
Zebrafish,rPT,-0.0045199079958748,6300,0.3381307525751053,0.4854858813158165,0.4854858813158165,-0.0037576967997051,-0.0037576967997051,signed_PreDCA,0,sensory input,pretectal visual,1,visual / optic,5000.0,-0.004912771348157883
Zebrafish,Hb,-0.0005587864803792,276,0.3425851700633503,0.6419454526356599,0.6419454526356599,0.0003020124546751,0.0003020124546751,signed_PreDCA,4,state-dependent / modulatory,habenula,6,state-dependent / modulatory,276.0,-0.0005587864803792787
Zebrafish,MOS3,0.0026892348353923,6300,0.3427450380559998,0.6806572277034678,0.6806572277034678,0.0025470112460717,0.0025470112460717,signed_PreDCA,1,sensorimotor output,hindbrain/reticular,3,sensorimotor output,5000.0,0.002505897404384256
Zebrafish,rTh,-0.0018121796482688,6300,0.3476003744539429,0.8096887284547688,0.8096887284547688,-0.0020038223099009,-0.0020038223099009,signed_PreDCA,2,integrative relay,thalamic/pretectal,4,integrative relay,5000.0,-0.0015292722708167448
Zebrafish,PO,0.0065220722806514,6300,0.3514208021642844,0.8939805442129278,0.8939805442129278,0.0067633877946573,0.0067633877946573,signed_PreDCA,4,state-dependent / modulatory,hypothalamic / preoptic state,6,state-dependent / modulatory,5000.0,0.006490165133208562
Zebrafish,rHb,-0.0016287590329602,232,0.3569570426471104,1.1232380161850315,1.1232380161850315,8.002651180850994e-05,8.002651180850994e-05,signed_PreDCA,4,state-dependent / modulatory,habenula,6,state-dependent / modulatory,232.0,-0.001628759032960272
Zebrafish,rPO,0.0062336812531389,6300,0.3592067125583424,1.1426701916822375,1.1426701916822375,0.0046818224179236,0.0046818224179236,signed_PreDCA,4,state-dependent / modulatory,hypothalamic / preoptic state,6,state-dependent / modulatory,5000.0,0.006301703472648739
Zebrafish,P,-0.0341485730885774,6300,0.3602381175127079,1.1852730818715098,1.1852730818715098,-0.034128241435999,-0.034128241435999,signed_PreDCA,3,associative / learning,pallium,5,associative / learning,5000.0,-0.034030747205686745
Zebrafish,rOB,-0.0061207107551379,3800,0.3606686528908506,1.2158989459097775,1.2158989459097775,-0.0068732985116205,-0.0068732985116205,signed_PreDCA,0,sensory input,olfactory bulb,0,olfactory / chemosensory,3800.0,-0.0061207107551379935
Zebrafish,rP,-0.0133340288819505,6300,0.3615916845407644,1.20996313102121,1.20996313102121,-0.013642830080509,-0.013642830080509,signed_PreDCA,3,associative / learning,pallium,5,associative / learning,5000.0,-0.013265584188028978
Zebrafish,OB,0.0028664214558927,229,0.3671760353642188,1.4196972462789414,1.4196972462789414,0.0023384373845508,0.0023384373845508,signed_PreDCA,0,sensory input,olfactory bulb,0,olfactory / chemosensory,229.0,0.0028664214558927472
Zebrafish,SP,-0.0255263226284794,6300,0.3680116091256104,1.4260511430972735,1.4260511430972735,-0.0257749897365593,-0.0257749897365593,signed_PreDCA,3,associative / learning,subpallium,5,associative / learning,5000.0,-0.025202206802227355
Zebrafish,rSP,-0.0006750372627906,4121,0.3707708274360314,1.4928846288262072,1.4928846288262072,-0.0011009116525225,-0.0011009116525225,signed_PreDCA,3,associative / learning,subpallium,5,associative / learning,4121.0,-0.0006750372627906437
