Subject,RegionID,Region,NRegionNeurons,NLocalEdges,NIter,Delta,MeanCellDCA,Rank1PostDCA,Rank1PreDCA,InterOutEdges,InterInEdges,NEdges,NNeurons,MaxIter,Tol,RawFile
14,24,PT,437,1674,34,5.389756431958667e-10,0.0026010587110327065,-0.005417748336825495,-0.003668257615327973,123751,290848,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,25,PO,631,1320,25,4.410675515889751e-10,0.0026967685435244247,0.0051048129924978515,0.00704085667139966,145044,103539,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,26,PrT,652,1706,34,5.925310053343326e-10,-0.00416925895661415,-0.017872361695483563,-0.0015817446917765223,241252,321333,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,27,R,0,0,0,,,,,0,0,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,28,SP,1001,2487,52,8.015282871061435e-10,-0.00037146157970840716,0.00115775621971594,-0.016960338812287184,23542,2745,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,29,TeO,7219,43409,140,9.955611755219046e-10,-0.0007150169047854492,-0.011559526157302043,-0.0020433640035767585,975868,1271926,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,30,Th,1209,4084,158,9.082994145380759e-10,-0.001361359573608191,-0.013992333041572989,0.0014485614115617048,157895,423079,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,31,TL,109,140,300,1.4284020646998157e-09,-0.003996271488027137,-0.05755279414479039,-0.006049081321738242,6503,1566,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,32,TS,251,315,62,8.714559102756673e-10,0.0009088275330980049,-0.010296978355020461,-0.005917631063718704,42184,64315,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,33,TG,1,0,0,,,,,0,0,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,34,VR,89,116,32,8.573615795935115e-10,0.002655261320142491,-0.019504053922601322,0.00039265544444480203,651,20,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,35,NX,653,9005,23,5.734605744254221e-10,-3.1590161378536497e-06,-0.004646726322593165,0.000686855335009227,85134,130936,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,36,rMON,1275,29283,15,9.596634706839426e-10,-0.00575445864873956,-0.011858699735259881,0.000856970077747098,346375,236867,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,37,rCb,1784,8697,15,6.980079645845581e-10,-0.000580248523029985,-0.01555468438097806,-0.0014052604960603538,184598,149083,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,38,rMOS1,1923,125994,15,8.102106433761407e-10,0.001156371385349576,-0.010280889151640493,0.0060471206047898315,564603,1174077,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,39,rMOS2,913,11375,13,3.458507522700782e-10,0.0002663033643453313,-0.0034138057699124045,0.008843129851010819,112136,529764,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,40,rMOS3,1490,19218,45,6.665093746361884e-10,0.009260118977262062,-0.014084888754328406,-0.006290263140334508,1045575,301295,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,41,rMOS4,1294,5606,56,9.942064268256243e-10,-0.00011804988698456671,-0.0071628210808754485,-0.0011092156828308678,375695,129158,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,42,rMOS5,1831,32526,16,6.210021270671359e-10,0.003703976445160461,-0.006398859935997757,-0.003061160902815355,559070,160647,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,43,rIPN,134,189,16,5.183061144763605e-10,-0.020816748561423657,-0.00328426725970003,0.0027237584315301616,9206,23715,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,44,rIO,12,4,31,9.313225746154784e-10,0.034517796896571785,0.03433841363241381,-0.008515918927603545,180,3,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,45,rHc,13,8,50,8.317318122301066e-10,-0.016829199979976613,-0.001765277928831929,-0.003567988240414352,1126,1416,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,46,rRa,379,1055,32,5.425899731115121e-10,-0.0010037397001744146,-0.016661566838491886,0.0056330647583689615,68905,183662,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,47,rT,1615,14434,53,7.355343294120493e-10,0.001529755005457798,-0.016959982643918955,-0.001822745458488563,1261383,507571,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,48,raRF,457,1161,36,8.341476690217527e-10,-0.004902786448937826,-0.019155875337623376,-0.007216032538763825,209300,121477,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,49,rimRF,664,4919,31,6.154043854641579e-10,0.0046010100274255375,-0.02090743299826545,-0.00024639612389826384,296910,366556,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,50,rpRF,947,14138,63,7.816717333371071e-10,-0.003952386168454786,-0.0069540464655237074,0.00626867541329326,222792,1001225,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,51,rGG,0,0,0,,,,,0,0,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,52,rHb,452,802,117,9.13563688907001e-10,-9.528078267179864e-05,0.006223276508773262,-0.007400133841391285,12780,68,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,53,rHi,285,462,21,8.714088535956862e-10,0.00589511821130072,-0.016080020535329965,0.000630984234751808,18095,9035,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,54,rHR,202,536,12,4.2944439273826456e-10,-0.009732325053364884,-0.02863320332028848,-0.002776086362165617,9471,79256,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,55,rOG,0,0,0,,,,,0,0,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,56,rOB,129,88,255,9.921916301996248e-10,0.0015998703245531348,-0.0003193659749531999,-0.006182260342827706,22,1168,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,57,rOE,55,45,64,9.70420632560965e-10,0.017487443025027895,3.237064101173385e-62,-2.881856324500032e-31,1,4,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,58,rP,1123,2264,103,9.126001760392082e-10,0.00026390694595592785,0.005268785346293075,-0.015297413487845047,69179,13428,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,59,rPi,0,0,0,,,,,0,0,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,60,rPT,435,1248,26,4.983319062162274e-10,-0.0020627315320223623,-0.0069761662586783155,-0.003124826895936481,105901,185719,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,61,rPO,624,1549,300,5.1447765822871774e-06,0.0005899744059479489,0.0032899255843591127,0.0044202402775782934,212607,140340,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,62,rPrT,624,1458,48,8.370068785488557e-10,-0.005636403140046026,-0.01790430552435783,-0.0013449188504186611,246177,272175,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,63,rR,0,0,0,,,,,0,0,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,64,rSP,895,2512,85,8.13418707877488e-10,-0.0002985461791823284,0.01123532676946187,-0.003395206495630613,9002,899,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,65,rTeO,6806,42508,300,7.268904145806411e-05,-5.34716472238269e-05,-0.018626990325412433,-0.0027028050211798846,856424,1630525,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,66,rTh,1386,5833,31,7.063538616111065e-10,0.002160930914777765,-0.010113613898635403,-0.0003279082270046423,286865,318468,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,67,rTL,93,93,147,9.878683864945555e-10,0.0012874863845992565,-0.028266892251449963,-0.01365460753620108,6976,4140,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,68,rTS,203,173,184,9.293593737328933e-10,-0.00013458152907776824,-0.003858066155126733,-0.01578441218148808,12488,4348,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,69,rTG,0,0,0,,,,,0,0,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,70,rVR,89,151,300,3.716051524706464e-05,-0.0013732024661726858,0.0009028289375807002,-0.006653893862854033,5381,402,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
14,71,rNX,781,8931,35,7.335470515776249e-10,1.1207255711290604e-05,-0.017867249053444622,0.005230326551513245,60520,150076,15350425,57782,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_14_data_cellular_synapse_sc_100_data.pkl
15,0,MON,898,16592,20,9.581017912050946e-10,0.0011390330544273088,-0.01088605712318448,0.0018108383301950334,215709,87875,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,1,Cb,1485,5966,16,9.620514836028966e-10,-0.0009580646779597191,-0.013398736492478672,0.00474478036436801,142997,91175,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,2,MOS1,1366,65783,13,7.861780227464027e-10,-0.0007905260382574036,-0.009954125731757198,0.006001839653672424,315747,561614,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,3,MOS2,534,1850,300,6.125185001045561e-08,-0.0003198999126202636,-0.010855348560751495,0.012326634982719888,87540,107420,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,4,MOS3,1243,11404,12,7.258718558985762e-10,0.001663394999949869,-0.015585250947333495,0.005572718960501915,502255,86435,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,5,MOS4,944,4781,9,3.153183417656733e-10,-0.003313859946591354,,0.008622748294228792,192416,54078,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,6,MOS5,1131,12463,34,5.605777578878712e-10,-0.003960396773657207,,,214855,107798,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,7,IPN,111,181,11,9.679026856120783e-10,-0.0250086620654647,-0.014542281608584161,,4090,13077,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,8,IO,9,6,20,8.603915972377325e-10,-0.024308844358357968,6.524261735492306e-06,-0.022686272116255707,4,107,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,9,Hc,8,0,0,,,-0.005864423010794933,-5.077342925056883e-05,510,637,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,10,Ra,332,945,12,2.1749290227052887e-10,-0.0014545763734770388,-0.015692619068055073,0.012344222290992852,40800,119337,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,11,T,604,1447,49,8.784117425416991e-10,0.004183477526520324,-0.01623548103145319,-0.003682963512684801,306412,121173,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,12,aRF,421,1327,26,8.180017226794313e-10,-0.005783230506927433,-0.016566498929407383,-0.000554635075272219,166744,83537,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,13,imRF,596,3419,41,7.993836591377729e-10,-0.0022052426297101677,-0.020607831596313103,0.005201963608617767,149110,135656,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,14,pRF,762,5334,35,5.482351944674567e-10,-0.0011244937611104397,-0.014992531594094114,0.010963612563212878,137398,373263,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,15,GG,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,16,Hb,170,130,69,8.64455424407196e-10,0.003077100749822446,0.02406126476810089,0.0008173437045405797,2304,15,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,17,Hi,193,213,12,2.1637785698635238e-10,0.003041676809740389,-0.019791757558903354,-0.004006491383695385,5798,3241,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,18,HR,68,59,39,8.639283876243109e-10,-0.004442518633712073,-0.012426368531436189,,14679,26024,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,19,OG,30,19,48,7.562696100008464e-10,1.2553625263527226e-11,-0.0008785795345574572,0.00011804537562470819,445,113,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,20,OB,26,8,31,7.604216979143452e-10,-0.0038099094333838715,-0.00013287718294855393,4.44526035451208e-28,7,3,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,21,OE,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,22,P,697,843,27,6.213153311765465e-10,0.0029776099144587834,-0.0018581544380635805,-0.037111428112108914,8165,4388,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,23,Pi,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,24,PT,345,979,133,8.800158150758792e-10,0.0025877452552142462,-0.010807781535401064,-0.007057730613892822,78051,155810,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,25,PO,419,806,19,5.077378364232515e-10,0.003189411552745858,,,74289,54485,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,26,PrT,349,549,32,6.092744056640124e-10,-0.01007198018698958,-0.01613050780714855,-0.0027013363612703356,98805,163712,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,27,R,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,28,SP,545,867,300,4.761126422064698e-06,0.0010301096524622706,0.006498397116356669,-0.031179592860476554,10401,2270,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,29,TeO,4238,12227,36,8.217496609265527e-10,-0.0006172286830471999,-0.014063468850503545,-0.0034083969193655687,328059,374241,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,30,Th,1008,2783,224,9.7412460077512e-10,0.0011075464335034728,,-0.0002493624428914318,144746,383675,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,31,TL,95,71,116,9.80148573508495e-10,-0.0005206465937858299,-0.06482680251960614,0.00424645645626132,3373,639,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,32,TS,62,39,92,9.48596498247285e-10,-0.005358434863960486,-0.005938847013055109,-0.009460556413685922,5974,3407,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,33,TG,6,5,23,6.551185057667686e-10,3.6451934063800685e-11,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,34,VR,96,121,113,9.51101885246833e-10,0.004844690845468983,-0.00556516140108727,0.002141395413348704,931,238,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,35,NX,442,4009,23,4.164658059082294e-10,0.00018990204579894397,,,56519,82024,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,36,rMON,1007,22364,13,6.883698197693105e-10,-0.007655225327053178,-0.018492646099134497,-0.0032137185492174397,181409,154081,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,37,rCb,1679,7224,24,6.708872926052078e-10,-0.0013871728955216238,-0.01669141898475681,-2.3106711531857182e-05,113270,96524,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
