Subject,RegionID,Region,NRegionNeurons,NLocalEdges,NIter,Delta,MeanCellDCA,Rank1PostDCA,Rank1PreDCA,InterOutEdges,InterInEdges,NEdges,NNeurons,MaxIter,Tol,RawFile,RawFC,RawFCV,ZFC,ZFCV,LegacyPostDCA,LegacyPreDCA
15,44,rIO,32,30,86,9.850391778279927e-10,0.010433027282208539,0.030412926701996808,-0.015263067078065509,214,14,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0891872419522,0.2750278568992933
15,45,rHc,28,11,51,6.791061809347027e-10,-0.007813557113757424,0.0001485833509089941,-0.005116590680800803,496,2129,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0103061861761378,-0.0057847491513645
15,46,rRa,204,273,40,7.37659247996212e-10,-0.005866680328920592,-0.020652616882353377,0.010419587453492295,23333,72330,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.2817913042427343,0.3532426770112616,0.5639398365351475,0.4757260215294659,0.0878025305224803,-0.1619958423121629
15,47,rT,876,4546,31,5.153706649655019e-10,0.0022574925569809516,-0.0209693085801675,-0.0015901178023219914,500122,205024,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.3834754422055881,0.3399576096906306,1.70400992146952,0.0147281356608931,-0.0138084322850171,-0.1627787930997403
15,48,raRF,545,1062,22,5.21333912875564e-10,-0.0055488367105598155,,-0.008174494549159922,117919,79712,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.3583818450455811,0.3410753078809367,1.4226635874329467,0.0535127718493791,-0.0669674274976702,-0.1251732712630067
15,49,rimRF,633,3775,28,5.298742173730593e-10,0.005454019747044443,-0.023972491963718336,-0.00048213100181706983,149481,165230,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.3478354251878549,0.3342008770668347,1.3044184213349277,-0.1850331079241711,-0.0056198854950655,-0.186164117174117
15,50,rpRF,861,8504,50,9.638755493197186e-10,0.00017464119992299367,-0.00643945991947313,0.009188609312681036,105712,461935,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.2984893901381045,0.3614798730325835,0.7511567278454769,0.7615604745786675,0.0849785639017712,-0.0529257256460701
15,51,rGG,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
15,52,rHb,198,155,89,8.928124753004923e-10,-0.0007796223677349486,0.008181882366477345,0.016862071978782343,3808,15,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.0845389424071019,0.3454646136427297,-1.6476294545730334,0.2058236806149677,0.0124222541702034,0.0312034865640433
15,53,rHi,216,229,11,1.1529422741858774e-10,0.014058112112988817,-0.018637855861440056,-0.0017460102966314632,10684,5062,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0149259421451256,-0.0840706802655314
15,54,rHR,62,70,16,3.6163584001708617e-10,-0.038361520574995076,-0.021773853467475294,-0.004853157573542254,4509,41799,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0287018180187855,-0.0932320071008434
15,55,rOG,19,8,24,3.956531168906553e-10,1.0992164886560666e-11,-0.0001466038220386434,3.253702056994895e-05,1,1,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,0.0001851492392024,-0.0004948916346804
15,56,rOB,5,0,0,,,,-0.014989967990467179,0,56,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.0616230353817161,0.3412720508315569,-1.9045597938784984,0.0603398418300176,-0.1064875308001984,0.0
15,57,rOE,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
15,58,rP,706,821,300,3.0402347277318525e-08,-0.0001406420456871724,,-0.020652703918328904,29120,7152,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.2011561171591451,0.3708426120213284,-0.340131992452274,1.0864517811547223,-0.1236770715684052,0.0544025146479186
15,59,rPi,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
15,60,rPT,352,710,36,7.512718458688418e-10,-0.0022689413010646316,-0.00600087603148404,-0.00557493955337332,65867,112793,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.2608451903514516,0.3625062268016659,0.3290945762861668,0.79717541775366,-0.0394611454814212,0.0088595452931917
15,61,rPO,372,649,76,8.644618073066058e-10,-0.0020584613368474303,,,82422,48149,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.2376598818398251,0.3777577303020827,0.0691437405546791,1.3264095345496425,0.0389637163844127,0.055858755893499
15,62,rPrT,406,795,15,3.7959414146489025e-10,-0.004536800980339464,-0.021640139127279766,-0.004062897518795443,121039,133538,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.3221868713334679,0.3532107272493126,1.0168499808973754,0.4746173502403365,-0.0431461436477917,-0.1521443613172752
15,63,rR,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
15,64,rSP,515,917,275,9.878442009650986e-10,0.0006151173948251255,0.014512241913404503,-0.0033170722222282153,3539,245,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.2309475453466007,0.3895130589522187,-0.0061141530484896,1.734324791929427,-0.022229845799693,0.036604494838996
15,65,rTeO,4463,14443,109,9.874380965706023e-10,-0.0004006271325836637,,-0.0047009650128242925,354067,693635,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.1916281072210306,0.3477461269622702,-0.4469588714230134,0.2849932317737946,-0.0354972069714973,-0.157793435478575
15,66,rTh,1027,3120,21,3.9003598337059893e-10,0.0030232046601232822,-0.007133927389090646,-0.003044436050128427,166323,219553,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.2030431885660856,0.3586322554392215,-0.318974379256263,0.6627468473218896,-0.0122271372219236,-0.028572803889318
15,67,rTL,87,58,69,8.690443789755713e-10,-0.00352157785865545,-0.029558457309168923,-0.013100242352322286,3859,2077,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,-0.1325073132871383,-0.1843118559567466
15,68,rTS,91,41,128,9.682157525202027e-10,-0.002120890041529191,,-0.007771462574221751,4321,1091,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.170592441325819,0.3097860801999672,-0.682808177757949,-1.0322376773777209,-0.0344509299494845,-0.0183158613272584
15,69,rTG,2,0,0,,,,0.08422893502906063,0,2,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0164404908460824,0.0
15,70,rVR,69,78,72,7.828461809094715e-10,-0.005342054868374077,-0.0003162109520233408,-0.014744354279184866,1291,233,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,,,,,-0.1063690646710504,0.0044943815345927
15,71,rNX,822,17535,24,4.377197027309725e-10,-1.1325264430765498e-05,-0.030748614775909608,0.006296964281108139,35710,73455,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl,0.336180080071325,0.3493119633106505,1.173740121226844,0.3393284661236057,0.0762179440972123,-0.1923920759493108
16,0,MON,979,17103,33,9.873726941028866e-10,0.0006641255922995227,-0.012410018550550937,-0.0014117768694663177,274013,105655,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1111254853552826,0.3190109666016348,-0.9907580757503804,-0.1490624322758114,-0.0715136183157832,-0.120150063403521
16,1,Cb,1796,9198,16,2.588548170265441e-10,-0.00043841136499224784,-0.016663768434271833,0.0006884914570073377,209348,130722,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2078517488189448,0.315480588455141,0.6716821209888183,-0.2860622386547654,-0.0419659113295977,-0.1260033745012759
16,2,MOS1,1451,79310,12,4.2961110570924884e-10,-0.0013418254346110466,,,417354,853379,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1975919779571184,0.3371526946934338,0.4953468126737055,0.5549452215287783,0.039591533819022,-0.0315335028982456
16,3,MOS2,563,2178,35,9.614332823228712e-10,-0.003226144024428835,-0.009639567483734526,0.010115840198813597,148490,187456,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2269960311407815,0.3301024845304951,1.0007160702998177,0.2813548617502374,0.0953218779865591,-0.0790331491274655
16,4,MOS3,1343,13492,12,4.5454638019712107e-10,0.0020616001391892493,-0.015538921253128987,0.00013786278629910974,739123,113549,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2057431817008878,0.3455064218185363,0.6354420491711217,0.8791198428277124,-0.0105604061997116,-0.1457990098255666
16,5,MOS4,1047,6184,12,8.071706000390958e-10,-0.003097751886143539,-0.007043935239816086,-0.0006821508683748428,273416,69359,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2528654986229295,0.3252998534073657,1.445336187634516,0.0949840236484553,-0.0333292281327505,-0.0564452543670403
16,6,MOS5,1227,14211,37,7.362617047583646e-10,-0.003500306199192952,-0.009121589742181855,,287473,143928,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1942697218538701,0.3368507296500985,0.4382469941536087,0.5432271701604745,-0.008938693661435,-0.0751494823798052
16,7,IPN,114,211,10,8.900055110513327e-10,-0.02066388448915836,-0.03164376324166699,0.0018095144967943911,4854,15233,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,0.010938285075105,-0.0804636410553223
16,8,IO,2,0,0,,,-0.0024511905218647097,-0.01227449158240289,1,48,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0231462936277557,-0.0334887373535121
16,9,Hc,2,0,0,,,-0.0012246744390700187,,123,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,-0.0036247576197593
16,10,Ra,342,906,12,3.8525492413043626e-10,-0.0004978747011005559,-0.013834228485085344,0.010395719598199312,47224,164028,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1348790404886873,0.3133241697090377,-0.5825042731617197,-0.3697441952127326,0.0978731260909334,-0.0991362210942945
16,11,T,1109,5119,48,8.97167607677441e-10,0.0030340638105671404,,-0.004211906701098659,951338,304565,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2421660324173154,0.3320490921026939,1.2614438085957271,0.3568948887447699,-0.0504188848473798,-0.1632499325633283
16,12,aRF,421,1268,30,6.618934838650694e-10,-0.007193583101042612,-0.015106529987300896,-0.004483576720689208,204811,109384,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2327595170711652,0.3006581171673269,1.0997734549325875,-0.8612628580288987,-0.0230925197794773,-0.1622080560905706
16,13,imRF,570,3077,36,8.785809378724007e-10,-0.0024843067003806553,-0.022513481239320694,0.0011715935251862513,173122,200582,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2266086593128261,0.3238376966674104,0.9940582870378885,0.0382435890668218,0.0166639459756807,-0.2485422182397293
16,14,pRF,752,4772,45,8.57037929972357e-10,0.0038408963095333,,0.007125334077089069,164021,506379,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1516564014161567,0.3573487285711814,-0.2941507463917667,1.3386722377471736,0.0690643126553662,-0.1678886709538737
16,15,GG,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
16,16,Hb,285,433,47,9.335039742686073e-10,-0.0011411869138414985,0.01772240780038183,-0.0021462623049889763,5743,29,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.0852699917258603,0.3162584990658243,-1.4351380236249691,-0.2558746500675225,-0.0067173953729939,0.1045763278393197
16,17,Hi,239,248,10,6.715150394071729e-10,0.00043153175669039944,-0.023945714810744548,0.0036780240868391663,27653,7560,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,0.0273729959126223,-0.2411870317268931
16,18,HR,73,77,67,9.543606344104864e-10,-0.004720733279341565,-0.016559061029608194,,14714,29364,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0292754901296248,-0.1081475447507492
16,19,OG,12,3,2,0.0,0.0,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
16,20,OB,330,805,71,8.529118734443748e-10,0.00018509428807058522,-0.0010232915972284982,0.0007383194816829997,53,47,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.0742303243393025,0.3587424080696375,-1.6248774611350232,1.392755345425715,-0.0479758808362423,-0.0294294630566103
16,21,OE,43,25,184,9.200723086482112e-10,0.017172849680998123,-0.008505422826258295,-0.010121884798787084,10,11,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0178249429757099,-0.0053850087091672
16,22,P,875,1364,161,9.525216627796533e-10,-0.0004122553187890479,0.004649724846318584,-0.03931013633989678,13621,6282,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1043698610666399,0.3599104652728909,-1.1068674029314776,1.4380829573825804,-0.2945091794136053,0.0426231471615245
16,23,Pi,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
16,24,PT,380,1277,29,9.798249951228918e-10,0.00010452515365216823,-0.010883878944898869,-0.00517185999339141,91047,199948,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2067146424007696,0.3010228170965986,0.6521386035422375,-0.8471103175294431,-0.0441264714614497,-0.0935079447495771
16,25,PO,568,1332,21,3.7234652255719854e-10,0.002216801436035309,0.007373192127718376,,108271,79211,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1272479249899571,0.3561957842036277,-0.7136607212324616,1.2939310942871052,0.0636896847983642,0.0616188567988355
16,26,PrT,339,1134,29,7.790976570993881e-10,-0.004883978323415282,-0.02045389111302601,-0.0014850257353444555,85724,139759,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2441270593581018,0.3180031990308838,1.295148098377132,-0.188169846931942,-0.0435420976152716,-0.1533818505248353
16,27,R,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
16,28,SP,822,1916,88,9.993103692855218e-10,-0.0004774132136790906,0.010611575082774334,-0.021968927690235517,19170,2166,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.0941189288355174,0.3727221024370405,-1.2830508011609527,1.9352511750787724,-0.1586536589711593,0.0686832165055191
16,29,TeO,6165,36879,88,9.682638821436582e-10,-0.000653527463563221,-0.011027151851818453,-0.0022026520170567066,684224,1029170,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1725299500230759,0.3158786536309473,0.0646042081585909,-0.2706149268516849,-0.0399616650988391,-0.0960569560646374
16,30,Th,941,2103,62,9.645841787334872e-10,0.0008762389291058266,-0.017677293515827787,0.0023046521900481243,97991,270419,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1731577882832299,0.3111647922886057,0.0753949026748019,-0.453540966046499,0.0089831125143192,-0.1218076416502797
16,31,TL,141,171,102,8.748146508398694e-10,8.837595233586332e-05,-0.058568849831802335,-0.013320331879973016,7527,1002,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.0866322323045404,0.352840750605244,-1.411725111613975,1.1637357060593785,-0.0807286891001113,-0.4540982671922003
16,32,TS,212,315,60,8.962674118740618e-10,-0.000722019387709272,-0.011021267241534422,-0.009690554729964072,41659,78259,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1447056638838578,0.3061763314286485,-0.4136134968061721,-0.6471231103904014,-0.1103437939203415,-0.0797118586672979
16,33,TG,34,40,65,9.743016685961103e-10,0.008342987945930842,-0.001359680748446292,0.008997005362976113,687,315,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,0.1079332620405201,-0.1115599437904789
16,34,VR,92,141,165,8.943953692788278e-10,-0.004958820002854185,0.002351408909097641,0.0018625133950790425,2329,190,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0739565275068627,0.0442384840206266
16,35,NX,658,10853,18,3.1849438499482784e-10,-3.367095091300256e-05,-0.007781512684605175,,105011,162589,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2332702618929751,0.3270843258229999,1.1085516573736671,0.1642322359605738,0.0445504835615923,-0.0612776777254594
16,36,rMON,1277,27659,14,2.0921376552765892e-10,-0.0055205450635239075,-0.011359666759801844,-0.0016042033407504786,284161,187480,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.1040431290621669,0.3122921810086095,-1.1124829658442448,-0.4097915346979778,-0.0164806907431375,-0.0875542817148443
16,37,rCb,1998,12277,23,4.989519028590914e-10,-0.0013758610390896065,-0.022671847219353215,0.0020816537065072756,195828,162168,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.224229710999089,0.3135669487332487,0.9531711570992104,-0.360322915698298,0.0075218137302516,-0.152858479367181
16,38,rMOS1,1425,65666,13,9.719389968518361e-10,0.003085590330499615,-0.014740660634410988,0.006134239544158843,412686,633126,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2186148987641014,0.340213785842079,0.8566690363479713,0.6737338830463043,0.0487475010410326,-0.0901079219253657
16,39,rMOS2,609,4041,11,2.431046348533416e-10,-0.00166346231284414,-0.002623466604095202,0.010723369158086997,67193,287399,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl,0.2423840575823389,0.3188954878847218,1.2651910204206924,-0.1535436977951121,0.1078694927698249,-0.0041451059357962
